Character	Modifier	Context
Sir Thomas Bertram	glad	from principle as well as pride — from a general wish of doing right , and a desire of seeing all that were connected with him in situations of respectability , he would have been glad to exert for the advantage of Lady Bertram ’s sister ; but her husband ’s profession was such as no interest could reach ; and before he had time to devise any other method of assisting them , an absolute breach between the sisters had taken place . 
Sir Thomas Bertram	affectionate	Sir Thomas did not know what was wanting , because , though a truly anxious father , he was not outwardly affectionate , and the reserve of his manner repressed all the flow of their spirits before him . 
Sir Thomas Bertram	able	There was another family living actually held for Edmund ; but though this circumstance had made the arrangement somewhat easier to Sir Thomas ’s conscience , he could not but feel it to be an act of injustice , and he earnestly tried to impress his eldest son with the same conviction , in the hope of its producing a better effect than anything he had yet been able to say or do . 
Sir Thomas Bertram	friend	Sir Thomas is too much my friend . 
Sir Thomas Bertram	happy	Sir Thomas , however , was truly happy in the prospect of an alliance so unquestionably advantageous , and of which he heard nothing but the perfectly good and agreeable . 
Sir Thomas Bertram	unlucky	“ To be sure , my dear mother , your anxiety — I was unlucky there . ” 
Sir Thomas Bertram	answerable	” “ For everything of that nature I will be answerable , ” said Tom , in a decided tone . 
Sir Thomas Bertram	angry	No ; you must excuse me ; I can not retract my consent ; it is too far settled , everybody would be so disappointed , Tom would be quite angry ; and if we are so very nice , we shall never act anything . ” 
Sir Thomas Bertram	happy	Such a forward young lady may well frighten the men . ” “ I should be but too happy in taking the part , if it were possible , ” cried Tom ; “ but , unluckily , the Butler and Anhalt are in together . 
Sir Thomas Bertram	afraid	I could name , at this moment , at least six young men within six miles of us , who are wild to be admitted into our company , and there are one or two that would not disgrace us : I should not be afraid to trust either of the Olivers or Charles Maddox . 
Sir Thomas Bertram	good	I am sure _ Julia _ does not , or she would not have flirted as she did last night with Mr. Yates ; and though he and Maria are very good friends 
Sir Thomas Bertram	unintelligible	_ She _ knew that Mr. Yates was in general thought to rant dreadfully ; that Mr. Yates was disappointed in Henry Crawford ; that Tom Bertram spoke so quick he would be unintelligible ; that Mrs. Grant spoiled everything by laughing ; that Edmund was behindhand with his part , and that it was misery to have anything to do with Mr. Rushworth , who was wanting a prompter through every speech . 
Sir Thomas Bertram	life	Sir Thomas was indeed the life of the party , who at his suggestion now seated themselves round the fire . 
Sir Thomas Bertram	ready	He had the best right to be the talker ; and the delight of his sensations in being again in his own house , in the centre of his family , after such a separation , made him communicative and chatty in a very unusual degree ; and he was ready to give every information as to his voyage , and answer every question of his two sons almost before it was put . 
Sir Thomas Bertram	sure	It would be the last — in all probability — the last scene on that stage ; but he was sure there could not be a finer . 
Sir Thomas Bertram	cautious	That I should be cautious and quick - sighted , and feel many scruples which my children do _ not _ feel , is perfectly natural ; and equally so that my value for domestic tranquillity , for a home which shuts out noisy pleasures , should much exceed theirs . 
Sir Thomas Bertram	sensible	But at your time of life to feel all this , is a most favourable circumstance for yourself , and for everybody connected with you ; and I am sensible of the importance of having an ally of such weight . 
Sir Thomas Bertram	aware	He was aware that he must not expect a genius in Mr. Rushworth ; but as a well - judging , steady young man , with better notions than his elocution would do justice to , he intended to value him very highly . 
Sir Thomas Bertram	anxious	He was anxious , while vindicating himself , to say nothing unkind of the others : but there was only one amongst them whose conduct he could mention without some necessity of defence or palliation . 
Sir Thomas Bertram	willing	He did not enter into any remonstrance with his other children : he was more willing to believe they felt their error than to run the risk of investigation . 
Sir Thomas Bertram	sorry	He could immediately say with easy fluency , “ I am sorry you are going ; but as to our play , _ that _ is all over — entirely at an end ” ( looking significantly at his father ) . 
Sir Thomas Bertram	wearisome	In himself he was wearisome , but as the friend of Tom and the admirer of Julia he became offensive . 
Sir Thomas Bertram	indifferent	Sir Thomas had been quite indifferent to Mr. Crawford ’s going or staying : but his good wishes for Mr. Yates ’s having a pleasant journey , as he walked with him to the hall - door , were given with genuine satisfaction . 
Sir Thomas Bertram	mistaken	She thanked him for his great attention , his paternal kindness , but he was quite mistaken in supposing she had the smallest desire of breaking through her engagement , or was sensible of any change of opinion or inclination since her forming it . 
Sir Thomas Bertram	satisfied	Sir Thomas was satisfied ; too glad to be satisfied , perhaps , to urge the matter quite so far as his judgment might have dictated to others . 
Sir Thomas Bertram	surprised	But he will be very much surprised that Mrs. Grant should ask Fanny at all . 
Sir Thomas Bertram	present	There was nothing more to be said , or that could be said to any purpose , till Sir Thomas were present ; but the subject involving , as it did , her own evening ’s comfort for the morrow , was so much uppermost in Lady Bertram ’s mind , that half an hour afterwards , on his looking in for a minute in his way from his plantation to his dressing - room , she called him back again , when he had almost closed the door , with “ Sir Thomas , stop a moment — I have something to say to you . 
Sir Thomas Bertram	happy	“ I repeat again , ” added Sir Thomas , “ that Thornton Lacey is the only house in the neighbourhood in which I should _ not _ be happy to wait on Mr. Crawford as occupier . ” 
Sir Thomas Bertram	proud	Sir Thomas himself was watching her progress down the dance with much complacency ; he was proud of his niece ; and without attributing all her personal beauty , as Mrs. Norris seemed to do , to her transplantation to Mansfield , he was pleased with himself for having supplied everything else : education and manners she owed to him . Miss Crawford saw much of Sir Thomas ’s thoughts as he stood , and having , in spite of all his wrongs towards her , a general prevailing desire of recommending herself to him , took an opportunity of stepping aside to say something agreeable of Fanny . 
Sir Thomas Bertram	pleased	Sir Thomas himself was watching her progress down the dance with much complacency ; he was proud of his niece ; and without attributing all her personal beauty , as Mrs. Norris seemed to do , to her transplantation to Mansfield , he was pleased with himself for having supplied everything else : education and manners she owed to him . Miss Crawford saw much of Sir Thomas ’s thoughts as he stood , and having , in spite of all his wrongs towards her , a general prevailing desire of recommending herself to him , took an opportunity of stepping aside to say something agreeable of Fanny . 
Sir Thomas Bertram	sure	Maria might be very glad to see her at Sotherton now and then , but she would not think of asking her to live there ; and I am sure she is better off here ; and besides , I can not do without her . 
Sir Thomas Bertram	joyful	Thomas was as joyful as she could desire , and very kind and communicative ; and she had so comfortable a talk with him about William as to make her feel as if nothing had occurred to vex her , till she found , towards the close , that Mr. Crawford was engaged to return and dine there that very day . 
Sir Thomas Bertram	kind	Thomas was as joyful as she could desire , and very kind and communicative ; and she had so comfortable a talk with him about William as to make her feel as if nothing had occurred to vex her , till she found , towards the close , that Mr. Crawford was engaged to return and dine there that very day . 
Sir Thomas Bertram	happy	Fanny ’s colour grew deeper and deeper ; and her uncle , perceiving that she was embarrassed to a degree that made either speaking or looking up quite impossible , turned away his own eyes , and without any farther pause proceeded in his account of Mr. Crawford ’s visit . Mr. Crawford ’s business had been to declare himself the lover of Fanny , make decided proposals for her , and entreat the sanction of the uncle , who seemed to stand in the place of her parents ; and he had done it all so well , so openly , so liberally , so properly , that Sir Thomas , feeling , moreover , his own replies , and his own remarks to have been very much to the purpose , was exceedingly happy to give the particulars of their conversation ; and little aware of what was passing in his niece ’s mind , conceived that by such details he must be gratifying her far more than himself . 
Sir Thomas Bertram	aware	“ You must have been aware , ” continued Sir Thomas presently , “ you must have been some time aware of a particularity in Mr. Crawford ’s manners to you . 
Sir Thomas Bertram	inclined	I am half inclined to think , Fanny , that you do not quite know your own feelings . ” 
Sir Thomas Bertram	deep	He was deep in thought . 
Sir Thomas Bertram	an	I am an advocate for early marriages , where there are means in proportion , and would have every young man , with a sufficient income , settle as soon after four - and - twenty as he can . 
Sir Thomas Bertram	advocate	I am an advocate for early marriages , where there are means in proportion , and would have every young man , with a sufficient income , settle as soon after four - and - twenty as he can . 
Sir Thomas Bertram	sorry	This is so much my opinion , that I am sorry to think how little likely my own eldest son , your cousin , Mr. Bertram , is to marry early ; but at present , as far as I can judge , matrimony makes no part of his plans or thoughts . 
Sir Thomas Bertram	right	Am I right ? 
Sir Thomas Bertram	easy	Do you agree with me , my dear ? ” “ Yes , sir . ” It was gently , but it was calmly said , and Sir Thomas was easy on the score of the cousins . 
Sir Thomas Bertram	unequal	I am totally unequal to it . 
Sir Thomas Bertram	able	speedy comfort in the determined views and sanguine perseverance of the lover ; and when seeing such confidence of success in the principal , Sir Thomas was soon able to depend on it himself . 
Sir Thomas Bertram	anxious	Sir Thomas was most cordially anxious for the perfection of Mr. Crawford ’s character in that point . 
Sir Thomas Bertram	master	But he was master at Mansfield Park . 
Sir Thomas Bertram	least	she found that the best of the three younger ones was gone in him : Tom and Charles being at least as many years as they were his juniors distant from that age of feeling and reason , which might suggest the expediency of making friends , and of endeavouring to be less disagreeable . 
Sir Thomas Bertram	unkind	Fanny checked the tendency of these thoughts as well as she could , but she was within half a minute of starting the idea that Sir Thomas was quite unkind , both to her aunt and to herself . 
Sir Thomas Bertram	ill	I am sure he has been very ill . 
Sir Thomas Bertram	better	But Sir Thomas hopes he will be better to - morrow , and says we must consider his journey . ” The real solicitude now awakened in the maternal bosom was not soon over . 
Sir Thomas Bertram	much	I do n’t know what Sir Thomas may think of such matters ; he may be too much of the courtier and fine gentleman to like his daughter the less . 
Sir Thomas Bertram	aware	He was aware of what Edmund must be suffering on his own behalf , in addition to all the rest , when they were in town : he had seen or conjectured his feelings ; and , having reason to think that one interview with Miss Crawford had taken place , from which Edmund derived only increased distress , had been as anxious on that account as on others to get him out of town , and had engaged him in taking Fanny home to her aunt , with a view to his relief and benefit , no less than theirs . 
Sir Thomas Bertram	privy	Fanny was not in the secret of her uncle ’s feelings , Sir Thomas not in the secret of Miss Crawford ’s character . Had he been privy to her conversation with his son , he would not have wished her to belong to him , though her twenty thousand pounds had been forty . 
Sir Thomas Bertram	longest	Sir Thomas , poor Sir Thomas , a parent , and conscious of errors in his own conduct as a parent , was the longest to suffer . 
Sir Thomas Bertram	solid	He was not very solid ; but there was a hope 
Sir Thomas Bertram	domestic	of his becoming less trifling , of his being at least tolerably domestic and quiet ; and at any rate , there was comfort in finding his estate rather more , and his debts much less , than he had feared , and in being consulted and treated as the friend best worth attending to . 
Sir Thomas Bertram	better	He was the better for ever for his illness . 
Sir Thomas Bertram	aware	She had despised him , and loved another ; and he had been very much aware that it was so . 
Sir Thomas Bertram	accessory	Maria had destroyed her own character , and he would not , by a vain attempt to restore what never could be restored , by affording his sanction to vice , or in seeking to lessen its disgrace , be anywise accessory to introducing such misery in another man ’s family as he had known himself . 
Mary Crawford	free	Miss Crawford was not entirely free from similar apprehensions , though they arose principally from doubts of her sister ’s style of living and tone of society ; and it was not till after she had tried in vain to persuade her brother to settle with her at his own country house , that she could resolve to hazard herself among her other relations . 
Mary Crawford	glad	Miss Crawford was glad to find a family of such consequence so very near them , and not at all displeased either at her sister ’s early care , or the choice it had fallen on . Matrimony was her object , provided she could marry well : and having seen Mr. Bertram in town , she knew that objection could no more be made to his person than to his situation in life . 
Mary Crawford	tall	Had she been tall , full formed , and fair , it might have been more of a trial : but as it was , there could be no comparison ; and she was most allowably a sweet , pretty girl , while they were the finest young women in the country . 
Mary Crawford	formed	Had she been tall , full formed , and fair , it might have been more of a trial : but as it was , there could be no comparison ; and she was most allowably a sweet , pretty girl , while they were the finest young women in the country . 
Mary Crawford	girl	Had she been tall , full formed , and fair , it might have been more of a trial : but as it was , there could be no comparison ; and she was most allowably a sweet , pretty girl , while they were the finest young women in the country . 
Mary Crawford	puzzled	I am puzzled . 
Mary Crawford	sure	It would be a very flat business , she was sure . 
Mary Crawford	glad	“ I am very glad that you have heard of it , by whatever means , and hope there will be no further delay . ” “ I am to have it to - morrow ; but how do you think it is to be conveyed ? 
Mary Crawford	happy	“ I shall be most happy to play to you both , ” said Miss Crawford ; “ at least as long as you can like to listen : probably much longer , for I dearly love music myself , and where the natural taste is equal 
Mary Crawford	pretty	She entertains me ; and she is so extremely pretty , that I have great pleasure in looking at her . 
Mary Crawford	circumstanced	She is awkwardly circumstanced . 
Mary Crawford	feminine	She is perfectly feminine , except in the instances we have been speaking of . 
Mary Crawford	equal	There was a charm , perhaps , in his sincerity , his steadiness , his integrity , which Miss Crawford might be equal to feel , though not equal to discuss with herself . 
Mary Crawford	glad	“ I do not want her at all for myself , ” said he ; “ but whenever you are next inclined to stay at home , I think Miss Crawford would be glad to have her a longer time — for a whole morning , in short . 
Mary Crawford	equal	She has a great desire to get as far as Mansfield Common : Mrs. Grant has been telling her of its fine views , and I have no doubt of her being perfectly equal to it . 
Mary Crawford	sorry	She would be extremely sorry to interfere with you . 
Mary Crawford	glad	I am glad the church is not so close to the great house as often happens in old places . 
Mary Crawford	slow	Miss Crawford was not slow to admire ; she pretty well guessed Miss Bertram ’s feelings , and made it a point of honour to promote her enjoyment to the utmost . Mrs. Norris was all delight and volubility ; and even Fanny had something to say in admiration , and might be heard with complacency . Her eye was eagerly taking in everything within her reach ; and after being at some pains to get a view of the house , and observing that “ it was a sort of building which she could not look at but with respect , ” she added , “ Now , where is the avenue ? 
Mary Crawford	distressed	“ How distressed she will be at what she said just now 
Mary Crawford	lawyer	You must suppose me designed for some profession , and might perceive that I am neither a lawyer , nor a soldier , nor a sailor . ” 
Mary Crawford	happy	She has done no more than what every young woman would do ; and I have no doubt of her being extremely happy . 
Mary Crawford	addicted	“ I have been so little addicted to take my opinions from my uncle , ” said Miss Crawford , “ that I can hardly suppose — and since you push me so hard , I must observe , that I am not entirely without the means of seeing what clergymen are , being at this present time the guest of my own brother , Dr. Grant . 
Mary Crawford	sure	“ You chose very wisely , I am sure , ” replied Miss Crawford , with a brightened look ; “ Anhalt is a heavy part . ” 
Mary Crawford	surprised	“ I am not at all surprised , ” said Miss Crawford , after a short pause , “ at this want of an Anhalt . 
Mary Crawford	sorry	“ _ I _ should have no objection , ” she replied ; “ for though I should not particularly dislike the part of Amelia if well supported , that is , if everything went well , I shall be sorry to be an inconvenience ; but as they do not chuse to hear your advice at _ that _ _ table _ ” ( looking round ) , “ it certainly will not be taken . ” Edmund said no more . 
Mary Crawford	sanguine	“ I am not very sanguine as to our play , ” said Miss Crawford , in an undervoice to Fanny , after some consideration ; “ and I can tell Mr. Maddox that I shall shorten some of _ his _ speeches , and a great many of _ my _ _ own _ , before we rehearse together . 
Mary Crawford	glad	I thought _ you _ would have entered more into Miss Crawford ’s feelings . ” “ No doubt she will be very glad . 
Mary Crawford	kind	“ She _ was _ very kind , indeed , and I am glad to have her spared ” ... 
Mary Crawford	right	“ Am I right ? 
Mary Crawford	right	“ Miss Crawford was very right in what she said of you the other day : that you seemed almost as fearful of notice and praise as other women were of neglect . 
Mary Crawford	sorry	I am sorry for them all , and would give something that Rushworth and Maria had never met . ” In this quarter , indeed , disappointment was impending over Sir Thomas . 
Mary Crawford	conscious	Miss Crawford , however , with renewed animation , soon went on — “ I am conscious of being far better reconciled to a country residence than I had ever expected to be . 
Mary Crawford	vexed	Miss Crawford was too much vexed by what had passed to be in a humour for anything but music . 
Mary Crawford	angry	She was very angry with him . 
Mary Crawford	perfect	His conviction of her regard for him was sometimes very strong ; he could look back on a long course of encouragement , and she was as perfect in disinterested attachment as in everything else . 
Mary Crawford	careless	He evidently tried to please her : he was gallant , he was attentive , he was something like what he had been to her cousins : he wanted , she supposed , to cheat her of her tranquillity as he had cheated them ; and whether he might not have some concern in this necklace — she could not be convinced that he had not , for Miss Crawford , complaisant as a sister , was careless as a woman and a friend . 
Mary Crawford	serious	She is not serious . 
Mary Crawford	serious	I think , I hope , I am sure she is not serious ; but I would rather not hear it . 
Mary Crawford	ashamed	I begin to think it most improbable : the chances grow less and less ; and even if it should , there will be nothing to be remembered by either you or me that we need be afraid of , for I can never be ashamed of my own scruples ; and if they are removed , it must be by changes that will only raise her character the more by the recollection of the faults she once had . 
Mary Crawford	blockhead	every serious idea of her ; but I must be a blockhead indeed , if , whatever befell me , I could think of your kindness and sympathy without the sincerest gratitude . ” He had said enough to shake the experience of eighteen . 
Mary Crawford	tired	How can you be tired so soon ? ” 
Mary Crawford	good	I thank you ; I have quite done , just done ; it will be ready in a moment ; I am very much obliged to you ; if you will be so good as to give _ that _ to Miss Crawford 
Mary Crawford	slave	But here she hoped too much ; Miss Crawford was not the slave of opportunity . 
Mary Crawford	impatient	She was yet more impatient for another letter from town after receiving this than she had been before ; and for a few days was so unsettled by it altogether , by what had come , and what might come , that her usual readings and conversation with Susan were much suspended . She could not 
Mary Crawford	different	Had she been different when I did see her , I should have made no complaint , but from the very first she was altered 
Mary Crawford	affluent	She is a cold - hearted , vain woman , who has married entirely from convenience , and though evidently unhappy in her marriage , places her disappointment not to faults of judgment , or temper , or disproportion of age , but to her being , after all , less affluent than many of her acquaintance , especially than her sister , Lady Stornaway , and is the determined supporter of everything mercenary and ambitious , provided it be only mercenary and ambitious enough . 
Mary Crawford	woman	She is the only woman in the world whom I could ever think of as a wife . 
Mary Crawford	alarmed	Miss Crawford need not be alarmed for her . 
Mary Crawford	sorry	She was only sorry for the parties concerned and for Mansfield , if the report should spread so far ; but she hoped it might not . 
Mary Crawford	woman	, she could believe Miss Crawford to be the woman ! 
Mary Crawford	object	She was delighted with each , but Mary was her dearest object ; and having never been able to glory in beauty of her own 
Mary Crawford	sure	“ No , I am sure you are too good . 
Mary Crawford	satisfied	Mary was satisfied with the Parsonage as a present home , and Henry equally ready to lengthen his visit . 
Mary Crawford	angry	Angry as she was with Edmund for adhering to his own notions , and acting on them in defiance of her ( and she had been so angry that they had hardly parted friends at the ball ) , she could not help thinking of him continually when absent , dwelling on his merit and affection , and longing again for the almost daily meetings they lately had . 
Mary Crawford	afraid	She was afraid she had used some strong , some contemptuous expressions in speaking of the clergy , and that should not have been . 
Mary Crawford	sorry	All this was bad , but she had still more to feel when Friday came round again and brought no Edmund ; when Saturday came and still no Edmund ; and when , through the slight communication with the other family which Sunday produced , she learned that he had actually written home to defer his return , having promised to remain some days longer with his friend . If she had felt impatience and regret before — if she had been sorry for what she said , and feared its too strong effect on him — she now felt and feared it all tenfold more . 
Mary Crawford	aware	No : you must be aware that I am quite determined to marry Fanny Price . ” The surprise was now complete ; for , in spite of whatever his consciousness might suggest , a suspicion of his having any such views had never entered his sister ’s imagination ; and she looked so truly the astonishment she felt , that he was obliged to repeat what he had said , and more fully and more solemnly . 
Mary Crawford	mistaken	No , Mary , you are quite mistaken . 
Mary Crawford	right	But you are quite right ; you could not have chosen better . 
Mary Crawford	pleasing	Were you even less pleasing — supposing her not to love you already ( of which , however , I can have little doubt)—you would be safe . 
Mary Crawford	glad	“ My dearest Henry , ” cried Mary , stopping short , and smiling in his face , “ how glad I am to see you so much in love ! 
Mary Crawford	delighted	I am ashamed to say that it had never entered my head , but I was delighted to act on his proposal for both your sakes . ” 
Mary Crawford	sure	I am sure it is not in woman ’s nature to refuse such a triumph . ” 
Mary Crawford	sure	“ I shall see your cousin in town soon : he talks of being there tolerably soon ; and Sir Thomas , I dare say , in the course of the spring ; and your eldest cousin , and the Rushworths , and Julia , I am sure of meeting again and again , and all but you . 
Mary Crawford	right	The doors were in constant banging , the stairs were never at rest , nothing was done without a clatter , nobody sat still , and nobody could command attention when they spoke . In a review of the two houses , as they appeared to her before the end of a week , Fanny was tempted to apply to them Dr. Johnson ’s celebrated judgment as to matrimony and celibacy , and say , that though Mansfield Park might have some pains , Portsmouth could have no pleasures . CHAPTER XL Fanny was right enough in not expecting to hear from Miss Crawford now at the rapid rate in which their correspondence had begun ; Mary ’s next letter was after a decidedly longer interval than the last , but she was not right in supposing that such an interval would be felt a great relief to herself . 
Henry Crawford	delighted	“ So they are indeed , and I am delighted to hear you say it . 
Henry Crawford	sure	I am sure Miss Bertram is very much attached to Mr. Rushworth . 
Henry Crawford	eldest	acknowledged , however , that the Mr. Bertrams were very fine young men , that two such young men were not often seen together even in London , and that their manners , particularly those of the eldest , were very good . _ He _ had been much in London , and had more liveliness and gallantry than Edmund , and must , therefore , be preferred ; and , indeed , his being the eldest was another strong claim . 
Henry Crawford	afraid	“ I am afraid I should do it very awkwardly , ” was his reply , with a look of meaning . 
Henry Crawford	first	Mr. Crawford was the first to move forward to examine the capabilities of that end of the house . 
Henry Crawford	foot	He is not five foot nine . 
Henry Crawford	foot	I should not wonder if he is not more than five foot eight . 
Henry Crawford	fellow	I think he is an ill - looking fellow . 
Henry Crawford	fond	“ I am rather surprised , ” said she , “ that Mr. Crawford should come back again so soon , after being here so long before , full seven weeks ; for I had understood he was so very fond of change and moving about , that I thought something would certainly occur , when he was once gone , to take him elsewhere . 
Henry Crawford	favourite	“ What a favourite he is with my cousins ! ” 
Henry Crawford	sure	Mr. Crawford desired _ that _ might not be thought of : he was very sure his sister had no wish of acting but as she might be useful , and that she would not allow herself to be considered in the present case . 
Henry Crawford	actor	As far as she could judge , Mr. Crawford was considerably the best actor of all : he had more confidence than Edmund , more judgment than Tom , more talent and taste than Mr. Yates . 
Henry Crawford	actor	She did not like him as a man , but she must admit him to be the best actor , and on this point there were not many who differed from her . 
Henry Crawford	much	Fanny , in her pity and kindheartedness , was at great pains to teach him how to learn , giving him all the helps and directions in her power , trying to make an artificial memory for him , and learning every word of his part herself , but without his being much the forwarder . Many uncomfortable , anxious , apprehensive feelings she certainly had ; but with all these , and other claims on her time and attention , she was as far from finding herself without employment or utility amongst them , as without a companion in uneasiness ; quite as far from having no demand on her leisure as on her compassion . 
Henry Crawford	girl	“ Mr. Crawford was a most pleasant , gentleman - like man ; his sister a sweet , pretty , elegant , lively girl . ” 
Henry Crawford	admirer	proceeded from good - breeding and goodwill alone , and had nothing to do with Mr. Crawford , but as being one in an agreeable group : for it was in the course of that very visit that he first began to think that any one in the habit of such idle observations _ would _ _ have _ _ thought _ that Mr. Crawford was the admirer of Fanny Price . 
Henry Crawford	sorry	As soon as a general buzz gave him shelter , he added , in a low voice , directed solely at Fanny , “ I should be sorry to have my powers of _ planning _ judged of by the day at Sotherton . 
Henry Crawford	gallant	He evidently tried to please her : he was gallant , he was attentive , he was something like what he had been to her cousins : he wanted , she supposed , to cheat her of her tranquillity as he had cheated them ; and whether he might not have some concern in this necklace — she could not be convinced that he had not , for Miss Crawford , complaisant as a sister , was careless as a woman and a friend . 
Henry Crawford	attentive	He evidently tried to please her : he was gallant , he was attentive , he was something like what he had been to her cousins : he wanted , she supposed , to cheat her of her tranquillity as he had cheated them ; and whether he might not have some concern in this necklace — she could not be convinced that he had not , for Miss Crawford , complaisant as a sister , was careless as a woman and a friend . 
Henry Crawford	careless	He evidently tried to please her : he was gallant , he was attentive , he was something like what he had been to her cousins : he wanted , she supposed , to cheat her of her tranquillity as he had cheated them ; and whether he might not have some concern in this necklace — she could not be convinced that he had not , for Miss Crawford , complaisant as a sister , was careless as a woman and a friend . 
Henry Crawford	punctual	“ Yes , half - past nine , ” said Crawford to William as the latter was leaving them , “ and I shall be punctual , for there will be no kind sister to get up for _ me _ . ” 
Henry Crawford	punctual	Mr. Crawford had , as he foretold , been very punctual , and short and pleasant had been the meal . 
Henry Crawford	welcome	At Mansfield Park Mr. Crawford would always be welcome ; he had only to consult his own judgment and feelings as to the frequency of his visits , at present or in future . 
Henry Crawford	man	He is a most extraordinary young man , and whatever be the event , 
Henry Crawford	precipitate	Crawford had been too precipitate . 
Henry Crawford	certain	I once saw Henry the Eighth acted , or I have heard of it from somebody who did , I am not certain which . 
Henry Crawford	afraid	Constancy : I am not afraid of the word . 
Henry Crawford	determined	Crawford , delighted to get her to speak at any rate , was determined to keep it up ; and poor Fanny , who had hoped to silence him by such an extremity of reproof , found herself sadly mistaken , and that it was only a change from one object of curiosity and one set of words to another . 
Henry Crawford	happier	“ Well , ” said Crawford , after a course of rapid questions and reluctant answers ; “ I am happier than I was , because I now understand more clearly your opinion of me . 
Henry Crawford	frightened	But still I am not frightened . 
Henry Crawford	attachment	Crawford ’s is no common attachment ; he perseveres , with the hope of creating that regard which had not been created before . 
Henry Crawford	wrong	Maria was wrong , Crawford was wrong , we were all wrong together ; but none so wrong as myself 
Henry Crawford	flirt	He has now and then been a sad flirt , and cared very little for the havoc he might be making in young ladies ’ affections . 
Henry Crawford	warm	They talked of William , a subject on which Mrs. Price could never tire ; and Mr. Crawford was as warm in his commendation as even her heart could wish . 
Henry Crawford	well	By the time he had given all this information , it was not unreasonable to suppose that Fanny might be looked at and spoken to ; and she was tolerably able to bear his eye , and hear that he had spent half an hour with his sister the evening before his leaving London ; that she had sent her best and kindest love , but had had no time for writing ; that he thought himself lucky in seeing Mary for even half an hour , having spent scarcely twenty - four hours in London , after his return from Norfolk , before he set off again ; that her cousin Edmund was in town , had been in town , he understood , a few days ; that he had not seen him himself , but that he was well , had left them all well at Mansfield , and was to dine , as yesterday , with the Frasers . 
Henry Crawford	ashamed	He must be ashamed and disgusted altogether . 
Henry Crawford	gentle	, Mr. Crawford contrived a minute ’s privacy for telling Fanny that his only business in Portsmouth was to see her ; that he was come down for a couple of days on her account , and hers only , and because he could not endure a longer total separation . She was sorry , really sorry ; and yet in spite of this and the two or three other things which she wished he had not said , she thought him altogether improved since she had seen him ; he was much more gentle , obliging , and attentive to other people ’s feelings than he had ever been at Mansfield ; she had never seen him so agreeable — so _ near _ being agreeable ; his behaviour to her father could not offend , and there was something particularly kind and proper in the notice he took of Susan . He was decidedly improved . 
Henry Crawford	obliging	, Mr. Crawford contrived a minute ’s privacy for telling Fanny that his only business in Portsmouth was to see her ; that he was come down for a couple of days on her account , and hers only , and because he could not endure a longer total separation . She was sorry , really sorry ; and yet in spite of this and the two or three other things which she wished he had not said , she thought him altogether improved since she had seen him ; he was much more gentle , obliging , and attentive to other people ’s feelings than he had ever been at Mansfield ; she had never seen him so agreeable — so _ near _ being agreeable ; his behaviour to her father could not offend , and there was something particularly kind and proper in the notice he took of Susan . He was decidedly improved . 
Henry Crawford	improved	, Mr. Crawford contrived a minute ’s privacy for telling Fanny that his only business in Portsmouth was to see her ; that he was come down for a couple of days on her account , and hers only , and because he could not endure a longer total separation . She was sorry , really sorry ; and yet in spite of this and the two or three other things which she wished he had not said , she thought him altogether improved since she had seen him ; he was much more gentle , obliging , and attentive to other people ’s feelings than he had ever been at Mansfield ; she had never seen him so agreeable — so _ near _ being agreeable ; his behaviour to her father could not offend , and there was something particularly kind and proper in the notice he took of Susan . He was decidedly improved . 
Henry Crawford	open	They often stopt with the same sentiment and taste , leaning against the wall , some minutes , to look and admire ; and considering he was not Edmund , Fanny could not but allow that he was sufficiently open to the charms of nature , and very well able to express his admiration . 
Henry Crawford	gentle	Not considering in how different a circle she had been just seeing him , nor how much might be owing to contrast , she was quite persuaded of his being astonishingly more gentle and regardful of others than formerly . 
Henry Crawford	capable	As to Mr. Crawford , she hoped it might give him a knowledge of his own disposition , convince him that he was not capable of being steadily attached to any one woman in the world , and shame him from persisting any longer in addressing herself . 
Henry Crawford	flirt	He is the most horrible flirt that can be imagined . 
Henry Crawford	detestable	I assure you he is very detestable ; the Admiral ’s lessons have quite spoiled him . ” 
Henry Crawford	different	Henry is different ; he loves to be doing . 
Henry Crawford	improver	You have been an improver yourself , and from what I hear of Everingham , it may vie with any place in England . 
Henry Crawford	full	Nothing was fixed on ; but Henry Crawford was full of ideas and projects , and , generally speaking , whatever he proposed was immediately approved , first by her , and then by Mr. Rushworth , whose principal business seemed to be to hear the others , and who scarcely risked an original thought of his own beyond a wish that they had seen his friend Smith ’s place 
Henry Crawford	alive	Each sister could echo the wish ; and Henry Crawford , to whom , in all the riot of his gratifications it was yet an untasted pleasure , was quite alive at the idea . 
Henry Crawford	ready	Henry Crawford was ready to take either . 
Henry Crawford	sure	When you have studied the character , I am sure you will feel it suit you . 
Henry Crawford	sick	“ I must really congratulate your ladyship , ” said she , “ on the play being chosen ; for though you have borne it with exemplary patience , I am sure you must be sick of all our noise and difficulties . 
Henry Crawford	judge	She was not pleased to see Julia excluded from the play , and sitting by disregarded ; but as it was not a matter which really involved her happiness , as Henry must be the best judge of his own , and 
Henry Crawford	happy	I am grown too old to go out more than three times a week ; but I have a plan for the intermediate days , and what do you think it is ? ” “ To walk and ride with me , to be sure . ” “ Not exactly , though I shall be happy to do both , but _ that _ would be exercise only to my body , and I must take care of my mind . 
