Character	Modifier	Context
Harriet Smith	happy	Harriet was most happy to give every particular of the evening at Astley 's , and the dinner the next day ; she could dwell on it all with the utmost delight . 
Harriet Smith	first	Martin and Harriet Smith , the latest couple engaged of the three , were the first to be married . 
Harriet Smith	humble	How Harriet could ever have had the presumption to raise her thoughts to Mr. Knightley!--How she could dare to fancy herself the chosen of such a man till actually assured of it!-- But Harriet was less humble , had fewer scruples than formerly.-- Her inferiority , whether of mind or situation , seemed little felt.-- She had seemed more sensible of Mr. Elton 's being to stoop in marrying her , than she now seemed of Mr. Knightley's.-- Alas ! 
Harriet Smith	negligent	She had not deserved it ; she had often been negligent or perverse , slighting his advice , or even wilfully opposing him , insensible of half his merits , and quarrelling with him because he would not acknowledge her false and insolent estimate of her own -- but still , from family attachment and habit , and thorough excellence of mind , he had loved her , and watched over her from a girl , with an endeavour to improve her , and an anxiety for her doing right , which no other creature had at all shared . In spite of all her faults , she knew she was dear to him ; might she not say , very dear?-- When the suggestions of hope , however , which must follow here , presented themselves , she could not presume to indulge them . 
Harriet Smith	perverse	She had not deserved it ; she had often been negligent or perverse , slighting his advice , or even wilfully opposing him , insensible of half his merits , and quarrelling with him because he would not acknowledge her false and insolent estimate of her own -- but still , from family attachment and habit , and thorough excellence of mind , he had loved her , and watched over her from a girl , with an endeavour to improve her , and an anxiety for her doing right , which no other creature had at all shared . In spite of all her faults , she knew she was dear to him ; might she not say , very dear?-- When the suggestions of hope , however , which must follow here , presented themselves , she could not presume to indulge them . 
Harriet Smith	dear	She had not deserved it ; she had often been negligent or perverse , slighting his advice , or even wilfully opposing him , insensible of half his merits , and quarrelling with him because he would not acknowledge her false and insolent estimate of her own -- but still , from family attachment and habit , and thorough excellence of mind , he had loved her , and watched over her from a girl , with an endeavour to improve her , and an anxiety for her doing right , which no other creature had at all shared . In spite of all her faults , she knew she was dear to him ; might she not say , very dear?-- When the suggestions of hope , however , which must follow here , presented themselves , she could not presume to indulge them . 
Jane Fairfax	happy	""" And she talked in this way so long and successfully that , when forced to give her attention again to her father and sister , she had nothing worse to hear than Isabella 's kind inquiry after Jane Fairfax ; and Jane Fairfax , though no great favourite with her in general , she was at that moment very happy to assist in praising . "
Jane Fairfax	companion	"She would be such a delightful companion for Emma . "" "
Jane Fairfax	unwell	so considerate!--But however , she is so far from well , that her kind friends the Campbells think she had better come home , and try an air that always agrees with her ; and they have no doubt that three or four months at Highbury will entirely cure her-- and it is certainly a great deal better that she should come here , than go to Ireland , if she is unwell . 
Jane Fairfax	unwell	Jane desired me to do it , so I always do : and so I began to - day with my usual caution ; but no sooner did I come to the mention of her being unwell , than I burst out , quite frightened , with ` Bless me ! 
Jane Fairfax	orphan	Jane Fairfax was an orphan , the only child of Mrs. Bates 's youngest daughter . 
Jane Fairfax	old	He was a married man , with only one living child , a girl , about Jane 's age : and Jane became their guest , paying them long visits and growing a favourite with all ; and before she was nine years old , his daughter 's great fondness for her , and his own wish of being a real friend , united to produce an offer from Colonel Campbell of undertaking the whole charge of her education . 
Jane Fairfax	young	It was easy to decide that she was still too young ; and Jane remained with them , sharing , as another daughter , in all the rational pleasures of an elegant society , and a judicious mixture of home and amusement , with only the drawback of the future , the sobering suggestions of her own good understanding to remind her that all this might soon be over . The affection of the whole family , the warm attachment of Miss Campbell in particular , was the more honourable to each party from the circumstance of Jane 's decided superiority both in beauty and acquirements . That nature had given it in feature could not be unseen by the young woman , nor could her higher powers of mind be unfelt by the parents . They continued together with unabated regard however , till the marriage of Miss Campbell , who by that chance , that luck which so often defies anticipation in matrimonial affairs , giving attraction to what is moderate rather than to what is superior , engaged the affections of Mr. Dixon , a young man , rich and agreeable , almost as soon as they were acquainted ; and was eligibly and happily settled , while Jane Fairfax had yet her bread to earn . 
Jane Fairfax	well	She had never been quite well since the time of their daughter 's marriage ; and till she should have completely recovered her usual strength , they must forbid her engaging in duties , which , so far from being compatible with a weakened frame and varying spirits , seemed , under the most favourable circumstances , to require something more than human perfection of body and mind to be discharged with tolerable comfort . 
Jane Fairfax	dear	"It was her own choice to give the time of their absence to Highbury ; to spend , perhaps , her last months of perfect liberty with those kind relations to whom she was so very dear : and the Campbells , whatever might be their motive or motives , whether single , or double , or treble , gave the arrangement their ready sanction , and said , that they depended more on a few months spent in her native air , for the recovery of her health , than on any thing else . Certain it was that she was to come ; and that Highbury , instead of welcoming that perfect novelty which had been so long promised it -- Mr. Frank Churchill -- must put up for the present with Jane Fairfax , who could bring only the freshness of a two years ' absence . Emma was sorry;--to have to pay civilities to a person she did not like through three long months!--to be always doing more than she wished , and less than she ought ! Why she did not like Jane Fairfax might be a difficult question to answer ; Mr. Knightley had once told her it was because she saw in her the really accomplished young woman , which she wanted to be thought herself ; and though the accusation had been eagerly refuted at the time , there were moments of self - examination in which her conscience could not quite acquit her . But "" she could never get acquainted with her : she did not know how it was , but there was such coldness and reserve-- such apparent indifference whether she pleased or not -- and then , her aunt was such an eternal talker!--and she was made such a fuss with by every body!--and it had been always imagined that they were to be so intimate -- because their ages were the same , every body had supposed they must be so fond of each other . "" "
Jane Fairfax	elegant	Jane Fairfax was very elegant , remarkably elegant ; and she had herself the highest value for elegance . 
Jane Fairfax	handsome	"These were charming feelings -- but not lasting . Before she had committed herself by any public profession of eternal friendship for Jane Fairfax , or done more towards a recantation of past prejudices and errors , than saying to Mr. Knightley , "" She certainly is handsome ; she is better than handsome ! "" "
Jane Fairfax	better	"These were charming feelings -- but not lasting . Before she had committed herself by any public profession of eternal friendship for Jane Fairfax , or done more towards a recantation of past prejudices and errors , than saying to Mr. Knightley , "" She certainly is handsome ; she is better than handsome ! "" "
Jane Fairfax	little	""" I always told you she was -- a little ; but you will soon overcome all that part of her reserve which ought to be overcome , all that has its foundation in diffidence . "
Jane Fairfax	sort	I like old friends ; and Miss Jane Fairfax is a very pretty sort of young lady , a very pretty and a very well - behaved young lady indeed . 
Jane Fairfax	sort	"She must have found the evening agreeable , Mr. Knightley , because she had Emma . "" "" True , sir ; and Emma , because she had Miss Fairfax . "" Emma saw his anxiety , and wishing to appease it , at least for the present , said , and with a sincerity which no one could question-- "" She is a sort of elegant creature that one can not keep one 's eyes from . I am always watching her to admire ; and I do pity her from my heart . "" "
Jane Fairfax	name	"His son , too well bred to hear the hint , rose immediately also , saying , "" As you are going farther on business , sir , I will take the opportunity of paying a visit , which must be paid some day or other , and therefore may as well be paid now . I have the honour of being acquainted with a neighbour of yours , ( turning to Emma , ) a lady residing in or near Highbury ; a family of the name of Fairfax . I shall have no difficulty , I suppose , in finding the house ; though Fairfax , I believe , is not the proper name -- I should rather say Barnes , or Bates . "
Jane Fairfax	girl	True , true , you are acquainted with Miss Fairfax ; I remember you knew her at Weymouth , and a fine girl she is . 
Jane Fairfax	equal	You saw her with the Campbells , when she was the equal of every body she mixed with , but here she is with a poor old grandmother , who has barely enough to live on . 
Jane Fairfax	woman	""" I have heard her speak of the acquaintance , "" said Emma ; "" she is a very elegant young woman . "" He agreed to it , but with so quiet a "" Yes , "" as inclined her almost to doubt his real concurrence ; and yet there must be a very distinct sort of elegance for the fashionable world , if Jane Fairfax could be thought only ordinarily gifted with it . "
Jane Fairfax	unwilling	But her account of every thing leaves so much to be guessed , she is so very reserved , so very unwilling to give the least information about any body , that I really think you may say what you like of your acquaintance with her . 
Jane Fairfax	favourite	""" Nay , she has always been a first favourite with him , as you very well know . "" "" But the imprudence of such a match ! "" "" I am not speaking of its prudence ; merely its probability . "
Jane Fairfax	performers	Here ceased the concert part of the evening , for Miss Woodhouse and Miss Fairfax were the only young lady performers ; but soon ( within five minutes ) the proposal of dancing-- originating nobody exactly knew where -- was so effectually promoted by Mr. and Mrs. Cole , that every thing was rapidly clearing away , to give proper space . 
Jane Fairfax	ready	He contrived that she should be seated by him ; and was sufficiently employed in looking out the best baked apple for her , and trying to make her help or advise him in his work , till Jane Fairfax was quite ready to sit down to the pianoforte again . 
Jane Fairfax	charming	"Not merely when a state of warfare with one young lady might be supposed to recommend the other , but from the very first ; and she was not satisfied with expressing a natural and reasonable admiration-- but without solicitation , or plea , or privilege , she must be wanting to assist and befriend her.--Before Emma had forfeited her confidence , and about the third time of their meeting , she heard all Mrs. Elton 's knight - errantry on the subject.-- "" Jane Fairfax is absolutely charming , Miss Woodhouse.--I quite rave about Jane Fairfax.--A sweet , interesting creature . So mild and ladylike -- and with such talents!--I assure you I think she has very extraordinary talents . I do not scruple to say that she plays extremely well . "
Jane Fairfax	charming	she is absolutely charming ! 
Jane Fairfax	sure	I am sure she does . She is very timid and silent . 
Jane Fairfax	timid	I am sure she does . She is very timid and silent . 
Jane Fairfax	silent	I am sure she does . She is very timid and silent . 
Jane Fairfax	advocate	I am a great advocate for timidity -- and I am sure one does not often meet with it.--But 
Jane Fairfax	sure	I am a great advocate for timidity -- and I am sure one does not often meet with it.--But 
Jane Fairfax	aware	"You appear to feel a great deal -- but I am not aware how you or any of Miss Fairfax 's acquaintance here , any of those who have known her longer than yourself , can shew her any other attention than""-- "" My dear Miss Woodhouse , a vast deal may be done by those who dare to act . "
Jane Fairfax	afraid	You and I need not be afraid . 
Jane Fairfax	sure	My acquaintance is so very extensive , that I have little doubt of hearing of something to suit her shortly.--I shall introduce her , of course , very particularly to my brother and sister when they come to us . I am sure they will like her extremely ; and when she gets a little acquainted with them , her fears will completely wear off , for there really is nothing in the manners of either but what is highly conciliating.--I shall have her very often indeed while they are with me , and I dare say we shall sometimes find a seat for her in the barouche - landau in some of our exploring parties . 
Jane Fairfax	charming	"And soon afterwards , "" Jane Fairfax is a very charming young woman -- but not even Jane Fairfax is perfect . "
Jane Fairfax	woman	"And soon afterwards , "" Jane Fairfax is a very charming young woman -- but not even Jane Fairfax is perfect . "
Jane Fairfax	perfect	"And soon afterwards , "" Jane Fairfax is a very charming young woman -- but not even Jane Fairfax is perfect . "
Jane Fairfax	acquaintance	Mrs. Elton , as elegant as lace and pearls could make her , he looked at in silence-- wanting only to observe enough for Isabella 's information -- but Miss Fairfax was an old acquaintance and a quiet girl , and he could talk to her . He had met her before breakfast as he was returning from a walk with his little boys , when it had been just beginning to rain . 
Jane Fairfax	girl	Mrs. Elton , as elegant as lace and pearls could make her , he looked at in silence-- wanting only to observe enough for Isabella 's information -- but Miss Fairfax was an old acquaintance and a quiet girl , and he could talk to her . He had met her before breakfast as he was returning from a walk with his little boys , when it had been just beginning to rain . 
Jane Fairfax	serious	you are not serious now . 
Jane Fairfax	girl	You really are a very sad girl , and do not know how to take care of yourself.--To the post - office indeed ! Mrs. Weston , did you ever hear the like ? 
Jane Fairfax	reasonable	Yes , I am sure you are much too reasonable . 
Jane Fairfax	cautious	""" My dear Jane , say no more about it . The thing is determined , that is ( laughing affectedly ) as far as I can presume to determine any thing without the concurrence of my lord and master . You know , Mrs. Weston , you and I must be cautious how we express ourselves . "
Jane Fairfax	sure	""" I must spend some time with them ; I am sure they will want it;--afterwards I may probably be glad to dispose of myself . But I would not wish you to take the trouble of making any inquiries at present . "" "" Trouble ! "
Jane Fairfax	glad	""" I must spend some time with them ; I am sure they will want it;--afterwards I may probably be glad to dispose of myself . But I would not wish you to take the trouble of making any inquiries at present . "" "" Trouble ! "
Jane Fairfax	determined	When I am quite determined as to the time , I am not at all afraid of being long unemployed . 
Jane Fairfax	afraid	When I am quite determined as to the time , I am not at all afraid of being long unemployed . 
Jane Fairfax	indifferent	""" You are very obliging ; but as to all that , I am very indifferent ; it would be no object to me to be with the rich ; my mortifications , I think , would only be the greater ; I should suffer more from comparison . "
Jane Fairfax	serious	""" You may well class the delight , the honour , and the comfort of such a situation together , "" said Jane , "" they are pretty sure to be equal ; however , I am very serious in not wishing any thing to be attempted at present for me . I am exceedingly obliged to you , Mrs. Elton , I am obliged to any body who feels for me , but I am quite serious in wishing nothing to be done till the summer . "
Jane Fairfax	obliged	""" You may well class the delight , the honour , and the comfort of such a situation together , "" said Jane , "" they are pretty sure to be equal ; however , I am very serious in not wishing any thing to be attempted at present for me . I am exceedingly obliged to you , Mrs. Elton , I am obliged to any body who feels for me , but I am quite serious in wishing nothing to be done till the summer . "
Jane Fairfax	serious	""" You may well class the delight , the honour , and the comfort of such a situation together , "" said Jane , "" they are pretty sure to be equal ; however , I am very serious in not wishing any thing to be attempted at present for me . I am exceedingly obliged to you , Mrs. Elton , I am obliged to any body who feels for me , but I am quite serious in wishing nothing to be done till the summer . "
Jane Fairfax	deep	They were the first entitled , after Mrs. Weston and Emma , to be made happy;--from them he would have proceeded to Miss Fairfax , but she was so deep in conversation with John Knightley , that it would have been too positive an interruption ; and finding himself close to Mrs. Elton , and her attention disengaged , he necessarily began on the subject with her . 
Jane Fairfax	likely	The Eltons were still talking of a visit from the Sucklings , and of the use to be made of their barouche - landau ; and Jane Fairfax was still at her grandmother 's ; and as the return of the Campbells from Ireland was again delayed , and August , instead of Midsummer , fixed for it , she was likely to remain there full two months longer , provided at least she were able to defeat Mrs. Elton 's activity in her service , and save herself from being hurried into a delightful situation against her will . Mr. Knightley , who , for some reason best known to himself , had certainly taken an early dislike to Frank Churchill , was only growing to dislike him more . He began to suspect him of some double dealing in his pursuit of Emma . 
Jane Fairfax	able	The Eltons were still talking of a visit from the Sucklings , and of the use to be made of their barouche - landau ; and Jane Fairfax was still at her grandmother 's ; and as the return of the Campbells from Ireland was again delayed , and August , instead of Midsummer , fixed for it , she was likely to remain there full two months longer , provided at least she were able to defeat Mrs. Elton 's activity in her service , and save herself from being hurried into a delightful situation against her will . Mr. Knightley , who , for some reason best known to himself , had certainly taken an early dislike to Frank Churchill , was only growing to dislike him more . He began to suspect him of some double dealing in his pursuit of Emma . 
Jane Fairfax	present	He could not understand it ; but there were symptoms of intelligence between them -- he thought so at least-- symptoms of admiration on his side , which , having once observed , he could not persuade himself to think entirely void of meaning , however he might wish to escape any of Emma 's errors of imagination . _ She _ was not present when the suspicion first arose . 
Jane Fairfax	kind	""" But you are always kind . "" There was no bearing such an "" always ; "" and to break through her dreadful gratitude , Emma made the direct inquiry of-- "" Where -- may I ask?--is Miss Fairfax going ? "" "" To a Mrs. Smallridge -- charming woman -- most superior -- to have the charge of her three little girls -- delightful children . Impossible that any situation could be more replete with comfort ; if we except , perhaps , Mrs. Suckling 's own family , and Mrs. Bragge 's ; but Mrs. Smallridge is intimate with both , and in the very same neighbourhood:--lives only four miles from Maple Grove . "
Jane Fairfax	decided	She would not let Jane say , ` No ; ' for when Jane first heard of it , ( it was the day before yesterday , the very morning we were at Donwell , ) when Jane first heard of it , she was quite decided against accepting the offer , and for the reasons you mention ; exactly as you say , she had made up her mind to close with nothing till Colonel Campbell 's return , and nothing should induce her to enter into any engagement at present -- and so she told Mrs. Elton over and over again -- and I am sure I had no more idea that she would change her mind!--but that good Mrs. Elton , whose judgment never fails her , saw farther than I did . 
Jane Fairfax	sure	She would not let Jane say , ` No ; ' for when Jane first heard of it , ( it was the day before yesterday , the very morning we were at Donwell , ) when Jane first heard of it , she was quite decided against accepting the offer , and for the reasons you mention ; exactly as you say , she had made up her mind to close with nothing till Colonel Campbell 's return , and nothing should induce her to enter into any engagement at present -- and so she told Mrs. Elton over and over again -- and I am sure I had no more idea that she would change her mind!--but that good Mrs. Elton , whose judgment never fails her , saw farther than I did . 
Jane Fairfax	aware	""" "" Miss Fairfax , I suppose , though you were not aware of it , had been making up her mind the whole day ? "" "" I dare say she had . "
Jane Fairfax	noble	""" You are so noble in your ideas ! "" "
Jane Fairfax	sure	""" Yes ; Jane says she is sure they will ; but yet , this is such a situation as she can not feel herself justified in declining . I was so astonished when she first told me what she had been saying to Mrs. Elton , and when Mrs. Elton at the same moment came congratulating me upon it ! "
Jane Fairfax	astonished	""" Yes ; Jane says she is sure they will ; but yet , this is such a situation as she can not feel herself justified in declining . I was so astonished when she first told me what she had been saying to Mrs. Elton , and when Mrs. Elton at the same moment came congratulating me upon it ! "
Jane Fairfax	sure	Poor old John , I have a great regard for him ; he was clerk to my poor father twenty - seven years ; and now , poor old man , he is bed - ridden , and very poorly with the rheumatic gout in his joints-- I must go and see him to - day ; and so will Jane , I am sure , 
Jane Fairfax	better	"And I hope she will be better off in one respect , and not be induced to go away after it has been her home so long . "" The following day brought news from Richmond to throw every thing else into the background . An express arrived at Randalls to announce the death of Mrs. Churchill ! "
Jane Fairfax	well	""" Miss Fairfax was not well enough to write ; "" and when Mr. Perry called at Hartfield , the same morning , it appeared that she was so much indisposed as to have been visited , though against her own consent , by himself , and that she was suffering under severe headaches , and a nervous fever to a degree , which made him doubt the possibility of her going to Mrs. Smallridge 's at the time proposed . "
Jane Fairfax	unwell	""" "" Is she unwell ? "" "" No , no , not at all -- only a little agitated . "
Jane Fairfax	agitated	""" "" Is she unwell ? "" "" No , no , not at all -- only a little agitated . "
Jane Fairfax	ill	"But what can be the matter?-- Is she really not ill ? "" "" Depend upon me -- but ask no more questions . "
Jane Fairfax	days	Harriet would be anxiety enough ; she need no longer be unhappy about Jane , whose troubles and whose ill - health having , of course , the same origin , must be equally under cure.--Her days of insignificance and evil were over.--She would soon be well , and happy , and prosperous.-- Emma could now imagine why her own attentions had been slighted . 
Jane Fairfax	rival	No doubt it had been from jealousy.--In Jane 's eyes she had been a rival ; and well might any thing she could offer of assistance or regard be repulsed . 
Jane Fairfax	creature	and it will not be very long , I hope , before that becomes the acknowledgment of more than your reason.--Fortunate that your affections were not farther entangled!--I could never , I confess , from your manners , assure myself as to the degree of what you felt-- I could only be certain that there was a preference -- and a preference which I never believed him to deserve.--He is a disgrace to the name of man.--And is he to be rewarded with that sweet young woman?-- Jane , Jane , you will be a miserable creature . 
Jane Fairfax	sure	And I will own to you , ( I am sure it will be safe ) , that so far as our living with Mr. Churchill at Enscombe , it is settled . 
Frank Churchill	glad	We know , on the contrary , that he has so much of both , that he is glad to get rid of them at the idlest haunts in the kingdom . 
Frank Churchill	able	He may , at times , be able to do a great deal more than he can at others . 
Frank Churchill	sure	I do not know a more luxurious state , sir , than sitting at one 's ease to be entertained a whole evening by two such young women ; sometimes with music and sometimes with conversation . I am sure Miss Fairfax must have found the evening pleasant , Emma . 
Frank Churchill	glad	I was glad you made her play so much , for having no instrument at her grandmother 's , it must have been a real indulgence . 
Frank Churchill	good	The Frank Churchill so long talked of , so high in interest , was actually before her -- he was presented to her , and she did not think too much had been said in his praise ; he was a _ very _ good looking young man ; height , air , address , all were unexceptionable , and his countenance had a great deal of the spirit and liveliness of his father 's ; he looked quick and sensible . 
Frank Churchill	deficient	If he were deficient there , nothing should make amends for it . 
Frank Churchill	interested	Their first pause was at the Crown Inn , an inconsiderable house , though the principal one of the sort , where a couple of pair of post - horses were kept , more for the convenience of the neighbourhood than from any run on the road ; and his companions had not expected to be detained by any interest excited there ; but in passing it they gave the history of the large room visibly added ; it had been built many years ago for a ball - room , and while the neighbourhood had been in a particularly populous , dancing state , had been occasionally used as such;--but such brilliant days had long passed away , and now the highest purpose for which it was ever wanted was to accommodate a whist club established among the gentlemen and half - gentlemen of the place . He was immediately interested . 
Frank Churchill	satisfied	The want of proper families in the place , and the conviction that none beyond the place and its immediate environs could be tempted to attend , were mentioned ; but he was not satisfied . 
Frank Churchill	judge	He could be no judge , however , of the evil he was holding cheap . 
Frank Churchill	man	Mrs. Weston was very ready to say how attentive and pleasant a companion he made himself -- how much she saw to like in his disposition altogether . He appeared to have a very open temper -- certainly a very cheerful and lively one ; she could observe nothing wrong in his notions , a great deal decidedly right ; he spoke of his uncle with warm regard , was fond of talking of him -- said he would be the best man in the world if he were left to himself ; and though there was no being attached to the aunt , he acknowledged her kindness with gratitude , and seemed to mean always to speak of her with respect . 
Frank Churchill	favourite	Frank Churchill came back again ; and if he kept his father 's dinner waiting , it was not known at Hartfield ; for Mrs. Weston was too anxious for his being a favourite with Mr. Woodhouse , to betray any imperfection which could be concealed . 
Frank Churchill	undaunted	"He had no reason to wish his hair longer , to conceal any confusion of face ; no reason to wish the money unspent , to improve his spirits . He was quite as undaunted and as lively as ever ; and , after seeing him , Emma thus moralised to herself:-- "" I do not know whether it ought to be so , but certainly silly things do cease to be silly if they are done by sensible people in an impudent way . "
Frank Churchill	lively	"He had no reason to wish his hair longer , to conceal any confusion of face ; no reason to wish the money unspent , to improve his spirits . He was quite as undaunted and as lively as ever ; and , after seeing him , Emma thus moralised to herself:-- "" I do not know whether it ought to be so , but certainly silly things do cease to be silly if they are done by sensible people in an impudent way . "
Frank Churchill	man	Mr. Knightley , he is _ not _ a trifling , silly young man . 
Frank Churchill	impatient	He told her that he had been impatient to leave the dining - room-- hated sitting long -- was always the first to move when he could-- that his father , Mr. Knightley , Mr. Cox , and Mr. Cole , were left very busy over parish business -- that as long as he had staid , however , it had been pleasant enough , as he had found them in general a set of gentlemanlike , sensible men ; and spoke so handsomely of Highbury altogether -- thought it so abundant in agreeable families-- that Emma began to feel she had been used to despise the place rather too much . She questioned him as to the society in Yorkshire-- the extent of the neighbourhood about Enscombe , and the sort ; and could make out from his answers that , as far as Enscombe was concerned , there was very little going on , that their visitings were among a range of great families , none very near ; and 
Frank Churchill	rude	""" I believe I have been very rude ; but really Miss Fairfax has done her hair in so odd a way -- so very odd a way -- that I can not keep my eyes from her . "
Frank Churchill	so	` Oh ! ' said he , ` I do think I can fasten the rivet ; I like a job of this kind excessively . '--Which you know shewed him to be so very . . . . 
Frank Churchill	sure	I heard a good deal of Colonel Campbell 's taste at Weymouth ; and the softness of the upper notes I am sure is exactly what he and _ all _ _ that _ _ party _ would particularly prize . 
Frank Churchill	idea	Frank 's was the first idea ; and his the greatest zeal in pursuing it ; for the lady was the best judge of the difficulties , and the most solicitous for accommodation and appearance . But still she had inclination enough for shewing people again how delightfully Mr. Frank Churchill and Miss Woodhouse danced -- for doing that in which she need not blush to compare herself with Jane Fairfax -- and even for simple dancing itself , without any of the wicked aids of vanity -- to assist him first in pacing out the room they were in to see what it could be made to hold -- and then in taking the dimensions of the other parlour , in the hope of discovering , in spite of all that Mr. Weston could say of their exactly equal size , that it was a little the largest . 
Frank Churchill	unreasonable	""" No , no , "" said she , "" you are quite unreasonable . "
Frank Churchill	sure	If I could be sure of the rooms being thoroughly aired -- but is Mrs. Stokes to be trusted ? 
Frank Churchill	subject	What strength , or what constancy of affection he might be subject to , was another point ; but at present she could not doubt his having a decidedly warm admiration , a conscious preference of herself ; and this persuasion , joined to all the rest , made her think that she _ must _ be a little in love with him , in spite of every previous determination against it . 
Frank Churchill	diverted	How angry and how diverted he would be ! 
Frank Churchill	time	But it is an excellent thing to have Frank among us again , so near as town . They will stay a good while when they do come , and he will be half his time with us . 
Frank Churchill	son	and know him to be my son , though he does not bear my name . 
Frank Churchill	apt	"I have observed , Mrs. Elton , in the course of my life , that if things are going untowardly one month , they are sure to mend the next . "" "" Very true , Mr. Weston , perfectly true . It is just what I used to say to a certain gentleman in company in the days of courtship , when , because things did not go quite right , did not proceed with all the rapidity which suited his feelings , he was apt to be in despair , and exclaim that he was sure at this rate it would be _ May _ before Hymen 's saffron robe would be put on for us . Oh ! "
Frank Churchill	sure	"I have observed , Mrs. Elton , in the course of my life , that if things are going untowardly one month , they are sure to mend the next . "" "" Very true , Mr. Weston , perfectly true . It is just what I used to say to a certain gentleman in company in the days of courtship , when , because things did not go quite right , did not proceed with all the rapidity which suited his feelings , he was apt to be in despair , and exclaim that he was sure at this rate it would be _ May _ before Hymen 's saffron robe would be put on for us . Oh ! "
Frank Churchill	sort	Mr. Churchill has pride ; but his pride is nothing to his wife 's : his is a quiet , indolent , gentlemanlike sort of pride that would harm nobody , and only make himself a little helpless and tiresome ; but her pride is arrogance and insolence ! 
Frank Churchill	able	Sixteen miles -- nay , eighteen -- it must be full eighteen to Manchester - street -- was a serious obstacle . Were he ever able to get away , the day would be spent in coming and returning . 
Frank Churchill	dancer	So Frank Churchill is a capital dancer , I understand.--We shall see if our styles suit.--A fine young man certainly is Frank Churchill . 
Frank Churchill	absent	Well , Frank , your dream certainly shews that Highbury is in your thoughts when you are absent . 
Frank Churchill	late	He had been detained by a temporary increase of illness in her ; a nervous seizure , which had lasted some hours -- and he had quite given up every thought of coming , till very late;--and had he known how hot a ride he should have , and how late , with all his hurry , he must be , he believed he should not have come at all . 
Frank Churchill	cooler	""" You will soon be cooler , if you sit still , "" said Emma . "
Frank Churchill	cooler	""" As soon as I am cooler I shall go back again . I could very ill be spared -- but such a point had been made of my coming ! "
Frank Churchill	hungry	"He was not hungry ; it would only make him hotter . "" "
Frank Churchill	easy	""" I shall never be easy till I have seen some of these places . "
Frank Churchill	tired	I am tired of doing nothing . 
Frank Churchill	serious	I am serious , Miss Woodhouse , whatever your penetrating eyes may fancy -- I am sick of England-- and would leave it to - morrow , if I could . 
Frank Churchill	sick	I am serious , Miss Woodhouse , whatever your penetrating eyes may fancy -- I am sick of England-- and would leave it to - morrow , if I could . 
Frank Churchill	cross	If I come , I shall be cross . 
Frank Churchill	crosser	""" Then pray stay at Richmond . "" "" But if I do , I shall be crosser still . "
Frank Churchill	dull	While he was so dull , it was no wonder that Harriet should be dull likewise ; and they were both insufferable . 
Frank Churchill	cross	""" Do n't say I was cross . "
Frank Churchill	fatigued	I was fatigued . 
Frank Churchill	comfortable	"I am perfectly comfortable to - day . "" "" You are comfortable because you are under command . "" "" Your command?--Yes . "" "" Perhaps I intended you to say so , but I meant self - command . "
Frank Churchill	comfortable	"I am perfectly comfortable to - day . "" "" You are comfortable because you are under command . "" "" Your command?--Yes . "" "" Perhaps I intended you to say so , but I meant self - command . "
Frank Churchill	better	Mr. Churchill was better than could be expected ; and their first removal , on the departure of the funeral for Yorkshire , was to be to the house of a very old friend in Windsor , to whom Mr. Churchill had been promising a visit the last ten years . 
Frank Churchill	necessary	"He stopped at Highbury , at the Bates 's , I fancy , some time -- and then came on hither ; but was in such a hurry to get back to his uncle , to whom he is just now more necessary than ever , that , as I tell you , he could stay with us but a quarter of an hour.-- He was very much agitated -- very much , indeed -- to a degree that made him appear quite a different creature from any thing I had ever seen him before.--In addition to all the rest , there had been the shock of finding her so very unwell , which he had had no previous suspicion of-- and there was every appearance of his having been feeling a great deal . "" "
Frank Churchill	agitated	"He stopped at Highbury , at the Bates 's , I fancy , some time -- and then came on hither ; but was in such a hurry to get back to his uncle , to whom he is just now more necessary than ever , that , as I tell you , he could stay with us but a quarter of an hour.-- He was very much agitated -- very much , indeed -- to a degree that made him appear quite a different creature from any thing I had ever seen him before.--In addition to all the rest , there had been the shock of finding her so very unwell , which he had had no previous suspicion of-- and there was every appearance of his having been feeling a great deal . "" "
Frank Churchill	superior	That was the kind action ; that was the noble benevolence and generosity ; that was the service which made me begin to feel how superior he was to every other being upon earth . 
Frank Churchill	favourite	What years of felicity that man , in all human calculation , has before him!--Assured of the love of such a woman -- the disinterested love , for Jane Fairfax 's character vouches for her disinterestedness ; every thing in his favour,-- equality of situation -- I mean , as far as regards society , and all the habits and manners that are important ; equality in every point but one-- and that one , since the purity of her heart is not to be doubted , such as must increase his felicity , for it will be his to bestow the only advantages she wants.--A man would always wish to give a woman a better home than the one he takes her from ; and he who can do it , where there is no doubt of _ her _ regard , must , I think , be the happiest of mortals.--Frank Churchill is , indeed , the favourite of fortune . 
Philip Elton	man	""" Mr. Elton is a very pretty young man , to be sure , and a very good young man , and I have a great regard for him . "
Philip Elton	man	""" Mr. Elton is a very pretty young man , to be sure , and a very good young man , and I have a great regard for him . "
Philip Elton	humoured	Mr. Elton is good - humoured , cheerful , obliging , and gentle . 
Philip Elton	cheerful	Mr. Elton is good - humoured , cheerful , obliging , and gentle . 
Philip Elton	person	Mr. Elton was the very person fixed on by Emma for driving the young farmer out of Harriet 's head . She thought it would be an excellent match ; and only too palpably desirable , natural , and probable , for her to have much merit in planning it . She feared it was what every body else must think of and predict . 
