Character	Modifier	Context
John Willoughby	man	I am glad to find , however , from what you say , that he is a respectable young man , and one whose acquaintance will not be ineligible . 
John Willoughby	sort	""" "" He is as good a sort of fellow , I believe , as ever lived , "" repeated Sir John . "
John Willoughby	fond	But when this passed away , when her spirits became collected , when she saw that to the perfect good - breeding of the gentleman , he united frankness and vivacity , and above all , when she heard him declare , that of music and dancing he was passionately fond , she gave him such a look of approbation as secured the largest share of his discourse to herself for the rest of his stay . 
John Willoughby	young	Willoughby was a young man of good abilities , quick imagination , lively spirits , and open , affectionate manners . 
John Willoughby	faultless	In Mrs. Dashwood 's estimation he was as faultless as in Marianne 's ; and Elinor saw nothing to censure in him but a propensity , in which he strongly resembled and peculiarly delighted her sister , of saying too much what he thought on every occasion , without attention to persons or circumstances . In hastily forming and giving his opinion of other people , in sacrificing general politeness to the enjoyment of undivided attention where his heart was engaged , and in slighting too easily the forms of worldly propriety 
John Willoughby	man	Sir John had dropped hints of past injuries and disappointments , which justified her belief of his being an unfortunate man , 
John Willoughby	prejudiced	your censure may be praise , for they are not more undiscerning , than you are prejudiced and unjust . 
John Willoughby	unjust	your censure may be praise , for they are not more undiscerning , than you are prejudiced and unjust . 
John Willoughby	saucy	""" "" In defence of your protege you can even be saucy . "" "" My protege , as you call him , is a sensible man ; and sense will always have attractions for me . "
John Willoughby	ready	, I am ready to confess it . 
John Willoughby	present	When he was present she had no eyes for any one else . 
John Willoughby	person	""" Yes , Marianne , but I would not go while Mrs. Smith was there , and with no other companion than Mr. Willoughby . "" "" Mr. Willoughby however is the only person who can have a right to shew that house ; and as he went in an open carriage , it was impossible to have any other companion . "
John Willoughby	glad	""" "" I am heartily glad of it , "" he cried . "
John Willoughby	attached	But are you really so attached to this place as to see no defect in it ? 
John Willoughby	rich	I consider it as the only form of building in which happiness is attainable , and were I rich enough I would instantly pull Combe down , and build it up again in the exact plan of this cottage . 
John Willoughby	unable	"Surprised and alarmed they proceeded directly into the room she had just quitted , where they found only Willoughby , who was leaning against the mantel - piece with his back towards them . He turned round on their coming in , and his countenance shewed that he strongly partook of the emotion which over - powered Marianne . "" Is anything the matter with her ? "" cried Mrs. Dashwood as she entered--""is she ill ? "" "" I hope not , "" he replied , trying to look cheerful ; and with a forced smile presently added , "" It is I who may rather expect to be ill -- for I am now suffering under a very heavy disappointment ! "" "" Disappointment ? "" "" Yes , for I am unable to keep my engagement with you . Mrs. Smith has this morning exercised the privilege of riches upon a poor dependent cousin , by sending me on business to London . I have just received my dispatches , and taken my farewell of Allenham ; and by way of exhilaration I am now come to take my farewell of you . "" "" To London!--and are you going this morning ? "" "" Almost this moment . "" "" This is very unfortunate . "
John Willoughby	welcome	""" I have only to add , my dear Willoughby , that at Barton cottage you will always be welcome ; for I will not press you to return here immediately , because you only can judge how far THAT might be pleasing to Mrs. Smith ; and on this head I shall be no more disposed to question your judgment than to doubt your inclination . "" "
John Willoughby	heart	""" Our dear Willoughby is now some miles from Barton , Elinor , "" said she , as she sat down to work , "" and with how heavy a heart does he travel ? "
John Willoughby	aware	I am persuaded that Mrs. Smith suspects his regard for Marianne , disapproves of it , ( perhaps because she has other views for him , ) and on that account is eager to get him away;-- and that the business which she sends him off to transact is invented as an excuse to dismiss him . This is what I believe to have happened . He is , moreover , aware that she DOES disapprove the connection , he dares not therefore at present confess to her his engagement with Marianne , and he feels himself obliged , from his dependent situation , to give into her schemes , and absent himself from Devonshire for a while . You will tell me , I know , that this may or may NOT have happened ; but I will listen to no cavil , unless you can point out any other method of understanding the affair as satisfactory at this . 
John Willoughby	little	It may be proper to conceal their engagement ( if they ARE engaged ) from Mrs. Smith-- and if that is the case , it must be highly expedient for Willoughby to be but little in Devonshire at present . But this is no excuse for their concealing it from us . 
John Willoughby	man	It must be Willoughby therefore whom you suspect . But why ? Is he not a man of honour and feeling ? 
John Willoughby	deceitful	can he be deceitful ? 
John Willoughby	stranger	Though WE have not known him long , he is no stranger in this part of the world ; and who has ever spoken to his disadvantage ? 
John Willoughby	little	He is very little at Combe , I believe ; but if he were ever so much there , I do not think Mr. Palmer would visit him , for he is in the opposition , you know , and besides it is such a way off . 
John Willoughby	much	He is very little at Combe , I believe ; but if he were ever so much there , I do not think Mr. Palmer would visit him , for he is in the opposition , you know , and besides it is such a way off . 
John Willoughby	lucky	She is a monstrous lucky girl to get him , upon my honour ; not but that he is much more lucky in getting her , because she is so very handsome and agreeable , that nothing can be good enough for her . 
John Willoughby	afraid	""" It can not be generally known , "" returned Elinor , "" for her own family do not know it . "" He looked surprised and said , "" I beg your pardon , I am afraid my inquiry has been impertinent ; but I had not supposed any secrecy intended , as they openly correspond , and their marriage is universally talked of . "
John Willoughby	intimate	""" By many -- by some of whom you know nothing , by others with whom you are most intimate , Mrs. Jennings , Mrs. Palmer , and the Middletons . "
John Willoughby	weary	That some kind of engagement had subsisted between Willoughby and Marianne she could not doubt , and that Willoughby was weary of it , seemed equally clear ; for however Marianne might still feed her own wishes , SHE could not attribute such behaviour to mistake or misapprehension of any kind . Nothing but a thorough change of sentiment could account for it . 
John Willoughby	unfathomable	Mr. Willoughby is unfathomable ! 
John Willoughby	capable	"In that , if in any thing , we may find an explanation . "" "" It may be so ; but Willoughby is capable -- at least I think""--he stopped a moment ; then added in a voice which seemed to distrust itself , "" And your sister-- how did she-- "" "" Her sufferings have been very severe . I have only to hope that they may be proportionately short . "
John Willoughby	deceitful	He has been very deceitful ! 
John Willoughby	unfortunate	Sometimes she could believe Willoughby to be as unfortunate and as innocent as herself , and at others , lost every consolation in the impossibility of acquitting him . 
John Willoughby	innocent	Sometimes she could believe Willoughby to be as unfortunate and as innocent as herself , and at others , lost every consolation in the impossibility of acquitting him . 
John Willoughby	satisfied	""" If that is all , you may be satisfied already,-- for Marianne DOES -- she has LONG forgiven you . "
John Willoughby	much	"Careless of her happiness , thinking only of my own amusement , giving way to feelings which I had always been too much in the habit of indulging , I endeavoured , by every means in my power , to make myself pleasing to her , without any design of returning her affection . "" Miss Dashwood , at this point , turning her eyes on him with the most angry contempt , stopped him , by saying , "" It is hardly worth while , Mr. Willoughby , for you to relate , or for me to listen any longer . Such a beginning as this can not be followed by any thing.-- Do not let me be pained by hearing any thing more on the subject . "" "
John Willoughby	libertine	I do not mean to justify myself , but at the same time can not leave you to suppose that I have nothing to urge -- that because she was injured she was irreproachable , and because I was a libertine , SHE must be a saint . 
John Willoughby	servant	""" I am , dear Madam , "" Your most obedient "" humble servant , "" JOHN WILLOUGHBY . "" "
Lucy Steele	pretty	Lucy is monstrous pretty , and so good humoured and agreeable ! The children are all hanging about her already , as if she was an old acquaintance . 
Lucy Steele	humoured	Lucy is monstrous pretty , and so good humoured and agreeable ! The children are all hanging about her already , as if she was an old acquaintance . 
Lucy Steele	acquaintance	Lucy is monstrous pretty , and so good humoured and agreeable ! The children are all hanging about her already , as if she was an old acquaintance . 
Lucy Steele	sorry	"A short pause succeeded this speech , which was first broken by Miss Steele , who seemed very much disposed for conversation , and who now said rather abruptly , "" And how do you like Devonshire , Miss Dashwood ? I suppose you were very sorry to leave Sussex . "" "
Lucy Steele	sure	""" "" But why should you think , "" said Lucy , looking ashamed of her sister , "" that there are not as many genteel young men in Devonshire as Sussex ? "" "" Nay , my dear , I 'm sure I do n't pretend to say that there an't . "
Lucy Steele	sure	I 'm sure there 's a vast many smart beaux in Exeter ; but you know , how could I tell what smart beaux there might be about Norland ; and I was only afraid the Miss Dashwoods might find it dull at Barton , if they had not so many as they used to have . 
Lucy Steele	afraid	I 'm sure there 's a vast many smart beaux in Exeter ; but you know , how could I tell what smart beaux there might be about Norland ; and I was only afraid the Miss Dashwoods might find it dull at Barton , if they had not so many as they used to have . 
Lucy Steele	clever	CHAPTER 22 Marianne , who had never much toleration for any thing like impertinence , vulgarity , inferiority of parts , or even difference of taste from herself , was at this time particularly ill - disposed , from the state of her spirits , to be pleased with the Miss Steeles , or to encourage their advances ; and to the invariable coldness of her behaviour towards them , which checked every endeavour at intimacy on their side , Elinor principally attributed that preference of herself which soon became evident in the manners of both , but especially of Lucy , who missed no opportunity of engaging her in conversation , or of striving to improve their acquaintance by an easy and frank communication of her sentiments . Lucy was naturally clever ; her remarks were often just and amusing ; and as a companion for half an hour Elinor frequently found her agreeable ; but her powers had received no aid from education : she was ignorant and illiterate ; and her deficiency of all mental improvement , her want of information in the most common particulars , could not be concealed from Miss Dashwood , in spite of her constant endeavour to appear to advantage . 
Lucy Steele	ignorant	CHAPTER 22 Marianne , who had never much toleration for any thing like impertinence , vulgarity , inferiority of parts , or even difference of taste from herself , was at this time particularly ill - disposed , from the state of her spirits , to be pleased with the Miss Steeles , or to encourage their advances ; and to the invariable coldness of her behaviour towards them , which checked every endeavour at intimacy on their side , Elinor principally attributed that preference of herself which soon became evident in the manners of both , but especially of Lucy , who missed no opportunity of engaging her in conversation , or of striving to improve their acquaintance by an easy and frank communication of her sentiments . Lucy was naturally clever ; her remarks were often just and amusing ; and as a companion for half an hour Elinor frequently found her agreeable ; but her powers had received no aid from education : she was ignorant and illiterate ; and her deficiency of all mental improvement , her want of information in the most common particulars , could not be concealed from Miss Dashwood , in spite of her constant endeavour to appear to advantage . 
Lucy Steele	illiterate	CHAPTER 22 Marianne , who had never much toleration for any thing like impertinence , vulgarity , inferiority of parts , or even difference of taste from herself , was at this time particularly ill - disposed , from the state of her spirits , to be pleased with the Miss Steeles , or to encourage their advances ; and to the invariable coldness of her behaviour towards them , which checked every endeavour at intimacy on their side , Elinor principally attributed that preference of herself which soon became evident in the manners of both , but especially of Lucy , who missed no opportunity of engaging her in conversation , or of striving to improve their acquaintance by an easy and frank communication of her sentiments . Lucy was naturally clever ; her remarks were often just and amusing ; and as a companion for half an hour Elinor frequently found her agreeable ; but her powers had received no aid from education : she was ignorant and illiterate ; and her deficiency of all mental improvement , her want of information in the most common particulars , could not be concealed from Miss Dashwood , in spite of her constant endeavour to appear to advantage . 
Lucy Steele	sure	""" I am sure you think me very strange , for enquiring about her in such a way , "" said Lucy , eyeing Elinor attentively as she spoke ; "" but perhaps there may be reasons -- I wish I might venture ; but however I hope you will do me the justice of believing that I do not mean to be impertinent . "
Lucy Steele	sure	"It was broken by Lucy , who renewed the subject again by saying , with some hesitation , "" I can not bear to have you think me impertinently curious . I am sure I would rather do any thing in the world than be thought so by a person whose good opinion is so well worth having as yours . "
Lucy Steele	sure	And I am sure I should not have the smallest fear of trusting YOU ; indeed , I should be very glad of your advice how to manage in such and uncomfortable situation as I am ; but , however , there is no occasion to trouble YOU . 
Lucy Steele	glad	And I am sure I should not have the smallest fear of trusting YOU ; indeed , I should be very glad of your advice how to manage in such and uncomfortable situation as I am ; but , however , there is no occasion to trouble YOU . 
Lucy Steele	sorry	I am sorry you do not happen to know Mrs. Ferrars . 
Lucy Steele	surprised	But if I dared tell you all , you would not be so much surprised . 
Lucy Steele	sure	""" You may well be surprised , "" continued Lucy ; "" for to be sure you could have had no idea of it before ; for I dare say he never dropped the smallest hint of it to you or any of your family ; because it was always meant to be a great secret , and I am sure has been faithfully kept so by me to this hour . "
Lucy Steele	likely	Ferrars , the eldest son of Mrs. Ferrars , of Park Street , and brother of your sister - in - law , Mrs. John Dashwood , is the person I mean ; you must allow that I am not likely to be deceived as to the name of the man on who all my happiness depends . 
Lucy Steele	able	""" I have never been able , "" continued Lucy , "" to give him my picture in return , which I am very much vexed at , for he has been always so anxious to get it ! "
Lucy Steele	sure	""" I am sure , "" said she , "" I have no doubt in the world of your faithfully keeping this secret , because you must know of what importance it is to us , not to have it reach his mother ; for she would never approve of it , I dare say . "
Lucy Steele	acquaintance	I have not known you long to be sure , personally at least , but I have known you and all your family by description a great while ; and as soon as I saw you , I felt almost as if you was an old acquaintance . 
Lucy Steele	afraid	"He was so miserable when he left us at Longstaple , to go to you , that I was afraid you would think him quite ill . "" "" Did he come from your uncle 's , then , when he visited us ? "
Lucy Steele	able	And so well was she able to answer her own expectations , that when she joined them at dinner only two hours after she had first suffered the extinction of all her dearest hopes , no one would have supposed from the appearance of the sisters , that Elinor was mourning in secret over obstacles which must divide her for ever from the object of her love , and that Marianne was internally dwelling on the perfections of a man , of whose whole heart she felt thoroughly possessed , and whom she expected to see in every carriage which drove near their house . 
Lucy Steele	stronger	The necessity of concealing from her mother and Marianne , what had been entrusted in confidence to herself , though it obliged her to unceasing exertion , was no aggravation of Elinor 's distress . On the contrary it was a relief to her , to be spared the communication of what would give such affliction to them , and to be saved likewise from hearing that condemnation of Edward , which would probably flow from the excess of their partial affection for herself , and which was more than she felt equal to support . From their counsel , or their conversation , she knew she could receive no assistance , their tenderness and sorrow must add to her distress , while her self - command would neither receive encouragement from their example nor from their praise . She was stronger alone , and her own good sense so well supported her , that her firmness was as unshaken , her appearance of cheerfulness as invariable , as with regrets so poignant and so fresh , it was possible for them to be . 
Lucy Steele	interested	She wanted to hear many particulars of their engagement repeated again , she wanted more clearly to understand what Lucy really felt for Edward , whether there were any sincerity in her declaration of tender regard for him , and she particularly wanted to convince Lucy , by her readiness to enter on the matter again , and her calmness in conversing on it , that she was no otherwise interested in it than as a friend , which she very much feared her involuntary agitation , in their morning discourse , must have left at least doubtful . That Lucy was disposed to be jealous of her appeared very probable : it was plain that Edward had always spoken highly in her praise , not merely from Lucy 's assertion , but from her venturing to trust her on so short a personal acquaintance , with a secret so confessedly and evidently important . And even Sir John 's joking intelligence must have had some weight . But indeed , while Elinor remained so well assured within herself of being really beloved by Edward , it required no other consideration of probabilities to make it natural that Lucy should be jealous ; and 
Lucy Steele	jealous	She wanted to hear many particulars of their engagement repeated again , she wanted more clearly to understand what Lucy really felt for Edward , whether there were any sincerity in her declaration of tender regard for him , and she particularly wanted to convince Lucy , by her readiness to enter on the matter again , and her calmness in conversing on it , that she was no otherwise interested in it than as a friend , which she very much feared her involuntary agitation , in their morning discourse , must have left at least doubtful . That Lucy was disposed to be jealous of her appeared very probable : it was plain that Edward had always spoken highly in her praise , not merely from Lucy 's assertion , but from her venturing to trust her on so short a personal acquaintance , with a secret so confessedly and evidently important . And even Sir John 's joking intelligence must have had some weight . But indeed , while Elinor remained so well assured within herself of being really beloved by Edward , it required no other consideration of probabilities to make it natural that Lucy should be jealous ; and 
Lucy Steele	afraid	""" Thank you , "" cried Lucy warmly , "" for breaking the ice ; you have set my heart at ease by it ; for I was somehow or other afraid I had offended you by what I told you that Monday . "" "" Offended me ! "
Lucy Steele	glad	"But I am very glad to find it was only my own fancy , and that you really do not blame me . If you knew what a consolation it was to me to relieve my heart speaking to you of what I am always thinking of every moment of my life , your compassion would make you overlook every thing else I am sure . "" "
Lucy Steele	sure	"But I am very glad to find it was only my own fancy , and that you really do not blame me . If you knew what a consolation it was to me to relieve my heart speaking to you of what I am always thinking of every moment of my life , your compassion would make you overlook every thing else I am sure . "" "
Lucy Steele	unpardonable	""" Edward 's love for me , "" said Lucy , "" has been pretty well put to the test , by our long , very long absence since we were first engaged , and it has stood the trial so well , that I should be unpardonable to doubt it now . "
Lucy Steele	inclined	""" I am rather of a jealous temper too by nature , and from our different situations in life , from his being so much more in the world than me , and our continual separation , I was enough inclined for suspicion , to have found out the truth in an instant , if there had been the slightest alteration in his behaviour to me when we met , or any lowness of spirits that I could not account for , or if he had talked more of one lady than another , or seemed in any respect less happy at Longstaple than he used to be . "
Lucy Steele	sure	"I do not mean to say that I am particularly observant or quick - sighted in general , but in such a case I am sure I could not be deceived . "" "" All this , "" thought Elinor , "" is very pretty ; but it can impose upon neither of us . "" "" But what , "" said she after a short silence , "" are your views ? "
Lucy Steele	creature	""" I can answer for it that Miss Dashwood 's is not , "" said Mrs. Jennings , laughing heartily ; "" for he is one of the modestest , prettiest behaved young men I ever saw ; but as for Lucy , she is such a sly little creature , there is no finding out who SHE likes . "
Lucy Steele	first	"It raises my influence much too high ; the power of dividing two people so tenderly attached is too much for an indifferent person . "" "" ' Tis because you are an indifferent person , "" said Lucy , with some pique , and laying a particular stress on those words , "" that your judgment might justly have such weight with me . If you could be supposed to be biased in any respect by your own feelings , your opinion would not be worth having . "" Elinor thought it wisest to make no answer to this , lest they might provoke each other to an unsuitable increase of ease and unreserve ; and was even partly determined never to mention the subject again . Another pause therefore of many minutes ' duration , succeeded this speech , and Lucy was still the first to end it . "
Lucy Steele	sorry	"I am sorry we can not see your sister , Miss Dashwood , "" said Miss Steele . "
Lucy Steele	sorry	""" I am sorry she is not well-- "" for Marianne had left the room on their arrival . "
Lucy Steele	sure	"but such old friends as Lucy and me!--I think she might see US ; and I am sure we would not speak a word . "" "
Lucy Steele	elegant	So well had they recommended themselves to Lady Middleton , so agreeable had their assiduities made them to her , that though Lucy was certainly not so elegant , and her sister not even genteel , she was as ready as Sir John to ask them to spend a week or two in Conduit Street ; and it happened to be particularly convenient to the Miss Steeles , as soon as the Dashwoods ' invitation was known , that their visit should begin a few days before the party took place . 
Lucy Steele	distinguished	Elinor could not NOW be made unhappy by this behaviour.-- A few months ago it would have hurt her exceedingly ; but it was not in Mrs. Ferrars ' power to distress her by it now;-- and the difference of her manners to the Miss Steeles , a difference which seemed purposely made to humble her more , only amused her . She could not but smile to see the graciousness of both mother and daughter towards the very person-- for Lucy was particularly distinguished -- whom of all others , had they known as much as she did , they would have been most anxious to mortify ; while she herself , who had comparatively no power to wound them , sat pointedly slighted by both . But while she smiled at a graciousness so misapplied , she could not reflect on the mean - spirited folly from which it sprung , nor observe the studied attentions with which the Miss Steeles courted its continuance , without thoroughly despising them all four . Lucy was all exultation on being so honorably distinguished ; and Miss Steele wanted only to be teazed about Dr. Davies to be perfectly happy . The dinner was a grand one , the servants were numerous , and every thing bespoke the Mistress 's inclination for show , and the Master 's ability to support it . In spite of the improvements and additions which were making to the Norland estate , and in spite of its owner having once been within some thousand pounds of being obliged to sell out at a loss , nothing gave any symptom of that indigence which he had tried to infer from it;-- no poverty of any kind , except of conversation , appeared-- but there , the deficiency was considerable . 
Lucy Steele	exultation	Elinor could not NOW be made unhappy by this behaviour.-- A few months ago it would have hurt her exceedingly ; but it was not in Mrs. Ferrars ' power to distress her by it now;-- and the difference of her manners to the Miss Steeles , a difference which seemed purposely made to humble her more , only amused her . She could not but smile to see the graciousness of both mother and daughter towards the very person-- for Lucy was particularly distinguished -- whom of all others , had they known as much as she did , they would have been most anxious to mortify ; while she herself , who had comparatively no power to wound them , sat pointedly slighted by both . But while she smiled at a graciousness so misapplied , she could not reflect on the mean - spirited folly from which it sprung , nor observe the studied attentions with which the Miss Steeles courted its continuance , without thoroughly despising them all four . Lucy was all exultation on being so honorably distinguished ; and Miss Steele wanted only to be teazed about Dr. Davies to be perfectly happy . The dinner was a grand one , the servants were numerous , and every thing bespoke the Mistress 's inclination for show , and the Master 's ability to support it . In spite of the improvements and additions which were making to the Norland estate , and in spite of its owner having once been within some thousand pounds of being obliged to sell out at a loss , nothing gave any symptom of that indigence which he had tried to infer from it;-- no poverty of any kind , except of conversation , appeared-- but there , the deficiency was considerable . 
Lucy Steele	amiable	Or at least , if she did not bring herself quite to rejoice in Edward 's being fettered to Lucy , she determined , that had Lucy been more amiable , she OUGHT to have rejoiced . 
Lucy Steele	ill	""" Are you ill , Miss Dashwood?--you seem low -- you do n't speak;--sure you an't well . "" "" I never was in better health . "" "
Lucy Steele	glad	""" I am glad of it with all my heart ; but really you did not look it . "
Lucy Steele	sorry	"I should be sorry to have YOU ill ; you , that have been the greatest comfort to me in the world!--Heaven knows what I should have done without your friendship . ""-- Elinor tried to make a civil answer , though doubting her own success . "
Lucy Steele	sure	I am sure I should have seen it in a moment , if Mrs. Ferrars had took a dislike to me . 
Lucy Steele	proud	It checked the idleness of one , and the business of the other . Lady Middleton was ashamed of doing nothing before them , and the flattery which Lucy was proud to think of and administer at other times , she feared they would despise her for offering . 
Lucy Steele	kind	But so little were they , anymore than the others , inclined to oblige her , that if Sir John dined from home , she might spend a whole day without hearing any other raillery on the subject , than what she was kind enough to bestow on herself . 
Lucy Steele	bad	The carriage was at the door ready to take my poor cousins away , and they were just stepping in as he came off ; poor Lucy in such a condition , he says , she could hardly walk ; and Nancy , she was almost as bad . 
Lucy Steele	cousin	"I have some little concern in the business , as well as yourself , for Lucy Steele is my cousin , and I believe there is not a better kind of girl in the world , nor one who more deserves a good husband . "" "
Lucy Steele	glad	""" I am so glad to meet you ; "" said Miss Steele , taking her familiarly by the arm--""for I wanted to see you of all things in the world . "" "
Lucy Steele	glad	And it was entirely for HER sake , and upon HER account , that he said a word about being off , and not upon his own . I will take my oath he never dropt a syllable of being tired of her , or of wishing to marry Miss Morton , or any thing like it . But , to be sure , Lucy would not give ear to such kind of talking ; so she told him directly ( with a great deal about sweet and love , you know , and all that -- Oh , la ! one ca n't repeat such kind of things you know)--she told him directly , she had not the least mind in the world to be off , for she could live with him upon a trifle , and how little so ever he might have , she should be very glad to have it all , you know , or something of the kind . So then he was monstrous happy , and talked on some time about what they should do , and they agreed he should take orders directly , and they must wait to be married till he got a living . 
Lucy Steele	happy	I have not time to speak to Mrs. Jennings about it myself , but pray tell her I am quite happy to hear she is not in anger against us , and Lady Middleton the same ; and if anything should happen to take you and your sister away , and Mrs. Jennings should want company , I am sure we should be very glad to come and stay with her for as long a time as she likes . I suppose Lady Middleton wo n't ask us any more this bout . Good - by ; I am sorry Miss Marianne was not here . 
Lucy Steele	sure	I have not time to speak to Mrs. Jennings about it myself , but pray tell her I am quite happy to hear she is not in anger against us , and Lady Middleton the same ; and if anything should happen to take you and your sister away , and Mrs. Jennings should want company , I am sure we should be very glad to come and stay with her for as long a time as she likes . I suppose Lady Middleton wo n't ask us any more this bout . Good - by ; I am sorry Miss Marianne was not here . 
Lucy Steele	sorry	I have not time to speak to Mrs. Jennings about it myself , but pray tell her I am quite happy to hear she is not in anger against us , and Lady Middleton the same ; and if anything should happen to take you and your sister away , and Mrs. Jennings should want company , I am sure we should be very glad to come and stay with her for as long a time as she likes . I suppose Lady Middleton wo n't ask us any more this bout . Good - by ; I am sorry Miss Marianne was not here . 
Lucy Steele	able	"I am sure I sha'nt go if Lucy an't there . "" Elinor was quite of her opinion , as to the probability of their not waiting for any thing more . CHAPTER 41 Edward , having carried his thanks to Colonel Brandon , proceeded with his happiness to Lucy ; and such was the excess of it by the time he reached Bartlett 's Buildings , that she was able to assure Mrs. Jennings , who called on her again the next day with her congratulations , that she had never seen him in such spirits before in her life . "
Lucy Steele	ready	As for Colonel Brandon , she was not only ready to worship him as a saint , but was moreover truly anxious that he should be treated as one in all worldly concerns ; anxious that his tithes should be raised to the utmost ; and scarcely resolved to avail herself , at Delaford , as far as she possibly could , of his servants , his carriage , his cows , and his poultry . 
Lucy Steele	anxious	As for Colonel Brandon , she was not only ready to worship him as a saint , but was moreover truly anxious that he should be treated as one in all worldly concerns ; anxious that his tithes should be raised to the utmost ; and scarcely resolved to avail herself , at Delaford , as far as she possibly could , of his servants , his carriage , his cows , and his poultry . 
Lucy Steele	lady	She was always a very affable and free - spoken young lady , and very civil behaved . 
Lucy Steele	pretty	But instead of having any thing to do , instead of having any profession chosen for me , or being allowed to chuse any myself , I returned home to be completely idle ; and for the first twelvemonth afterwards I had not even the nominal employment , which belonging to the university would have given me ; for I was not entered at Oxford till I was nineteen . I had therefore nothing in the world to do , but to fancy myself in love ; and as my mother did not make my home in every respect comfortable , as I had no friend , no companion in my brother , and disliked new acquaintance , it was not unnatural for me to be very often at Longstaple , where I always felt myself at home , and was always sure of a welcome ; and accordingly I spent the greatest part of my time there from eighteen to nineteen : Lucy appeared everything that was amiable and obliging . She was pretty too -- at least I thought so THEN ; and I had seen so little of other women , that I could make no comparisons , and see no defects . 
Lucy Steele	worse	Robert 's offence was unpardonable , but Lucy 's was infinitely worse . 
Mrs. Jennings	full	Luckily Lady Middleton 's mother had arrived at Barton within the last hour , and as she was a very cheerful agreeable woman , he hoped the young ladies would not find it so very dull as they might imagine . The young ladies , as well as their mother , were perfectly satisfied with having two entire strangers of the party , and wished for no more . Mrs. Jennings , Lady Middleton 's mother , was a good - humoured , merry , fat , elderly woman , who talked a great deal , seemed very happy , and rather vulgar . She was full of jokes and laughter , and before dinner was over had said many witty things on the subject of lovers and husbands ; hoped they had not left their hearts behind them in Sussex , and pretended to see them blush whether they did or not . Marianne was vexed at it for her sister 's sake , and turned her eyes towards Elinor to see how she bore these attacks , with an earnestness which gave Elinor far more pain than could arise from such common - place raillery as Mrs. Jennings 's . Colonel Brandon , the friend of Sir John , seemed no more adapted by resemblance of manner to be his friend , than Lady Middleton was to be his wife , or Mrs. Jennings to be Lady Middleton 's mother . He was silent and grave . 
Mrs. Jennings	widow	She was perfectly disposed to make every allowance for the colonel 's advanced state of life which humanity required . CHAPTER 8 Mrs. Jennings was a widow with an ample jointure . 
Mrs. Jennings	active	In the promotion of this object she was zealously active , as far as her ability reached ; and missed no opportunity of projecting weddings among all the young people of her acquaintance . 
Mrs. Jennings	quick	She was remarkably quick in the discovery of attachments , and had enjoyed the advantage of raising the blushes and the vanity of many a young lady by insinuations of her power over such a young man ; and this kind of discernment enabled her soon after her arrival at Barton decisively to pronounce that Colonel Brandon was very much in love with Marianne Dashwood . 
Mrs. Jennings	anxious	Mrs. Jennings had been anxious to see Colonel Brandon well married , ever since her connection with Sir John first brought him to her knowledge ; and she was always anxious to get a good husband for every pretty girl . 
Mrs. Jennings	anxious	Mrs. Jennings had been anxious to see Colonel Brandon well married , ever since her connection with Sir John first brought him to her knowledge ; and she was always anxious to get a good husband for every pretty girl . 
Mrs. Jennings	afraid	""" I am afraid , none at all . "" "
Mrs. Jennings	wonderer	CHAPTER 14 The sudden termination of Colonel Brandon 's visit at the park , with his steadiness in concealing its cause , filled the mind , and raised the wonder of Mrs. Jennings for two or three days ; she was a great wonderer , as every one must be who takes a very lively interest in all the comings and goings of all their acquaintance . She wondered , with little intermission what could be the reason of it ; was sure there must be some bad news , and thought over every kind of distress that could have befallen him , with a fixed determination that he should not escape them all . 
Mrs. Jennings	sure	""" Something very melancholy must be the matter , I am sure , "" said she . "
Mrs. Jennings	afraid	I am afraid his circumstances may be bad . 
Mrs. Jennings	desirous	Elinor , though she felt really interested in the welfare of Colonel Brandon , could not bestow all the wonder on his going so suddenly away , which Mrs. Jennings was desirous of her feeling ; for besides that the circumstance did not in her opinion justify such lasting amazement or variety of speculation , her wonder was otherwise disposed of . 
Mrs. Jennings	nice	"It was several days before Willoughby 's name was mentioned before Marianne by any of her family ; Sir John and Mrs. Jennings , indeed , were not so nice ; their witticisms added pain to many a painful hour;-- but one evening , Mrs. Dashwood , accidentally taking up a volume of Shakespeare , exclaimed , "" We have never finished Hamlet , Marianne ; our dear Willoughby went away before we could get through it . "
Mrs. Jennings	sure	I am sure your mother can spare you very well , and I DO beg you will favour me with your company , for I 've quite set my heart upon it . 
Mrs. Jennings	sure	I am sure your mother will not object to it ; for I have had such good luck in getting my own children off my hands that she will think me a very fit person to have the charge of you ; and if I do n't get one of you at least well married before I have done with you , it shall not be my fault . 
Mrs. Jennings	sure	""" "" Nay , "" cried Mrs. Jennings , "" I am sure I shall be monstrous glad of Miss Marianne 's company , whether Miss Dashwood will go or not , only the more the merrier say I , and I thought it would be more comfortable for them to be together ; because , if they got tired of me , they might talk to one another , and laugh at my old ways behind my back . "
Mrs. Jennings	glad	""" "" Nay , "" cried Mrs. Jennings , "" I am sure I shall be monstrous glad of Miss Marianne 's company , whether Miss Dashwood will go or not , only the more the merrier say I , and I thought it would be more comfortable for them to be together ; because , if they got tired of me , they might talk to one another , and laugh at my old ways behind my back . "
Mrs. Jennings	woman	""" My objection is this ; though I think very well of Mrs. Jennings 's heart , she is not a woman whose society can afford us pleasure , or whose protection will give us consequence . "
