Character	Modifier	Context
Lydia Bennet	fortunate	Mary had heard herself mentioned to Miss Bingley as the most accomplished girl in the neighbourhood ; and Catherine and Lydia had been fortunate enough to be never without partners , which was all that they had yet learnt to care for at a ball . 
Lydia Bennet	girl	Lydia was a stout , well - grown girl of fifteen , with a fine complexion and good - humoured countenance ; a favourite with her mother , whose affection had brought her into public at an early age . 
Lydia Bennet	favourite	Lydia was a stout , well - grown girl of fifteen , with a fine complexion and good - humoured countenance ; a favourite with her mother , whose affection had brought her into public at an early age . 
Lydia Bennet	equal	She was very equal , therefore , to address Mr. Bingley on the subject of the ball , and abruptly reminded him of his promise ; adding , that it would be the most shameful thing in the world if he did not keep it . 
Lydia Bennet	silent	there was not time for her even to mention his name as they went , for neither Lydia nor Mr. Collins were once silent . 
Lydia Bennet	tired	Elizabeth preserved as steady a silence as either Mrs. Hurst or Miss Bingley ; and even Lydia was too much fatigued to utter more than the occasional exclamation of “ Lord , how tired I am ! ” accompanied by a violent yawn . When at length they arose to take leave , Mrs. Bennet was most pressingly civil in her hope of seeing the whole family soon at Longbourn ; and addressed herself particularly to Mr. Bingley , to assure him how happy he would make them , by eating a family dinner with them at any time , without the ceremony of a formal invitation . 
Lydia Bennet	glad	She was met in the vestibule by Lydia , who , flying to her , cried in a half whisper , “ I am glad you are come , for there is such fun here ! 
Lydia Bennet	glad	I am glad he is gone . 
Lydia Bennet	sure	“ I am sure there is not on _ his _ . 
Lydia Bennet	glad	“ I am glad I brought my bonnet , if it is only for the fun of having another band - box ! 
Lydia Bennet	ashamed	how ashamed I should be of not being married before three - and - twenty ! 
Lydia Bennet	friends	Kitty and me were to spend the day there , and Mrs. Forster promised to have a little dance in the evening ; ( by - the - bye , Mrs. Forster and me are _ such _ friends ! ) and so she asked the two Harringtons to come : 
Lydia Bennet	ready	I was ready to die of laughter . 
Lydia Bennet	urgent	In the afternoon Lydia was urgent with the rest of the girls to walk to Meryton , and see how everybody went on ; but Elizabeth steadily opposed the scheme . 
Lydia Bennet	sure	“ I am sure I shall break _ mine _ , ” said Lydia . 
Lydia Bennet	easy	He heard her attentively , and then said,-- “ Lydia will never be easy till she has exposed herself in some public place or other , and we can never expect her to do it with so little expense or inconvenience to her family as under the present circumstances . ” 
Lydia Bennet	flirt	Her character will be fixed ; and she will , at sixteen , be the most determined flirt that ever made herself and her family ridiculous;--a flirt , too , in the worst and meanest degree of flirtation ; without any attraction beyond youth and a tolerable person ; and , from the ignorance and emptiness of her mind , wholly unable to ward off any portion of that universal contempt which her rage for admiration will excite . 
Lydia Bennet	poor	Colonel Forster is a sensible man , and will keep her out of any real mischief ; and she is luckily too poor to be an object of prey to anybody . 
Lydia Bennet	young	But she is very young : she has never been taught to think on serious subjects ; and for the last half year , nay , for a twelvemonth , she has been given up to nothing but amusement and vanity . 
Lydia Bennet	ignorant	can she be ignorant of what you and Jane seem so well to understand ? ” 
Lydia Bennet	kind	I am sure there was some great neglect or other on their side , for she is not the kind of girl to do such a thing , if she had been well looked after . 
Lydia Bennet	serious	But at least it shows that _ she _ was serious in the object of her journey . Whatever he might afterwards persuade her to , it was not on her side a _ scheme _ of infamy . 
Lydia Bennet	happy	“ She is happy , then , ” said her father , drily ; “ and her residence there will probably be of some duration . 
Lydia Bennet	bad	Poor Lydia ’s situation must , at best , be bad enough ; but that it was no worse , she had need to be thankful . 
Lydia Bennet	indebted	Had he done his duty in that respect , Lydia need not have been indebted to her uncle for whatever of honour or credit could now be purchased for her . 
Lydia Bennet	fond	“ She is so fond of Mrs. Forster , ” said she , “ it will be quite shocking to send her away ! 
Lydia Bennet	sure	when I went away , I am sure I had no more idea of being married till I came back again ! 
Lydia Bennet	afraid	I was afraid they might not ; and we overtook William Goulding in his curricle , so I was determined he should know it , and so I let down the side glass next to him , and took off my glove and let my hand just rest upon the window frame , so that he might see the ring , and then I bowed and smiled like anything . 
Lydia Bennet	determined	I was afraid they might not ; and we overtook William Goulding in his curricle , so I was determined he should know it , and so I let down the side glass next to him , and took off my glove and let my hand just rest upon the window frame , so that he might see the ring , and then I bowed and smiled like anything . 
Lydia Bennet	free	It was not to be supposed that time would give Lydia that embarrassment from which she had been so wholly free at first . 
Lydia Bennet	sure	I am sure my sisters must all envy me . 
Lydia Bennet	fond	She had scarcely needed her present observation to be satisfied , from the reason of things , that their elopement had been brought on by the strength of her love rather than by his ; and she would have wondered why , without violently caring for her , he chose to elope with her at all , had she not felt certain that his flight was rendered necessary by distress of circumstances ; and if that were the case , he was not the young man to resist an opportunity of having a companion . Lydia was exceedingly fond of him . 
Lydia Bennet	sure	He did everything best in the world ; and she was sure he would kill more birds on the first of September than anybody else in the country . 
Lydia Bennet	sure	She was sure they should be married some time or other , and it did not much signify when . 
Lydia Bennet	able	Miss Bennet had not been able to hear of his coming without changing colour . 
Lydia Bennet	confused	I was only confused for the moment , because I felt that I _ should _ be looked at . 
Lydia Bennet	glad	I am glad of one thing , that he comes alone ; because we shall see the less of him . 
Lydia Bennet	afraid	Not that I am afraid of _ myself _ , but I dread other people ’s remarks . ” Elizabeth did not know what to make of it . 
Lydia Bennet	visitor	Lydia was occasionally a visitor there , when her husband was gone to enjoy himself in London or Bath ; and with the Bingleys they both of them frequently stayed so long , that even Bingley ’s good - humour was overcome , and he proceeded so far as to _ talk _ of giving them a hint to be gone . 
Mr. Bennet	tiresome	“ My dear Mr. Bennet , ” replied his wife , “ how can you be so tiresome ? 
Mr. Bennet	handsome	You and the girls may go -- or you may send them by themselves , which perhaps will be still better ; for as you are as handsome as any of them 
Mr. Bennet	mixture	“ Depend upon it , my dear , that when there are twenty , I will visit them all . ” Mr. Bennet was so odd a mixture of quick parts , sarcastic humour , reserve , and caprice , that the experience of three - and - twenty years had been insufficient to make his wife understand his character . 
Mr. Bennet	glad	“ No more have I , ” said Mr. Bennet ; “ and I am glad to find that you do not depend on her serving you . ” 
Mr. Bennet	person	“ There is some sense in what he says about the girls , however ; and , if he is disposed to make them any amends , I shall not be the person to discourage him . ” 
Mr. Bennet	glad	By tea - time , however , the dose had been enough , and Mr. Bennet was glad to take his guest into the drawing - room again , and when tea was over , glad to invite him [ Illustration : “ Protested that he never read novels ” H.T Feb 94 ] to read aloud to the ladies . 
Mr. Bennet	glad	By tea - time , however , the dose had been enough , and Mr. Bennet was glad to take his guest into the drawing - room again , and when tea was over , glad to invite him [ Illustration : “ Protested that he never read novels ” H.T Feb 94 ] to read aloud to the ladies . 
Mr. Bennet	likely	] excited before , how many years longer Mr. Bennet was likely to live ; and Sir William gave it as his decided opinion , that whenever Mr. Collins should be in possession of the Longbourn estate , it would be highly expedient that both he and his wife should make their appearance at St. James ’s . 
Mr. Bennet	dead	, she concluded her to be anticipating the hour of possession ; and whenever she spoke in a low voice to Mr. Collins , was convinced that they were talking of the Longbourn estate , and resolving to turn herself and her daughters out of the house as soon as Mr. Bennet was dead . 
Mr. Bennet	fond	He was fond of the country and of books ; and from these tastes had arisen his principal enjoyments . 
Mr. Bennet	indebted	To his wife he was very little otherwise indebted than as her ignorance and folly had contributed to his amusement . 
Mr. Bennet	cold	The Collinses will turn us out , before he is cold in his grave ; and if you are not kind to us , brother , I do not know what we shall do . ” They all exclaimed against such terrific ideas ; and Mr. Gardiner , after general assurances of his affection for her and all her family , told her that he meant to be in London the very next day , and would assist Mr. Bennet in every endeavour for recovering Lydia . “ Do not give way to useless alarm , ” added he : “ though it is right to be prepared for the worst , there is no occasion to look on it as certain . 
Mr. Bennet	severe	“ You must not be too severe upon yourself , ” replied Elizabeth . 
Mr. Bennet	concerned	He was seriously concerned that a cause of so little advantage to anyone should be forwarded at the sole expense of his brother - in - law ; and he was determined , if possible , to find out the extent of his assistance , and to discharge the obligation as soon as he could . 
Mr. Bennet	loser	He would scarcely be ten pounds a year the loser , by the hundred that was to be paid them ; for , what with her board and pocket allowance , and the continual presents in money which passed to her through her mother ’s hands , Lydia ’s expenses had been very little within that sum . 
Mr. Bennet	quick	His letter was soon despatched ; for though dilatory in undertaking business , he was quick in its execution . 
Mr. Bennet	indebted	He begged to know further particulars of what he was indebted to his brother ; but was too angry with Lydia to send any message to her . 
Mr. Bennet	firm	A long dispute followed this declaration ; but Mr. Bennet was firm : it soon led to another ; and Mrs. Bennet found , with amazement and horror , that her husband would not advance a guinea to buy clothes for his daughter . 
Mr. Bennet	proud	I am prodigiously proud of him . 
Mr. Bennet	happy	Mrs. Bennet could not give her consent , or speak her approbation in terms warm enough to satisfy her feelings , though she talked to Bingley of nothing else , for half an hour ; and when Mr. Bennet joined them at supper , his voice and manner plainly showed how really happy he was . 
Mr. Bennet	man	Oh , he is the handsomest young man that ever was seen ! ” 
Caroline Bingley	unwilling	His sisters were very anxious for his having an estate of his own ; but though he was now established only as a tenant , Miss Bingley was by no means unwilling to preside at his table ; nor was Mrs. Hurst , who had married a man of more fashion than fortune , less disposed to consider his house as her home when it suited her . 
Caroline Bingley	astonishment	“ I am all astonishment . 
Caroline Bingley	sure	“ _ You _ observed it , Mr. Darcy , I am sure , ” said Miss Bingley ; “ and I am inclined to think that you would not wish to see _ your sister _ make such an exhibition . ” 
Caroline Bingley	inclined	“ _ You _ observed it , Mr. Darcy , I am sure , ” said Miss Bingley ; “ and I am inclined to think that you would not wish to see _ your sister _ make such an exhibition . ” 
Caroline Bingley	afraid	“ I am afraid , Mr. Darcy , ” observed Miss Bingley , in a half whisper , “ that this adventure has rather affected your admiration of her fine eyes . ” 
Caroline Bingley	afraid	But with such a father and mother , and such low connections , I am afraid there is no chance of it . 
Caroline Bingley	sure	She is a great reader , and has no pleasure in anything else . ” “ I deserve neither such praise nor such censure , ” cried Elizabeth ; “ I am _ not _ a great reader , and I have pleasure in many things . ” “ In nursing your sister I am sure you have pleasure , ” said Bingley ; “ and 
Caroline Bingley	sure	I am sure you neglect nothing that can add to the beauties of that noble place . 
Caroline Bingley	sure	“ Nor I , I am sure , ” said Miss Bingley . 
Caroline Bingley	satisfied	Miss Bingley was not so entirely satisfied with this reply as to continue the subject . 
Caroline Bingley	uncomfortable	Bingley was quite uncomfortable ; his sisters declared that they were miserable . 
Caroline Bingley	miserable	When I have a house of my own , I shall be miserable if I have not an excellent library . ” 
Caroline Bingley	mistaken	I would advise you , before you determine on it , to consult the wishes of the present party ; I am much mistaken if there are not some among us to whom a ball would be rather a punishment than a pleasure . ” 
Caroline Bingley	incapable	Miss Bingley , however , was incapable of disappointing Mr. Darcy in anything , and persevered , therefore , in requiring an explanation of his two motives . 
Caroline Bingley	sorry	Miss Bingley was then sorry that she had proposed the delay ; for her jealousy and dislike of one sister much exceeded her affection for the other . 
Caroline Bingley	uncivil	She attracted him more than he liked ; and Miss Bingley was uncivil to _ her _ and more teasing than usual to himself . 
Caroline Bingley	sure	But perhaps you have been too pleasantly engaged to think of any third person , in which case you may be sure of my pardon . ” 
Caroline Bingley	aware	But may we not hope that the period of future happiness , to which Miss Bingley looks forward , may arrive earlier than she is aware , and that the delightful intercourse you have known as friends will be renewed with yet greater satisfaction as sisters ? 
Caroline Bingley	relation	she derived this comfort for Miss Bingley , that he might have been just as likely to marry _ her _ , had she been his relation . 
Caroline Bingley	incapable	Caroline is incapable of wilfully deceiving anyone ; and all that I can hope in this case is , that she is deceived herself . ” “ That is right . 
Charlotte Lucas	friend	Not that _ I _ think Charlotte so _ very _ plain ; but then she is our particular friend . 
Charlotte Lucas	plain	“ Oh dear , yes ; but you must own she is very plain . 
Charlotte Lucas	minute	Charlotte , detained first by the civility of Mr. Collins , whose inquiries after herself and all her family were very minute , and then by a little curiosity , satisfied herself with walking to the window and pretending not to hear . 
Charlotte Lucas	encouraging	He was anxious to avoid the notice of his cousins , from a conviction that , if they saw him depart , they could not fail to conjecture his design , and he was not willing to have the attempt known till its success could be known likewise ; for , though feeling almost secure , and with reason , for Charlotte had been tolerably encouraging , he was comparatively diffident since the adventure of Wednesday . 
Charlotte Lucas	composed	Charlotte herself was tolerably composed . 
Charlotte Lucas	romantic	I am not romantic , you know . 
Charlotte Lucas	foolish	Mr. Bennet ’s emotions were much more tranquil on the occasion , and such as he did experience he pronounced to be of a most agreeable sort ; for it gratified him , he said , to discover that Charlotte Lucas , whom he had been used to think tolerably sensible , was as foolish as his wife , and more foolish than his daughter ! 
Charlotte Lucas	foolish	Mr. Bennet ’s emotions were much more tranquil on the occasion , and such as he did experience he pronounced to be of a most agreeable sort ; for it gratified him , he said , to discover that Charlotte Lucas , whom he had been used to think tolerably sensible , was as foolish as his wife , and more foolish than his daughter ! 
Charlotte Lucas	mistress	“ Indeed , Mr. Bennet , ” said she , “ it is very hard to think that Charlotte Lucas should ever be mistress of this house , that _ I _ should be forced to make way for _ her _ , and live to see her take my place in it ! ” “ My dear , do not give way to such gloomy thoughts . 
Charlotte Lucas	likely	“ I am not likely to leave Kent for some time . 
Charlotte Lucas	sharp	If she is half as sharp as her mother , she is saving enough . 
Charlotte Lucas	anxious	Lady Catherine had been rendered so exceedingly angry by the contents of her nephew ’s letter , that Charlotte , really rejoicing in the match , was anxious to get away till the storm was blown over . 
Charlotte Lucas	kind	The Bennets were engaged to dine with the Lucases ; and again , during the chief of the day , was Miss Lucas so kind as to listen to Mr. Collins . 
Charlotte Lucas	glad	Mrs. Collins will be very glad of your company , I am sure . ” 
Mrs. Gardiner	sorry	I am sorry for her , because , with her disposition , she may not get over it immediately . 
Mrs. Gardiner	afraid	Mrs. Gardiner ’s caution to Elizabeth was punctually and kindly given on the first favourable opportunity of speaking to her alone : after honestly telling her what she thought , she thus went on:-- “ You are too sensible a girl , Lizzy , to fall in love merely because you are warned against it ; and , therefore , I am not afraid of speaking openly . 
Mrs. Gardiner	sure	Your father would depend on _ your _ resolution and good conduct , I am sure . 
Mrs. Gardiner	miserable	My father ’s opinion of me does me the greatest honour ; and I should be miserable to forfeit it . 
Mrs. Gardiner	partial	My father , however , is partial to Mr. Wickham . 
Mrs. Gardiner	unwilling	I can not find out that I hate her at all , or that I am in the least unwilling to think her a very good sort of girl . 
Mrs. Gardiner	sorry	I should be sorry , you know , to think ill of a young man who has lived so long in Derbyshire . ” 
Mrs. Gardiner	surprised	Mrs. Gardiner was surprised and concerned : but as they were now approaching the scene of her former pleasures , every idea gave way to the charm of recollection ; and she was too much engaged in pointing out to her husband all the interesting spots in its environs , to think of anything else . 
Mrs. Gardiner	concerned	Mrs. Gardiner was surprised and concerned : but as they were now approaching the scene of her former pleasures , every idea gave way to the charm of recollection ; and she was too much engaged in pointing out to her husband all the interesting spots in its environs , to think of anything else . 
Sir William Lucas	determined	Sir William and Lady Lucas are determined to go , merely on that account ; for in general , you know , they visit no new comers . 
Sir William Lucas	delighted	Sir William had been delighted with him . 
Sir William Lucas	attention	For , though elated by his rank , it did not render him supercilious ; on the contrary , he was all attention to everybody . 
Sir William Lucas	severe	_ ] ] On his approaching them soon afterwards , though without seeming to have any intention of speaking , Miss Lucas defied her friend to mention such a subject to him , which immediately provoking Elizabeth to do it , she turned to him and said,-- “ Did not you think , Mr. Darcy , that I expressed myself uncommonly well just now , when I was teasing Colonel Forster to give us a ball at Meryton ? ” “ With great energy ; but it is a subject which always makes a lady energetic . ” “ You are severe on us . ” “ It will be _ her _ turn soon to be teased , ” said Miss Lucas . 
Sir William Lucas	sure	“ You excel so much in the dance , Miss Eliza , that it is cruel to deny me the happiness of seeing you ; and though this gentleman dislikes the amusement in general , he can have no objection , I am sure , to oblige us for one half hour . ” 
Sir William Lucas	annoyed	I was never more annoyed ! 
Sir William Lucas	sorry	“ I am sorry you think so ; but if that be the case , there can at least be no want of subject . 
Sir William Lucas	cautious	You are very cautious , I suppose , as to its _ being created _ ? 
Sir William Lucas	surprised	Who could have imagined that we should receive an invitation to dine there ( an invitation , moreover , including the whole party ) so immediately after your arrival ? ” “ I am the less surprised at what has happened , ” replied Sir William , “ from that knowledge of what the manners of the great really are , which my situation in life has allowed me to acquire . 
Georgiana Darcy	tall	“ Is Miss Darcy much grown since the spring ? ” said Miss Bingley : “ will she be as tall as I am ? ” “ I think she will . 
Georgiana Darcy	height	She is now about Miss Elizabeth Bennet ’s height , or rather taller . ” 
Georgiana Darcy	taller	She is now about Miss Elizabeth Bennet ’s height , or rather taller . ” 
Georgiana Darcy	delighted	The perpetual commendations of the lady either on his hand - writing , or on the evenness of his lines , or on the length of his letter , with the perfect unconcern with which her praises were received , formed a curious dialogue , and was exactly in unison with her opinion of each . “ How delighted Miss Darcy will be to receive such a letter ! ” He made no answer . 
Georgiana Darcy	sort	“ What sort of a girl is Miss Darcy ? 
Georgiana Darcy	much	It gives me pain to speak ill of a Darcy ; but she is too much like her brother,--very , very proud . 
Georgiana Darcy	affectionate	As a child , she was affectionate and pleasing , and extremely fond of me ; and I have devoted hours and hours to her amusement . 
Georgiana Darcy	pleasing	As a child , she was affectionate and pleasing , and extremely fond of me ; and I have devoted hours and hours to her amusement . 
Georgiana Darcy	girl	She is a handsome girl , about fifteen or sixteen , and , I understand , highly accomplished . Since her father ’s death her home has been London , where a lady lives with her , and superintends her education . ” 
Georgiana Darcy	kind	“ Oh yes , ” said Elizabeth drily--“Mr . Darcy is uncommonly kind to Mr. Bingley , and takes a prodigious deal of care of him . ” 
Georgiana Darcy	old	Mrs. Reynolds then directed their attention to one of Miss Darcy , drawn when she was only eight years old . 
Georgiana Darcy	handsome	“ And is Miss Darcy as handsome as her brother ? ” said Mr. Gardiner . 
Georgiana Darcy	proud	Since her being at Lambton , she had heard that Miss Darcy was exceedingly proud ; but the observation of a very few minutes convinced her that she was only exceedingly shy . 
Georgiana Darcy	shy	Since her being at Lambton , she had heard that Miss Darcy was exceedingly proud ; but the observation of a very few minutes convinced her that she was only exceedingly shy . 
Georgiana Darcy	tall	Miss Darcy was tall , and on a larger scale than Elizabeth ; and , though little more than sixteen , her figure was formed , and her appearance womanly and graceful . 
Georgiana Darcy	handsome	She was less handsome than her brother , but there was sense and good - humour in her face , and her manners were perfectly unassuming and gentle . 
Georgiana Darcy	welcome	I have told Miss Bennet several times , that she will never play really well , unless she practises more ; and though Mrs. Collins has no instrument , she is very welcome , as I have often told her , to come to Rosings every day , and play on the pianoforte in Mrs. Jenkinson ’s room . 
Georgiana Darcy	eager	Bingley was ready , Georgiana was eager , and Darcy determined , to be pleased . In seeing Bingley , her thoughts naturally flew to her sister ; and oh ! how ardently did she long to know whether any of his were directed in a like manner . 
Georgiana Darcy	proud	Georgiana ’s reception of them was very civil , but attended with all that embarrassment which , though proceeding from shyness and the fear of doing wrong , would easily give to those who felt themselves inferior the belief of her being proud and reserved . Mrs. Gardiner and her niece , however , did her justice , and pitied her . 
Georgiana Darcy	reserved	Georgiana ’s reception of them was very civil , but attended with all that embarrassment which , though proceeding from shyness and the fear of doing wrong , would easily give to those who felt themselves inferior the belief of her being proud and reserved . Mrs. Gardiner and her niece , however , did her justice , and pitied her . 
Mr. Gardiner	man	Mr. Gardiner was a sensible , gentlemanlike man , greatly superior to his sister , as well by nature as education . 
Mr. Gardiner	kind	The Collinses will turn us out , before he is cold in his grave ; and if you are not kind to us , brother , I do not know what we shall do . ” They all exclaimed against such terrific ideas ; and Mr. Gardiner , after general assurances of his affection for her and all her family , told her that he meant to be in London the very next day , and would assist Mr. Bennet in every endeavour for recovering Lydia . “ Do not give way to useless alarm , ” added he : “ though it is right to be prepared for the worst , there is no occasion to look on it as certain . 
Mr. Gardiner	surprised	Your uncle is as much surprised as I am ; and nothing but the belief of your being a party concerned would have allowed him to act as he has done . 
Mr. Gardiner	able	He had been some days in town before he was able to discover them ; but he had something to direct his search , which was more than _ we _ had ; and the consciousness of this was another reason for his resolving to follow us . 
Mr. Gardiner	amazement	Her uncle and aunt were all amazement ; and the embarrassment of her manner as she spoke , joined to the circumstance itself , and many of the circumstances of the preceding day , opened to them a new idea on the business . 
Mr. Gardiner	able	As to what restraint the apprehensions of disgrace in the corps might throw on a dishonourable elopement with her , I am not able to judge ; for I know nothing of the effects that such a step might produce . 
Mr. Gardiner	afraid	But as to your other objection , I am afraid it will hardly hold good . 
Mary Bennet	lady	For you are a young lady of deep reflection , I know , and read great books , and make extracts . 
Mary Bennet	glad	Elizabeth , easy and unaffected , had been listened to with much more pleasure , though not playing half so well ; and Mary , at the end of a long concerto , was glad to purchase praise and gratitude by Scotch and Irish airs , at the request of her younger sisters , who with some of the Lucases , and two or three officers , joined eagerly in dancing at one end of the room . Mr. Darcy stood near them in silent indignation at such a mode of passing the evening , to the exclusion of all conversation , and was too much engrossed by his own thoughts to perceive that Sir William Lucas was his neighbour , till Sir William thus began:-- “ What a charming amusement for young people this is , Mr. Darcy ! 
Mary Bennet	disconcerted	Mary , though pretending not to hear , was somewhat disconcerted ; and Elizabeth , sorry for her , and sorry for her father ’s speech , was afraid her anxiety had done no good . 
Mary Bennet	safe	“ And Mary King is safe ! ” added Elizabeth ; “ safe from a connection imprudent as to fortune . ” 
Mary Bennet	safe	“ And Mary King is safe ! ” added Elizabeth ; “ safe from a connection imprudent as to fortune . ” 
Mary Bennet	fool	“ She is a great fool for going away , if she liked him . ” 
Mary Bennet	kind	you have had every care and anxiety upon yourself alone . ” “ Mary and Kitty have been very kind , and would have shared in every fatigue , I am sure , but I did not think it right for either of them . 
Mary Bennet	daughter	Mary was the only daughter who remained at home ; and she was necessarily drawn from the pursuit of accomplishments by Mrs. Bennet ’s being quite unable to sit alone . 
Colonel Fitzwilliam	different	Colonel Fitzwilliam ’s occasionally laughing at his stupidity proved that he was generally different , which her own knowledge of him could not have told her ; and as she would have liked to believe this change the effect of love , and the object of that love her friend Eliza , she set herself seriously to work to find it out : she watched him whenever they were at Rosings , and whenever he came to Hunsford ; but without much success . 
Colonel Fitzwilliam	man	He was , beyond comparison , the pleasantest man : he certainly admired her , and his situation in life was most eligible ; but , to counterbalance these advantages , Mr. Darcy had considerable patronage in the church , and his cousin could have none at all . 
Colonel Fitzwilliam	frightened	“ You need not be frightened . 
Mrs. Phillips	glad	Mrs. Philips was always glad to see her nieces ; and the two eldest , from their recent absence , were particularly welcome ; and she was eagerly 
Mrs. Phillips	vulgar	Mrs. Philips ’s vulgarity was another , and , perhaps , a greater tax on his forbearance ; and though Mrs. Philips , as well as her sister , stood in too much awe of him to speak with the familiarity which Bingley ’s good - humour encouraged ; yet , whenever she _ did _ speak , she must be vulgar . 
Mrs. Phillips	nervous	I wish I could say , for the sake of her family , that the accomplishment of her earnest desire in the establishment of so many of her children produced so happy an effect as to make her a sensible , amiable , well - informed woman for the rest of her life ; though , perhaps , it was lucky for her husband , who might not have relished domestic felicity in so unusual a form , that she still was occasionally nervous and invariably silly . 
Mrs. Phillips	silly	I wish I could say , for the sake of her family , that the accomplishment of her earnest desire in the establishment of so many of her children produced so happy an effect as to make her a sensible , amiable , well - informed woman for the rest of her life ; though , perhaps , it was lucky for her husband , who might not have relished domestic felicity in so unusual a form , that she still was occasionally nervous and invariably silly . 
Mr. Hurst	man	Miss Bingley was engrossed by Mr. Darcy , her sister scarcely less so ; and as for Mr. Hurst , by whom Elizabeth sat , he was an indolent man , who lived only to eat , drink , and play at cards , who , when he found her prefer a plain dish to a ragout , had nothing to say to her . 
Mr. Hurst	fellow	“ And I wish my collection were larger for your benefit and my own credit ; but I am an idle fellow ; and though I have not many , I have more than I ever looked into . ” 
Mrs. Hurst	disposed	His sisters were very anxious for his having an estate of his own ; but though he was now established only as a tenant , Miss Bingley was by no means unwilling to preside at his table ; nor was Mrs. Hurst , who had married a man of more fashion than fortune , less disposed to consider his house as her home when it suited her . 
Mrs. Hurst	certain	“ Yes , and her petticoat ; I hope you saw her petticoat , six inches deep in mud , I am absolutely certain , and the gown which had been let down to hide it not doing its office . ” 
Anne de Bourgh	superior	Lady Catherine herself says that , in point of true beauty , Miss de Bourgh is far superior to the handsomest of her sex ; because there is that in her features which marks the young woman of distinguished birth . 
Anne de Bourgh	rude	“ She is abominably rude to keep Charlotte out of doors in all this wind . 
Anne de Bourgh	pale	Miss de Bourgh was pale and sickly : her features , though not plain , were insignificant ; and she spoke very little , except in a low voice , to Mrs. Jenkinson , in whose appearance there was nothing remarkable , and who was entirely engaged in listening to what she said , and placing a screen in the proper direction before her eyes . 
Anne de Bourgh	sickly	Miss de Bourgh was pale and sickly : her features , though not plain , were insignificant ; and she spoke very little , except in a low voice , to Mrs. Jenkinson , in whose appearance there was nothing remarkable , and who was entirely engaged in listening to what she said , and placing a screen in the proper direction before her eyes . 
Anne de Bourgh	hot	Scarcely a syllable was uttered that did not relate to the game , except when Mrs. Jenkinson expressed her fears of Miss De Bourgh ’s being too hot or too cold , or having too much or too little light . 
Anne de Bourgh	cold	Scarcely a syllable was uttered that did not relate to the game , except when Mrs. Jenkinson expressed her fears of Miss De Bourgh ’s being too hot or too cold , or having too much or too little light . 
Lady Lucas	determined	Sir William and Lady Lucas are determined to go , merely on that account ; for in general , you know , they visit no new comers . 
Lady Lucas	kind	Lady Lucas was a very good kind of woman , not too clever to be a valuable neighbour to Mrs. Bennet . 
Lady Lucas	insensible	Lady Lucas could not be insensible of triumph on being able to retort on Mrs. Bennet the comfort of having a daughter well married ; and she called at Longbourn rather oftener than usual to say how happy she was , though Mrs. Bennet ’s sour looks and ill - natured remarks might have been enough to drive happiness away . 
Lady Lucas	happy	Lady Lucas could not be insensible of triumph on being able to retort on Mrs. Bennet the comfort of having a daughter well married ; and she called at Longbourn rather oftener than usual to say how happy she was , though Mrs. Bennet ’s sour looks and ill - natured remarks might have been enough to drive happiness away . 
Lady Lucas	kind	She was of great use and comfort to us all , and Lady Lucas has been very kind : she walked here on Wednesday morning to condole with us , and offered her services , or any of her daughters , if they could be of use to us . ” “ She had better have stayed at home , ” cried Elizabeth : “ perhaps she _ meant _ well , but , under such a misfortune as this , one can not see too little of one ’s neighbours . 
