Character	Modifier	Context
Charles Musgrove	match	The estate at Winthrop is not less than two hundred and fifty acres , besides the farm near Taunton , which is some of the best land in the country . I grant you , that any of them but Charles would be a very shocking match for Henrietta , and indeed it could not be ; he is the only one that could be possible ; but he is a very good - natured , good sort of a fellow ; and whenever Winthrop comes into his hands , he will make a different sort of place of it , and live in a very different sort of way ; and with that property , he will never be a contemptible man -- good , freehold property . 
Charles Musgrove	sort	The estate at Winthrop is not less than two hundred and fifty acres , besides the farm near Taunton , which is some of the best land in the country . I grant you , that any of them but Charles would be a very shocking match for Henrietta , and indeed it could not be ; he is the only one that could be possible ; but he is a very good - natured , good sort of a fellow ; and whenever Winthrop comes into his hands , he will make a different sort of place of it , and live in a very different sort of way ; and with that property , he will never be a contemptible man -- good , freehold property . 
Charles Musgrove	man	The estate at Winthrop is not less than two hundred and fifty acres , besides the farm near Taunton , which is some of the best land in the country . I grant you , that any of them but Charles would be a very shocking match for Henrietta , and indeed it could not be ; he is the only one that could be possible ; but he is a very good - natured , good sort of a fellow ; and whenever Winthrop comes into his hands , he will make a different sort of place of it , and live in a very different sort of way ; and with that property , he will never be a contemptible man -- good , freehold property . 
Charles Musgrove	positive	But Charles is so positive ! 
Charles Musgrove	inclined	It was evident that Charles Hayter was not well inclined towards Captain Wentworth . 
Charles Musgrove	near	"Charles , in the meanwhile , was very decidedly declaring his resolution of calling on his aunt , now that he was so near ; and very evidently , though more fearfully , trying to induce his wife to go too . But this was one of the points on which the lady shewed her strength ; and when he recommended the advantage of resting herself a quarter of an hour at Winthrop , as she felt so tired , she resolutely answered , "" Oh ! no , indeed ! "
Charles Musgrove	sure	I told him the distance and the road , and I told him of the church 's being so very well worth seeing ; for as he has a taste for those sort of things , I thought that would be a good excuse , and he listened with all his understanding and soul ; and I am sure from his manner that you will have him calling here soon . 
Charles Musgrove	happy	""" "" Well , as your joint acquaintance , then , I shall be very happy to see Captain Benwick . "" "" You will not find anything very agreeable in him , I assure you , ma'am . "
Charles Musgrove	sure	""" I am sure Lady Russell would like him . "
Charles Musgrove	agreeable	How Charles could take such a thing into his head was always incomprehensible to me . I hope he will be more agreeable now . 
Charles Musgrove	cool	"Not that he will value it as he ought , "" he observed , "" Charles is too cool about sporting . "
Charles Musgrove	sure	It is very fit they should have daughters ' shares ; and I am sure he has always been a very kind , liberal father to me . 
Charles Musgrove	wild	""" And so , ma'am , all these thing considered , "" said Mrs Musgrove , in her powerful whisper , "" though we could have wished it different , yet , altogether , we did not think it fair to stand out any longer , for Charles Hayter was quite wild about it , and Henrietta was pretty near as bad ; and so we thought they had better marry at once , and make the best of it , as many others have done before them . "
Mary Musgrove	repulsive	Mary was not so repulsive and unsisterly as Elizabeth , nor so inaccessible to all influence of hers ; neither was there anything among the other component parts of the cottage inimical to comfort . She was always on friendly terms with her brother - in - law ; and in the children , who loved her nearly as well , and respected her a great deal more than their mother , she had an object of interest , amusement , and wholesome exertion . Charles Musgrove was civil and agreeable ; in sense and temper he was undoubtedly superior to his wife , but not of powers , or conversation , or grace , to make the past , as they were connected together , at all a dangerous contemplation ; though , at the same time , Anne could believe , with Lady Russell , that a more equal match might have greatly improved him ; and that a woman of real understanding might have given more consequence to his character , and more usefulness , rationality , and elegance to his habits and pursuits . As it was , he did nothing with much zeal , but sport ; and his time was otherwise trifled away , without benefit from books or anything else . 
Mary Musgrove	sure	I am sure , Anne , if you would , you might persuade him that I really am very ill -- a great deal worse than I ever own . 
Mary Musgrove	ill	I am sure , Anne , if you would , you might persuade him that I really am very ill -- a great deal worse than I ever own . 
Mary Musgrove	worse	I am sure , Anne , if you would , you might persuade him that I really am very ill -- a great deal worse than I ever own . 
Mary Musgrove	tenacious	"Again , it was Mary 's complaint , that Mrs Musgrove was very apt not to give her the precedence that was her due , when they dined at the Great House with other families ; and she did not see any reason why she was to be considered so much at home as to lose her place . And one day when Anne was walking with only the Musgroves , one of them after talking of rank , people of rank , and jealousy of rank , said , "" I have no scruple of observing to you , how nonsensical some persons are about their place , because all the world knows how easy and indifferent you are about it ; but I wish anybody could give Mary a hint that it would be a great deal better if she were not so very tenacious , especially if she would not be always putting herself forward to take place of mamma . Nobody doubts her right to have precedence of mamma , but it would be more becoming in her not to be always insisting on it . "
Mary Musgrove	glad	I am glad I did not think of it before . 
Mary Musgrove	able	She wished , however to see the Crofts , and was glad to be within when the visit was returned . They came : the master of the house was not at home , but the two sisters were together ; and as it chanced that Mrs Croft fell to the share of Anne , while the Admiral sat by Mary , and made himself very agreeable by his good - humoured notice of her little boys , she was well able to watch for a likeness , and if it failed her in the features , to catch it in the voice , or in the turn of sentiment and expression . Mrs Croft , though neither tall nor fat , had a squareness , uprightness , and vigour of form , which gave importance to her person . She had bright dark eyes , good teeth , and altogether an agreeable face ; though her reddened and weather - beaten complexion , the consequence of her having been almost as much at sea as her husband , made her seem to have lived some years longer in the world than her real eight - and - thirty . Her manners were open , easy , and decided , like one who had no distrust of herself , and no doubts of what to do ; without any approach to coarseness , however , or any want of good humour . 
Mary Musgrove	ready	"The folks of the Great House were to spend the evening of this day at the Cottage ; and it being now too late in the year for such visits to be made on foot , the coach was beginning to be listened for , when the youngest Miss Musgrove walked in . That she was coming to apologize , and that they should have to spend the evening by themselves , was the first black idea ; and Mary was quite ready to be affronted , when Louisa made all right by saying , that she only came on foot , to leave more room for the harp , which was bringing in the carriage . "" And I will tell you our reason , "" she added , "" and all about it . I am come on to give you notice , that papa and mamma are out of spirits this evening , especially mamma ; she is thinking so much of poor Richard ! "
Mary Musgrove	serious	"Mr and Mrs Musgrove can not think it wrong while I remain with him . "" "" Are you serious ? "" cried Mary , her eyes brightening . "
Mary Musgrove	deal	You , who have not a mother 's feelings , are a great deal the properest person . 
Mary Musgrove	sure	I shall certainly go ; I am sure I ought if I can , quite as much as Charles , for they want me excessively to be acquainted with Captain Wentworth , and I know you do not mind being left alone . 
Mary Musgrove	sure	"I should not go , you may be sure , if I did not feel quite at ease about my dear child . "" The next moment she was tapping at her husband 's dressing - room door , and as Anne followed her up stairs , she was in time for the whole conversation , which began with Mary 's saying , in a tone of great exultation-- "" I mean to go with you , Charles , for I am of no more use at home than you are . "
Mary Musgrove	able	If I were to shut myself up for ever with the child , I should not be able to persuade him to do anything he did not like . 
Mary Musgrove	more	The morning hours of the Cottage were always later than those of the other house , and on the morrow the difference was so great that Mary and Anne were not more than beginning breakfast when Charles came in to say that they were just setting off , that he was come for his dogs , that his sisters were following with Captain Wentworth ; his sisters meaning to visit Mary and the child , and Captain Wentworth proposing also to wait on her for a few minutes if not inconvenient ; and though Charles had answered for the child 's being in no such state as could make it inconvenient , Captain Wentworth would not be satisfied without his running on to give notice . Mary , very much gratified by this attention , was delighted to receive him , while a thousand feelings rushed on Anne , of which this was the most consoling , that it would soon be over . 
Mary Musgrove	delighted	The morning hours of the Cottage were always later than those of the other house , and on the morrow the difference was so great that Mary and Anne were not more than beginning breakfast when Charles came in to say that they were just setting off , that he was come for his dogs , that his sisters were following with Captain Wentworth ; his sisters meaning to visit Mary and the child , and Captain Wentworth proposing also to wait on her for a few minutes if not inconvenient ; and though Charles had answered for the child 's being in no such state as could make it inconvenient , Captain Wentworth would not be satisfied without his running on to give notice . Mary , very much gratified by this attention , was delighted to receive him , while a thousand feelings rushed on Anne , of which this was the most consoling , that it would soon be over . 
Mary Musgrove	unsuspicious	"Mary had no feelings to make her respect her sister 's in a common way , but she was perfectly unsuspicious of being inflicting any peculiar wound . "" Altered beyond his knowledge . "" "
Mary Musgrove	sure	"I wish you had been with us yesterday , for then you might have decided between us ; and I am sure you would have thought as I did , unless you had been determined to give it against me . "" A dinner at Mr Musgrove 's had been the occasion when all these things should have been seen by Anne ; but she had staid at home , under the mixed plea of a headache of her own , and some return of indisposition in little Charles . She had thought only of avoiding Captain Wentworth ; but an escape from being appealed to as umpire was now added to the advantages of a quiet evening . "
Mary Musgrove	fond	"It was a very fine November day , and the Miss Musgroves came through the little grounds , and stopped for no other purpose than to say , that they were going to take a long walk , and therefore concluded Mary could not like to go with them ; and when Mary immediately replied , with some jealousy at not being supposed a good walker , "" Oh , yes , I should like to join you very much , I am very fond of a long walk ; "" Anne felt persuaded , by the looks of the two girls , that it was precisely what they did not wish , and admired again the sort of necessity which the family habits seemed to produce , of everything being to be communicated , and everything being to be done together , however undesired and inconvenient . "
Mary Musgrove	walker	""" I can not imagine why they should suppose I should not like a long walk , "" said Mary , as she went up stairs . "" Everybody is always supposing that I am not a good walker ; and yet they would not have been pleased , if we had refused to join them . When people come in this manner on purpose to ask us , how can one say no ? "" "
Mary Musgrove	tired	"Well now , I think we had better turn back ; I am excessively tired . "" Henrietta , conscious and ashamed , and seeing no cousin Charles walking along any path , or leaning against any gate , was ready to do as Mary wished ; but "" No ! "" said Charles Musgrove , and "" No , no ! "" cried Louisa more eagerly , and taking her sister aside , seemed to be arguing the matter warmly . "
Mary Musgrove	happy	The brow of the hill , where they remained , was a cheerful spot : Louisa returned ; and Mary , finding a comfortable seat for herself on the step of a stile , was very well satisfied so long as the others all stood about her ; but when Louisa drew Captain Wentworth away , to try for a gleaning of nuts in an adjoining hedge - row , and they were gone by degrees quite out of sight and sound , Mary was happy no longer 
Mary Musgrove	sure	Mary sat down for a moment , but it would not do ; she was sure Louisa had found a better seat somewhere else , and she would go on 
Mary Musgrove	natured	"While she remained , a bush of low rambling holly protected her , and they were moving on . Before they were beyond her hearing , however , Louisa spoke again . "" Mary is good - natured enough in many respects , "" said she ; "" but she does sometimes provoke me excessively , by her nonsense and pride -- the Elliot pride . "
Mary Musgrove	sure	I was sure that would come out , if it was so . 
Mary Musgrove	sure	"the great - coat was hanging over the panel , and hid the arms , so it did ; otherwise , I am sure , I should have observed them , and the livery too ; if the servant had not been in mourning , one should have known him by the livery . "" "
Mary Musgrove	wretched	She was so wretched and so vehement , complained so much of injustice in being expected to go away instead of Anne ; Anne , who was nothing to Louisa , while she was her sister , and had the best right to stay in Henrietta 's stead ! 
Mary Musgrove	vehement	She was so wretched and so vehement , complained so much of injustice in being expected to go away instead of Anne ; Anne , who was nothing to Louisa , while she was her sister , and had the best right to stay in Henrietta 's stead ! 
Mary Musgrove	useful	Captain Wentworth was on the watch for them , and a chaise and four in waiting , stationed for their convenience in the lowest part of the street ; but his evident surprise and vexation at the substitution of one sister for the other , the change in his countenance , the astonishment , the expressions begun and suppressed , with which Charles was listened to , made but a mortifying reception of Anne ; or must at least convince her that she was valued only as she could be useful to Louisa . 
Mary Musgrove	hysterical	He and Mary had been persuaded to go early to their inn last night . Mary had been hysterical again this morning . 
Mary Musgrove	sure	""" "" And I am sure , "" cried Mary , warmly , "" it was a very little to his credit , if he did . "
Mary Musgrove	sure	I am sure you will agree with me . 
Mary Musgrove	likely	""" I must see Captain Benwick before I decide , "" said Lady Russell , smiling . "" And that you are very likely to do very soon , I can tell you , ma'am , "" "
Mary Musgrove	sure	I am sure you will not like him . 
Mary Musgrove	satisfied	Mary was in excellent spirits , enjoying the gaiety and the change , and so well satisfied with the journey in her mother - in - law 's carriage with four horses , and with her own complete independence of Camden Place , that she was exactly in a temper to admire everything as she ought , and enter most readily into all the superiorities of the house , as they were detailed to her . 
Mary Musgrove	satisfied	, Mary was as completely satisfied . 
Mary Musgrove	sure	""" Anne , "" cried Mary , still at her window , "" there is Mrs Clay , I am sure , standing under the colonnade , and a gentleman with her . "
Mary Musgrove	one	Of all the family , Mary was probably the one most immediately gratified by the circumstance . 
Mary Musgrove	astonished	She had never in her life been more astonished . 
Sir Walter Elliot	man	[ Persuasion by Jane Austen 1818 ] Chapter 1 Sir Walter Elliot , of Kellynch Hall , in Somersetshire , was a man who , for his own amusement , never took up any book but the Baronetage ; there he found occupation for an idle hour , and consolation in a distressed one ; there his faculties were roused into admiration and respect , by contemplating the limited remnant of the earliest patents ; there any unwelcome sensations , arising from domestic affairs changed naturally into pity and contempt as he turned over the almost endless creations of the last century ; and there , if every other leaf were powerless , he could read his own history with an interest which never failed . 
Sir Walter Elliot	handsome	He had been remarkably handsome in his youth ; and , at fifty - four , was still a very fine man . 
Sir Walter Elliot	important	It was a much safer place for a gentleman in his predicament : he might there be important at comparatively little expense . 
Sir Walter Elliot	afraid	The gardens and shrubberies would be kept in almost as high order as they are now . You need not be afraid , Miss Elliot , of your own sweet flower gardens being neglected . 
Sir Walter Elliot	fond	"but what restrictions I might impose on the use of the pleasure - grounds , is another thing . I am not fond of the idea of my shrubberies being always approachable ; and I should recommend Miss Elliot to be on her guard with respect to her flower garden . I am very little disposed to grant a tenant of Kellynch Hall any extraordinary favour , I assure you , be he sailor or soldier . "" After a short pause , Mr Shepherd presumed to say-- "" In all these cases , there are established usages which make everything plain and easy between landlord and tenant . Your interest , Sir Walter , is in pretty safe hands . "
Sir Walter Elliot	jealous	"I venture to hint , that Sir Walter Elliot can not be half so jealous for his own , as John Shepherd will be for him . "" Here Anne spoke-- "" The navy , I think , who have done so much for us , have at least an equal claim with any other set of men , for all the comforts and all the privileges which any home can give . "
Sir Walter Elliot	wise	Sir Walter was not very wise ; but still he had experience enough of the world to feel , that a more unobjectionable tenant , in all essentials , than Admiral Croft bid fair to be , could hardly offer . 
Sir Walter Elliot	man	Chapter 4 He was not Mr Wentworth , the former curate of Monkford , however suspicious appearances may be , but a Captain Frederick Wentworth , his brother , who being made commander in consequence of the action off St Domingo , and not immediately employed , had come into Somersetshire , in the summer of 1806 ; and having no parent living , found a home for half a year at Monkford . He was , at that time , a remarkably fine young man , with a great deal of intelligence , spirit , and brilliancy ; and Anne an extremely pretty girl , with gentleness , modesty , taste , and feeling . 
Sir Walter Elliot	troublesome	You are extremely troublesome . 
Sir Walter Elliot	able	"Mr Elliot appeared to think that he ( Sir Walter ) was looking exactly as he had done when they last parted ; "" but Sir Walter had "" not been able to return the compliment entirely , which had embarrassed him . "
Sir Walter Elliot	ashamed	The Crofts had placed themselves in lodgings in Gay Street , perfectly to Sir Walter 's satisfaction . He was not at all ashamed of the acquaintance , and did , in fact , think and talk a great deal more about the Admiral , than the Admiral ever thought or talked about him . 
Sir Walter Elliot	earliest	Sir Walter , his two daughters , and Mrs Clay , were the earliest of all their party at the rooms in the evening ; and as Lady Dalrymple must be waited for , they took their station by one of the fires in the Octagon Room . 
Sir Walter Elliot	unlikely	The baronet , nevertheless , is not unlikely to marry again ; he is quite fool enough . 
Sir Walter Elliot	fool	The baronet , nevertheless , is not unlikely to marry again ; he is quite fool enough . 
Sir Walter Elliot	worse	He is worse than last year . 
Mrs. Smith	old	That she is old and sickly . 
Mrs. Smith	sickly	That she is old and sickly . 
Mrs. Smith	widow	She left it to himself to recollect , that Mrs Smith was not the only widow in Bath between thirty and forty , with little to live on , and no surname of dignity . 
Mrs. Smith	premature	"If in that light there is anything which you suppose his cousin might fairly ask of him , I beg you would not hesitate to employ me . "" Mrs Smith gave her a penetrating glance , and then , smiling , said-- "" I have been a little premature , I perceive ; I beg your pardon . "
Mrs. Smith	sure	I am sure you hear nothing but good of him from Colonel Wallis ; and who can know him better than Colonel Wallis ? 
Mrs. Smith	friend	Let him know me to be a friend of yours , and then he will think little of the trouble required , which it is very natural for him now , with so many affairs and engagements of his own , to avoid and get rid of as he can ; very natural , perhaps . 
Mrs. Smith	uncertain	"At last-- "" I beg your pardon , my dear Miss Elliot , "" she cried , in her natural tone of cordiality , "" I beg your pardon for the short answers I have been giving you , but I have been uncertain what I ought to do . "
Mrs. Smith	right	However , I have determined ; I think I am right ; I think you ought to be made acquainted with Mr Elliot 's real character . 
Mrs. Smith	privy	I was privy to all the fors and againsts ; I was the friend to whom he confided his hopes and plans ; and 
Mrs. Smith	friend	I was privy to all the fors and againsts ; I was the friend to whom he confided his hopes and plans ; and 
Mrs. Smith	young	When one lives in the world , a man or woman 's marrying for money is too common to strike one as it ought . I was very young , and associated only with the young , and we were a thoughtless , gay set , without any strict rules of conduct . 
Mrs. Smith	sure	"I am more curious to know why he should be so different now . "" "" But for my satisfaction , if you will have the goodness to ring for Mary ; stay : I am sure you will have the still greater goodness of going yourself into my bedroom , and bringing me the small inlaid box which you will find on the upper shelf of the closet . "" "
Mrs. Smith	determined	Here it is ; I would not burn it , because being even then very little satisfied with Mr Elliot , I was determined to preserve every document of former intimacy . 
Mrs. Smith	sick	I am sick of it . 
Mrs. Smith	willing	I was willing to hope that you must fare better . 
Mrs. Smith	able	Mrs Smith had been able to tell her what no one else could have done . 
Mrs. Smith	rich	She might have been absolutely rich and perfectly healthy , and yet be happy . Her spring of felicity was in the glow of her spirits , as her friend Anne 's was in the warmth of her heart . Anne was tenderness itself , and she had the full worth of it in Captain Wentworth 's affection . 
Mrs. Smith	healthy	She might have been absolutely rich and perfectly healthy , and yet be happy . Her spring of felicity was in the glow of her spirits , as her friend Anne 's was in the warmth of her heart . Anne was tenderness itself , and she had the full worth of it in Captain Wentworth 's affection . 
Lady Russell	daughter	To Lady Russell , indeed , she was a most dear and highly valued god - daughter , favourite , and friend . 
Lady Russell	favourite	To Lady Russell , indeed , she was a most dear and highly valued god - daughter , favourite , and friend . 
Lady Russell	zealous	Lady Russell was most anxiously zealous on the subject , and gave it much serious consideration . She was a woman rather of sound than of quick abilities , whose difficulties in coming to any decision in this instance were great , from the opposition of two leading principles . 
Lady Russell	woman	Lady Russell was most anxiously zealous on the subject , and gave it much serious consideration . She was a woman rather of sound than of quick abilities , whose difficulties in coming to any decision in this instance were great , from the opposition of two leading principles . 
Lady Russell	desirous	She was of strict integrity herself , with a delicate sense of honour ; but she was as desirous of saving Sir Walter 's feelings , as solicitous for the credit of the family , as aristocratic in her ideas of what was due to them , as anybody of sense and honesty could well be . She was a benevolent , charitable , good woman , and capable of strong attachments , most correct in her conduct , strict in her notions of decorum , and with manners that were held a standard of good - breeding . 
Lady Russell	woman	She was of strict integrity herself , with a delicate sense of honour ; but she was as desirous of saving Sir Walter 's feelings , as solicitous for the credit of the family , as aristocratic in her ideas of what was due to them , as anybody of sense and honesty could well be . She was a benevolent , charitable , good woman , and capable of strong attachments , most correct in her conduct , strict in her notions of decorum , and with manners that were held a standard of good - breeding . 
Lady Russell	capable	She was of strict integrity herself , with a delicate sense of honour ; but she was as desirous of saving Sir Walter 's feelings , as solicitous for the credit of the family , as aristocratic in her ideas of what was due to them , as anybody of sense and honesty could well be . She was a benevolent , charitable , good woman , and capable of strong attachments , most correct in her conduct , strict in her notions of decorum , and with manners that were held a standard of good - breeding . 
Lady Russell	anxious	But she was very anxious to have it done with the least possible pain to him and Elizabeth . 
Lady Russell	fond	And with regard to Anne 's dislike of Bath , she considered it as a prejudice and mistake arising , first , from the circumstance of her having been three years at school there , after her mother 's death ; and secondly , from her happening to be not in perfectly good spirits the only winter which she had afterwards spent there with herself . Lady Russell was fond of Bath , in short , and disposed to think it must suit them all ; and as to her young friend 's health , by passing all the warm months with her at Kellynch Lodge , every danger would be avoided ; and it was in fact , a change which must do both health and spirits good . 
Lady Russell	disposed	And with regard to Anne 's dislike of Bath , she considered it as a prejudice and mistake arising , first , from the circumstance of her having been three years at school there , after her mother 's death ; and secondly , from her happening to be not in perfectly good spirits the only winter which she had afterwards spent there with herself . Lady Russell was fond of Bath , in short , and disposed to think it must suit them all ; and as to her young friend 's health , by passing all the warm months with her at Kellynch Lodge , every danger would be avoided ; and it was in fact , a change which must do both health and spirits good . 
Lady Russell	unwilling	Lady Russell , convinced that Anne would not be allowed to be of any use , or any importance , in the choice of the house which they were going to secure , was very unwilling to have her hurried away so soon , and wanted to make it possible for her to stay behind till she might convey her to Bath herself after Christmas ; but having engagements of her own which must take her from Kellynch for several weeks , she was unable to give the full invitation she wished , and 
Lady Russell	sorry	Lady Russell was extremely sorry that such a measure should have been resorted to at all , wondered , grieved , and feared ; and the affront it contained to Anne , in Mrs Clay 's being of so much use , while Anne could be of none , was a very sore aggravation . 
Lady Russell	clever	"I am afraid of her , as I have told you before , quite afraid of her , because she is so very clever ; but I respect her amazingly , and wish we had such a neighbour at Uppercross . "" "
Lady Russell	pleased	I think she would be so much pleased with his mind , that she would very soon see no deficiency in his manner . 
Lady Russell	decided	Her kind , compassionate visits to this old schoolfellow , sick and reduced , seemed to have quite delighted Mr Elliot . He thought her a most extraordinary young woman ; in her temper , manners , mind , a model of female excellence . He could meet even Lady Russell in a discussion of her merits ; and Anne could not be given to understand so much by her friend , could not know herself to be so highly rated by a sensible man , without many of those agreeable sensations which her friend meant to create . Lady Russell was now perfectly decided in her opinion of Mr Elliot . 
Lady Russell	maker	"Anne heard her , and made no violent exclamations ; she only smiled , blushed , and gently shook her head . "" I am no match - maker , as you well know , "" said Lady Russell , "" being much too well aware of the uncertainty of all human events and calculations . "
Lady Russell	afraid	Make a civil message ; but I shall only leave my card . Morning visits are never fair by women at her time of life , who make themselves up so little . If she would only wear rouge she would not be afraid of being seen ; but last time I called , I observed the blinds were let down immediately . 
Lady Russell	quick	This however was what Lady Russell had now to do . She must learn to feel that she had been mistaken with regard to both ; that she had been unfairly influenced by appearances in each ; that because Captain Wentworth 's manners had not suited her own ideas , she had been too quick in suspecting them to indicate a character of dangerous impetuosity ; and that because Mr Elliot 's manners had precisely pleased her in their propriety and correctness , their general politeness and suavity , she had been too quick in receiving them as the certain result of the most correct opinions and well - regulated mind . 
Lady Russell	quick	This however was what Lady Russell had now to do . She must learn to feel that she had been mistaken with regard to both ; that she had been unfairly influenced by appearances in each ; that because Captain Wentworth 's manners had not suited her own ideas , she had been too quick in suspecting them to indicate a character of dangerous impetuosity ; and that because Mr Elliot 's manners had precisely pleased her in their propriety and correctness , their general politeness and suavity , she had been too quick in receiving them as the certain result of the most correct opinions and well - regulated mind . 
Lady Russell	wrong	There was nothing less for Lady Russell to do , than to admit that she had been pretty completely wrong , and to take up a new set of opinions and of hopes . There is a quickness of perception in some , a nicety in the discernment of character , a natural penetration , in short , which no experience in others can equal , and Lady Russell had been less gifted in this part of understanding than her young friend . 
Lady Russell	gifted	There was nothing less for Lady Russell to do , than to admit that she had been pretty completely wrong , and to take up a new set of opinions and of hopes . There is a quickness of perception in some , a nicety in the discernment of character , a natural penetration , in short , which no experience in others can equal , and Lady Russell had been less gifted in this part of understanding than her young friend . 
Lady Russell	woman	But she was a very good woman , and if her second object was to be sensible and well - judging , her first was to see Anne happy . She loved Anne better than she loved her own abilities ; and when the awkwardness of the beginning was over , found little hardship in attaching herself as a mother to the man who was securing the happiness of her other child . 
Louisa Musgrove	glad	Well , I am very glad indeed : 
Louisa Musgrove	favourite	Anne had soon been in company with all the four together often enough to have an opinion , though too wise to acknowledge as much at home , where she knew it would have satisfied neither husband nor wife ; for while she considered Louisa to be rather the favourite , she could not but think , as far as she might dare to judge from memory and experience , that Captain Wentworth was not in love with either . 
Louisa Musgrove	ashamed	I am almost ashamed to say it . 
Louisa Musgrove	character	After the hints you gave just now , which did but confirm my own observations , the last time I was in company with him , I need not affect to have no comprehension of what is going on . I see that more than a mere dutiful morning visit to your aunt was in question ; and woe betide him , and her too , when it comes to things of consequence , when they are placed in circumstances requiring fortitude and strength of mind , if she have not resolution enough to resist idle interference in such a trifle as this . Your sister is an amiable creature ; but yours is the character of decision and firmness , I see . 
Louisa Musgrove	sure	You are never sure of a good impression being durable ; everybody may sway it . 
Louisa Musgrove	beautiful	If Louisa Musgrove would be beautiful and happy in her November of life , she will cherish all her present powers of mind . 
Louisa Musgrove	happy	If Louisa Musgrove would be beautiful and happy in her November of life , she will cherish all her present powers of mind . 
Louisa Musgrove	precipitate	he put out his hands ; she was too precipitate by half a second , she fell on the pavement on the Lower Cobb , and was taken up lifeless ! There was no wound , no blood , no visible bruise ; but her eyes were closed , she breathed not , her face was like death . The horror of the moment to all who stood around ! 
Louisa Musgrove	dead	""" She is dead ! "
Louisa Musgrove	dead	"she is dead ! "" screamed Mary , catching hold of her husband , and contributing with his own horror to make him immoveable ; and in another moment , Henrietta , sinking under the conviction , lost her senses too , and would have fallen on the steps , but for Captain Benwick and Anne , who caught and supported her between them . "
Louisa Musgrove	able	Everything was safe enough , and she smiled over the many anxious feelings she had wasted on the subject . Chapter 14 Though Charles and Mary had remained at Lyme much longer after Mr and Mrs Musgrove 's going than Anne conceived they could have been at all wanted , they were yet the first of the family to be at home again ; and as soon as possible after their return to Uppercross they drove over to the Lodge . They had left Louisa beginning to sit up ; but her head , though clear , was exceedingly weak , and her nerves susceptible to the highest extreme of tenderness ; and though she might be pronounced to be altogether doing very well , it was still impossible to say when she might be able to bear the removal home ; and her father and mother , who must return in time to receive their younger children for the Christmas holidays , had hardly a hope of being allowed to bring her with them . They had been all in lodgings together . 
Louisa Musgrove	daughter	Charles Hayter had been at Lyme oftener than suited her ; and when they dined with the Harvilles there had been only a maid - servant to wait , and at first Mrs Harville had always given Mrs Musgrove precedence ; but then , she had received so very handsome an apology from her on finding out whose daughter she was , and there had been so much going on every day , there had been so many walks between their lodgings and the Harvilles , and she had got books from the library , and changed them so often , that the balance had certainly been much in favour of Lyme . She had been taken to Charmouth too , and she had bathed , and she had gone to church , and there were a great many more people to look at in the church at Lyme than at Uppercross ; and all this , joined to the sense of being so very useful , had made really an agreeable fortnight . Anne enquired after Captain Benwick , Mary 's face was clouded directly . Charles laughed . 
Louisa Musgrove	favourite	Mrs Harville says her husband feels a good deal on his poor sister 's account ; but , however , Louisa is a great favourite with both . 
Louisa Musgrove	obstinate	She would not have been obstinate if I had not been weak . 
Elizabeth Elliot	younger	Thirteen years had seen her mistress of Kellynch Hall , presiding and directing with a self - possession and decision which could never have given the idea of her being younger than she was . For thirteen years had she been doing the honours , and laying down the domestic law at home , and leading the way to the chaise and four , and walking immediately after Lady Russell out of all the drawing - rooms and dining - rooms in the country . 
Elizabeth Elliot	satisfied	Thirteen winters ' revolving frosts had seen her opening every ball of credit which a scanty neighbourhood afforded , and thirteen springs shewn their blossoms , as she travelled up to London with her father , for a few weeks ' annual enjoyment of the great world . She had the remembrance of all this , she had the consciousness of being nine - and - twenty to give her some regrets and some apprehensions ; she was fully satisfied of being still quite as handsome as ever , but she felt her approach to the years of danger , and would have rejoiced to be certain of being properly solicited by baronet - blood within the next twelvemonth or two . Then might she again take up the book of books with as much enjoyment as in her early youth , but now she liked it not . 
Elizabeth Elliot	woman	It was with the daughter of Mr Shepherd , who had returned , after an unprosperous marriage , to her father 's house , with the additional burden of two children . She was a clever young woman , who understood the art of pleasing -- the art of pleasing , at least , at Kellynch Hall ; and who had made herself so acceptable to Miss Elliot , as to have been already staying there more than once , in spite of all that Lady Russell , who thought it a friendship quite out of place , could hint of caution and reserve . 
Elizabeth Elliot	earnest	She had never received from her more than outward attention , nothing beyond the observances of complaisance ; had never succeeded in any point which she wanted to carry , against previous inclination . She had been repeatedly very earnest in trying to get Anne included in the visit to London , sensibly open to all the injustice and all the discredit of the selfish arrangements which shut her out , and on many lesser occasions had endeavoured to give Elizabeth the advantage of her own better judgement and experience ; but always in vain : Elizabeth would go her own way ; and never had she pursued it in more decided opposition to Lady Russell than in this selection of Mrs Clay ; turning from the society of so deserving a sister , to bestow her affection and confidence on one who ought to have been nothing to her but the object of distant civility . 
Elizabeth Elliot	happy	Nothing could be done without a reference to Elizabeth : but her inclination was growing so strong for a removal , that she was happy to have it fixed and expedited by a tenant at hand ; and not a word to suspend decision was uttered by her . 
Elizabeth Elliot	sure	""" I can not possibly do without Anne , "" was Mary 's reasoning ; and Elizabeth 's reply was , "" Then I am sure Anne had better stay , for nobody will want her in Bath . "
Elizabeth Elliot	more	She had little hope of success ; but Elizabeth , who in the event of such a reverse would be so much more to be pitied than herself , should never , she thought , 
Elizabeth Elliot	first	"In that house Elizabeth must be first ; and she was in the habit of such general observance as "" Miss Elliot , "" that any particularity of attention seemed almost impossible . "
