Character	Assertion
Jane Bennet	Then addressing her daughter , “ Oh , my dear , dear Jane , I am so happy !
Jane Bennet	I was sure you could not be so beautiful for nothing !
Jane Bennet	I remember , as soon as ever I saw him , when he first came into Hertfordshire last year , I thought how likely it was that you should come together .
Jane Bennet	Jane was beyond competition her favourite child .
Jane Bennet	Her younger sisters soon began to make interest with her for objects of happiness which she might in future be able to dispense .
Jane Bennet	Elizabeth had now but little time for conversation with her sister ; for while he was present Jane had no attention to bestow on anyone else : but she found herself considerably useful to both of them , in those hours of separation that must sometimes occur .
Jane Bennet	In the absence of Jane , he always attached himself to Elizabeth for the pleasure of talking of her ; and when Bingley was gone , Jane constantly sought the same means of relief .
Jane Bennet	“ He has made me so happy , ” said she , one evening , “ by telling me that he was totally ignorant of my being in town last spring !
Jane Bennet	I had not believed it possible . ”
Jane Bennet	It would vex me , indeed , to see you again the dupe of Miss Bingley ’s pretended regard . ”
Jane Bennet	“ Would you believe it , Lizzy , that when he went to town last November he really loved me , and nothing but a persuasion of _ my _ being indifferent would have prevented his coming down again ? ” “ He made a little mistake , to be sure ; but it is to the credit of his modesty . ”
Jane Bennet	This naturally introduced a panegyric from Jane on his diffidence , and the little value he put on his own good qualities .
Jane Bennet	Elizabeth was pleased to find that he had not betrayed the interference of his friend ; for , though Jane had the most generous and forgiving heart in the world , she knew it was a circumstance which must prejudice her against him .
Jane Bennet	“ I am certainly the most fortunate creature that ever existed ! ” cried Jane .
Jane Bennet	“ Oh , Lizzy , why am I thus singled from my family , and blessed above them all ? If I could but see you as happy !
Jane Bennet	“ If you were to give me forty such men I never could be so happy as you .
Jane Bennet	Till I have your disposition , your goodness , I never can have your happiness .
Jane Bennet	No , no , let me shift for myself ; and , perhaps , if I have very good luck , I may meet with another Mr. Collins in time .
Jane Bennet	“ Yes ; but he seemed to like his second better . ” “ Oh , you mean Jane , I suppose , because he danced with her twice .
Jane Bennet	To be sure that _ did _ seem as if he admired her
Jane Bennet	“ _ My _ overhearings were more to the purpose than _ yours _ , Eliza , ” said Charlotte .
Jane Bennet	Poor Eliza !
Jane Bennet	_ ] ] “ Are you quite sure , ma’am ? Is not there a little mistake ? ” said Jane .
Jane Bennet	“ I certainly saw Mr. Darcy speaking to her . ”
Jane Bennet	“ Miss Bingley told me , ” said Jane , “ that he never speaks much unless among his intimate acquaintance .
Jane Bennet	“ I do not mind his not talking to Mrs. Long , ” said Miss Lucas , “ but I wish he had danced with Eliza . ”
Jane Bennet	“ Another time , Lizzy , ” said her mother , “ I would not dance with _ him _ , if I were you . ”
Jane Bennet	Elizabeth , feeling it incumbent on her to relieve him from so unpleasant a situation , now put herself forward to confirm his account , by mentioning her prior knowledge of it from Charlotte herself ; and endeavoured to put a stop to the exclamations of her mother and sisters , by the earnestness of her congratulations to Sir William , in which she was readily joined by Jane , and by making a variety of remarks on the happiness that might be expected from the match , the excellent character of Mr. Collins , and the convenient distance of Hunsford from London .
Jane Bennet	Jane confessed herself a little surprised at the match : but she said less of her astonishment than of her earnest desire for their happiness ; nor could Elizabeth persuade her to consider it as improbable .
Jane Bennet	Jane had sent Caroline an early answer to her letter , and was counting the days till she might reasonably hope to hear again .
Jane Bennet	Neither Jane nor Elizabeth were comfortable on this subject .
Jane Bennet	Unwilling as she was to admit an idea so destructive to Jane ’s happiness , and so dishonourable to the stability of her lover , she could not prevent its frequently recurring .
Jane Bennet	The united efforts of his two unfeeling sisters , and of his overpowering friend , assisted by the attractions of Miss Darcy and the amusements of London , might be too much , she feared , for the strength of his attachment .
Jane Bennet	As for Jane , _ her _ anxiety under this suspense was , of course , more painful than Elizabeth ’s : but whatever she felt she was desirous of concealing ; and between herself and Elizabeth , therefore , the subject was never alluded to .
Jane Bennet	But as no such delicacy restrained her mother , an hour seldom passed in which she did not talk of Bingley , express her impatience for his arrival , or even require Jane to confess that if he did not come back she should think herself very ill - used .
Jane Bennet	It needed all Jane ’s steady mildness to bear these attacks with tolerable tranquillity .
Jane Bennet	“ You must give me leave to flatter myself , my dear cousin , that your refusal of my addresses are merely words of course .
Jane Bennet	My reasons for believing it are briefly these:--It does not appear to me that my hand is unworthy of your acceptance , or that the establishment I can offer would be any other than highly desirable .
Jane Bennet	Jane met her with a smile of such sweet complacency , a glow of such happy expression , as sufficiently marked how well she was satisfied with the occurrences of the evening .
Jane Bennet	Elizabeth instantly read her feelings ; and , at that moment , solicitude for Wickham , resentment against his enemies , and everything else , gave way before the hope of Jane ’s being in the fairest way for happiness . “ I want to know , ” said she , with a countenance no less smiling than her sister ’s , “ what you have learnt about Mr. Wickham .
Jane Bennet	But perhaps you have been too pleasantly engaged to think of any third person , in which case you may be sure of my pardon . ”
Jane Bennet	“ No , ” replied Jane , “ I have not forgotten him ; but I have nothing satisfactory to tell you .
Jane Bennet	Mr. Bingley does not know the whole of his history , and is quite ignorant of the circumstances which have principally offended Mr. Darcy ; but he will vouch for the good conduct , the probity and honour , of his friend , and is perfectly convinced that Mr. Wickham has deserved much less attention from Mr. Darcy than he has received ; and I am sorry to say that by his account , as well as his sister ’s , Mr. Wickham is by no means a respectable young man .
Jane Bennet	“ I have not a doubt of Mr. Bingley ’s sincerity , ” said Elizabeth warmly , “ but you must excuse my not being convinced by assurances only .
Jane Bennet	Elizabeth listened with delight to the happy though modest hopes which Jane entertained of Bingley ’s regard , and said all in her power to heighten her confidence in it .
Jane Bennet	My total ignorance of the connection must plead my apology . ” “ You are not going to introduce yourself to Mr. Darcy ? ” “ Indeed I am .
Jane Bennet	” As Elizabeth had no longer any interest of her own to pursue , she turned her attention almost entirely on her sister and Mr. Bingley ; and the train of agreeable reflections which her observations gave birth to made her perhaps almost as happy as Jane .
Jane Bennet	When they sat down to supper , therefore , she considered it a most unlucky perverseness which placed them within one of each other ; and deeply was she vexed to find that her mother was talking to that one person ( Lady Lucas ) freely , openly , and of nothing else but of her expectation that Jane would be soon married to Mr. Bingley .
Jane Bennet	His being such a charming young man , and so rich , and living but three miles from them , were the first points of self - gratulation ; and then it was such a comfort to think how fond the two sisters were of Jane , and to be certain that they must desire the connection as much as she could do .
Jane Bennet	It was , moreover , such a promising thing for her younger daughters , as Jane ’s marrying so greatly must throw them in the way of other rich men ; and , lastly , it was so pleasant at her time of life to be able to consign her single daughters to the care of their sister , that she might not be obliged to go into company more than she liked .
Jane Bennet	She looked at Jane to see how she bore it ; but Jane was very composedly talking to Bingley .
Jane Bennet	Mrs. Hurst and her sister scarcely opened their mouths except to complain of fatigue , and were evidently impatient to have the house to themselves .
Jane Bennet	Mr. Bingley and Jane were standing together a little detached from the rest , and talked only to each other .
Jane Bennet	Mrs. Bennet was perfectly satisfied ; and quitted the house under the delightful persuasion that , allowing for the necessary preparations of settlements , new carriages , and wedding clothes , she should undoubtedly see her daughter settled at Netherfield in the course of three or four months .
Jane Bennet	“ How can you be smiling so , Lizzy ? ”
Jane Bennet	Wholly inattentive to her sister ’s feelings , Lydia flew about the house in restless ecstasy , calling for everyone ’s congratulations , and laughing and talking with more violence than ever ; whilst the luckless Kitty continued in the parlour repining at her fate in terms as unreasonable as her accent was peevish . “ I can not see why Mrs. Forster should not ask _ me _ as well as Lydia , ” said she , “ though I am _ not _ her particular friend .
Jane Bennet	In vain did Elizabeth attempt to make her reasonable , and Jane to make her resigned .
Jane Bennet	“ What ! has she frightened away some of your lovers ?
Jane Bennet	Poor little Lizzy !
Jane Bennet	Oh , my dear father , can you suppose it possible that they will not be censured and despised wherever they are known , and that their sisters will not be often involved in the disgrace ?
Jane Bennet	” Mr. Bennet saw that her whole heart was in the subject ; and , affectionately taking her hand , said , in reply,-- “ Do not make yourself uneasy , my love .
Jane Bennet	Wherever you and Jane are known , you must be respected and valued ; and you will not appear to less advantage for having a couple of -- or I may say , three -- very silly sisters .
Jane Bennet	Had she known that her sister sought to tear her from such prospects and such realities as these , what would have been her sensations ?
Jane Bennet	With an air of indifference , he soon afterwards added , “ How long did you say that he was at Rosings ? ” “ Nearly three weeks . ” “ And you saw him frequently ? ” “ Yes , almost every day . ” “ His manners are very different from his cousin ’s . ”
Jane Bennet	I only fear that the sort of cautiousness to which you , I imagine , have been alluding , is merely adopted on his visits to his aunt , of whose good opinion and judgment he stands much in awe .
Jane Bennet	Mrs. Bennet was diffuse in her good wishes for the felicity of her daughter , and impressive in her injunctions that she would not miss the opportunity of enjoying herself as much as possible,--advice which there was every reason to believe would be attended to ; and , in the clamorous happiness of Lydia herself in bidding farewell , the more gentle adieus of her sisters were uttered without being heard .
Jane Bennet	She was engaged one day , as she walked , in re - perusing Jane ’s last letter , and dwelling on some passages which proved that Jane had not written in spirits , when , instead of being again surprised by Mr. Darcy , she saw , on looking up , that Colonel Fitzwilliam was meeting her .
Jane Bennet	That he had been concerned in the measures taken to separate Mr. Bingley and Jane , she had never doubted ; but she had always attributed to Miss Bingley the principal design and arrangement of them .
Jane Bennet	If his own vanity , however , did not mislead him , _ he _ was the cause -- his pride and caprice were the cause -- of all that Jane had suffered , and still continued to suffer .
Jane Bennet	“ To Jane herself , ” she exclaimed , “ there could be no possibility of objection,--all loveliness and goodness as she is !
Jane Bennet	Her understanding excellent , her mind improved , and her manners captivating .
Jane Bennet	They could describe an entertainment with accuracy , relate an anecdote with humour , and laugh at their acquaintance with spirit . But when the gentlemen entered , Jane was no longer the first object ; Miss Bingley ’s eyes were instantly turned towards Darcy , and she had something to say to him before he had advanced many steps .
Jane Bennet	Jane was already so much recovered as to intend leaving her room for a couple of hours that evening .
Jane Bennet	In spite of this amendment , however , she requested to have a note sent to Longbourn , desiring her mother to visit Jane , and form her own judgment of her situation .
Jane Bennet	Had she found Jane in any apparent danger , Mrs. Bennet would have been very miserable ; but being satisfied on seeing her that her illness was not alarming , she had no wish of her recovering immediately , as her restoration to health would probably remove her from Netherfield .
Jane Bennet	After sitting a little while with Jane , on Miss Bingley ’s appearance and invitation , the mother and three daughters all attended her into the breakfast parlour .
Jane Bennet	Lady Lucas herself has often said so , and envied me Jane ’s beauty .
Jane Bennet	I do not like to boast of my own child ; but to be sure , Jane -- one does not often see anybody better looking .
Jane Bennet	When she was only fifteen there was a gentleman at my brother Gardiner ’s in town so much in love with her , that my sister - in - law was sure he would make her an offer before we came away .
Jane Bennet	Perhaps he thought her too young .
Jane Bennet	However , he wrote some verses on her , and very pretty they were .
Jane Bennet	She longed to speak , but could think of nothing to say ; and after a short silence Mrs. Bennet began repeating her thanks to Mr. Bingley for his kindness to Jane , with an apology for troubling him also with Lizzy .
Jane Bennet	“ Oh yes -- it would be much better to wait till Jane was well ; and by that time , most likely , Captain Carter would be at Meryton again .
Jane Bennet	Mrs. Bennet and her daughters then departed , and Elizabeth returned instantly to Jane , leaving her own and her relations ’ behaviour to the remarks of the two ladies and Mr. Darcy ; the latter of whom , however , could not be prevailed on to join in their censure of _ her _ , in spite of all Miss Bingley ’s witticisms on _ fine eyes _ .
Jane Bennet	The first mentioned was , that , regardless of the sentiments of either , I had detached Mr. Bingley from your sister,--and the other , that I had , in defiance of various claims , in defiance of honour and humanity , ruined the immediate prosperity and blasted the prospects of Mr. Wickham .
Jane Bennet	I had not been long in Hertfordshire before I saw , in common with others , that Bingley preferred your elder sister to any other young woman in the country .
Jane Bennet	, I was first made acquainted , by Sir William Lucas ’s accidental information , that Bingley ’s attentions to your sister had given rise to a general expectation of their marriage .
Jane Bennet	From that moment I observed my friend ’s behaviour attentively ; and I could then perceive that his partiality for Miss Bennet was beyond what I had ever witnessed in him .
Jane Bennet	Your sister I also watched .
Jane Bennet	Her look and manners were open , cheerful , and engaging as ever , but without any symptom of peculiar regard ; and I remained convinced , from the evening ’s scrutiny , that though she received his attentions with pleasure , she did not invite them by any participation of sentiment .
Jane Bennet	Your superior knowledge of your sister
Jane Bennet	If it be so , if I have been misled by such error to inflict pain on her , your resentment has not been unreasonable .
Jane Bennet	But I shall not scruple to assert , that the serenity of your sister ’s countenance and air was such as might have given the most acute observer a conviction that , however amiable her temper , her heart was not likely to be easily touched .
Jane Bennet	That I was desirous of believing her indifferent is certain ; but I will venture to say that my investigations and decisions are not usually influenced by my hopes or fears .
Jane Bennet	I did not believe her to be indifferent because I wished it ; I believed it on impartial conviction , as truly as I wished it in reason .
Jane Bennet	The situation of your mother ’s family , though objectionable , was nothing in comparison of that total want of propriety so frequently , so almost uniformly betrayed by herself , by your three younger sisters , and occasionally even by your father:--pardon me,--it pains me to offend you . But amidst your concern for the defects of your nearest relations , and your displeasure at this representation of them , let it give you consolation to consider that to have conducted yourselves so as to avoid any share of the like censure is praise no less generally bestowed on you and your eldest sister than it is honourable to the sense and disposition of both .
Jane Bennet	But however this remonstrance might have staggered or delayed his determination , I do not suppose that it would ultimately have prevented the marriage , had it not been seconded by the assurance , which I hesitated not in giving , of your sister ’s indifference .
Jane Bennet	He had before believed her to return his affection with sincere , if not with equal , regard .
Jane Bennet	There is but one part of my conduct , in the whole affair , on which I do not reflect with satisfaction ; it is that I condescended to adopt the measures of art so far as to conceal from him your sister ’s being in town .
Jane Bennet	I knew it myself , as it was known to Miss Bingley ; but her brother is even yet ignorant of it .
Jane Bennet	That they might have met without ill consequence is , perhaps , probable ; but his regard did not appear to me enough extinguished for him to see her without some danger .
Jane Bennet	If I have wounded your sister ’s feelings , it was unknowingly done ; and though the motives which governed me may to you very naturally appear insufficient
Jane Bennet	My sister , who is more than ten years my junior , was left to the guardianship of my mother ’s nephew , Colonel Fitzwilliam , and myself .
Jane Bennet	About a year ago , she was taken from school , and an establishment formed for her in London ; and last summer she went with the lady who presided over it to Ramsgate ; and thither also went Mr. Wickham , undoubtedly by design ; for there proved to have been a prior acquaintance between him and Mrs. Younge , in whose character we were most unhappily deceived ; and by her connivance and aid he so far recommended himself to Georgiana , whose affectionate heart retained
Jane Bennet	Regard for my sister ’s credit and feelings prevented any public exposure ; but I wrote to Mr. Wickham , who left the place immediately , and Mrs. Younge was of course removed from her charge .
Jane Bennet	Mr. Wickham ’s chief object was unquestionably my sister ’s fortune , which is thirty thousand pounds ; but I can not help supposing that the hope of revenging himself on me was a strong inducement .
Jane Bennet	Elizabeth related to Jane , the next day , what had passed between Mr. Wickham and herself .
Jane Bennet	Jane listened with astonishment and concern : she knew not how to believe that Mr. Darcy could be so unworthy of
Jane Bennet	“ Very true , indeed ; and now , my dear Jane , what have you got to say in behalf of the interested people who have probably been concerned in the business ?
Jane Bennet	“ I beg your pardon;--one knows exactly what to think . ” But Jane could think with certainty on only one point,--that Mr. Bingley , if he _ had been _ imposed on , would have much to suffer when the affair became public .
Jane Bennet	Jane pictured to herself a happy evening in the society of her two friends , and the attentions of their brother ; and Elizabeth thought with pleasure of dancing a great deal with Mr. Wickham , and of seeing a confirmation of everything in Mr. Darcy ’s look and behaviour .
Jane Bennet	To Rosings he then hastened to console Lady Catherine and her daughter ; and on his return brought back , with great satisfaction , a message from her Ladyship , importing that she felt herself so dull as to make her very desirous of having them all to dine with her .
Jane Bennet	Elizabeth had frequently united with Jane in an endeavour to check the imprudence of Catherine and Lydia ; but while they were supported by their mother ’s indulgence , what chance could there be of improvement ?
Jane Bennet	Anxiety on Jane ’s behalf was another prevailing concern ; and Mr. Darcy ’s explanation , by restoring Bingley to all her former good opinion , heightened the sense of what Jane had lost .
Jane Bennet	His affection was proved to have been sincere , and his conduct cleared of all blame , unless any could attach to the implicitness of his confidence in his friend .
Jane Bennet	How grievous then was the thought that , of a situation so desirable in every respect , so replete with advantage , so promising for happiness , Jane had been deprived , by the folly and indecorum of her own family !
Jane Bennet	It soothed , but it could not console her for the contempt which had been thus self - attracted by the rest of her family ; and as she considered that Jane ’s disappointment had , in fact , been the work of her nearest relations , and reflected how materially the credit of both must be hurt by such impropriety of conduct
Jane Bennet	Mr. Collins had only to change from Jane to Elizabeth -- and it was soon done -- done while Mrs. Bennet was stirring the fire .
Jane Bennet	Elizabeth , equally next to Jane in birth and beauty , succeeded her of course .
Jane Bennet	expressing her surprise at their sudden return home , which , as their own carriage had not fetched them , she should have known nothing about , if she had not happened to see Mr. Jones ’s shopboy in the street , who had told her that they were not to send any more draughts to Netherfield , because the Miss Bennets were come away , when her civility was claimed towards Mr. Collins by Jane ’s introduction of him .
Jane Bennet	As they walked home , Elizabeth related to Jane what she had seen pass between the two gentlemen ; but though Jane would have defended either or both , had they appeared to be wrong , she could no more explain such behaviour than her sister .
Jane Bennet	Why , Jane -- you never dropped a word of this -- you sly thing !
Jane Bennet	Jane and Elizabeth attempted to explain to her the nature of an entail .
Jane Bennet	“ Though it is difficult , ” said Jane , “ to guess in what way he can mean to make us the atonement he thinks our due , the wish is certainly to his credit . ”
Jane Bennet	Jane and Elizabeth looked at each other , and the waiter was told that he need not stay .
Jane Bennet	“ But I hope there is no strong attachment on either side , ” said Jane .
Jane Bennet	Jane will be quite an old maid soon , I declare .
Jane Bennet	She is almost three - and - twenty !
Jane Bennet	Mrs. Bennet rejoiced to see Jane in undiminished beauty ; and more than once during dinner did Mr. Bennet say voluntarily to Elizabeth,---- “ I am glad you are come back , Lizzy . ”
Jane Bennet	His most particular friend , you see by Jane ’s account , was persuaded of his never intending to marry her .
Jane Bennet	” “ But you see that Jane , ” said her aunt , “ does not think so ill of Wickham , as to believe him capable of the attempt . ”
Jane Bennet	“ Of whom does Jane ever think ill ?
Jane Bennet	And who is there , whatever might be their former conduct , that she would believe capable of such an attempt , till it were proved against them ?
Jane Bennet	But Jane knows , as well as I do , what Wickham really is .
Jane Bennet	can she be ignorant of what you and Jane seem so well to understand ? ”
Jane Bennet	As that was the case , neither Jane , to whom I related the whole , nor I , thought it necessary to make our knowledge public ; for of what use could it apparently be to anyone , that the good opinion , which all the neighbourhood had of him , should then be overthrown ?
Jane Bennet	It was a comfort to Elizabeth to consider that Jane could not have been wearied by long expectations .
Jane Bennet	“ Not yet , ” replied Jane .
Jane Bennet	“ But now that my dear uncle is come , I hope everything will be well . ”
Jane Bennet	“ Is my father in town ? ” “ Yes , he went on Tuesday , as I wrote you word . ”
Jane Bennet	“ And have you heard from him often ? ” “ We have heard only once .
Jane Bennet	“ But you -- how are you ? ” cried Elizabeth .
Jane Bennet	“ You look pale .
Jane Bennet	How much you must have gone through ! ”
Jane Bennet	Jane ran to her uncle and aunt , and welcomed and thanked them both , with alternate smiles and tears .
Jane Bennet	When they were all in the drawing - room , the questions which Elizabeth had already asked were of course repeated by the others , and they soon found that Jane had no intelligence to give .
Jane Bennet	The sanguine hope of good , however , which the benevolence of her heart suggested , had not yet deserted her ; she still expected that it would all end well , and that every morning would bring some letter , either from Lydia or her father , to explain their proceedings , and , perhaps , announce the marriage .
Jane Bennet	In the afternoon , the two elder Miss Bennets were able to be for half an hour by themselves ; and Elizabeth instantly availed herself of the opportunity of making any inquiries which Jane was equally eager to satisfy .
Jane Bennet	He believed him to be imprudent and extravagant ; and since this sad affair has taken place , it is said that he left Meryton greatly in debt : but I hope this may be false . ” “ Oh , Jane , had we been less secret , had we told what we knew of him , this could not have happened ! ” “ Perhaps it would have been better , ” replied her sister .
Jane Bennet	Jane then took it from her pocket - book , and gave it to Elizabeth .
Jane Bennet	“ Oh , Jane , ” cried Elizabeth , “ was there a servant belonging to it who did not know the whole story before the end of the day ? ” “ I do not know : I hope there was .
Jane Bennet	“ He meant , I believe , ” replied Jane , “ to go to Epsom , the place where they last changed horses , see the postilions , and try if anything could be made out from them .
Jane Bennet	Jane was as much gratified by this as her mother could be , though in a quieter way .
Jane Bennet	Elizabeth felt Jane ’s pleasure .
Jane Bennet	Mary had heard herself mentioned to Miss Bingley as the most accomplished girl in the neighbourhood ; and Catherine and Lydia had been fortunate enough to be never without partners , which was all that they had yet learnt to care for at a ball .
Jane Bennet	Jane was so admired , nothing could be like it .
Jane Bennet	Everybody said how well she looked ; and Mr. Bingley thought her quite beautiful , and danced with her twice .
Jane Bennet	Only think of _ that _ , my dear : he actually danced with her twice ; and she was the only creature in the room that he asked a second time .
Jane Bennet	I was so vexed to see him stand up with her ; but , however , he did not admire her at all ; indeed , nobody can , you know ; and he seemed quite struck with Jane as she was going down the dance .
Jane Bennet	So he inquired who she was , and got introduced , and asked her for the two next .
Jane Bennet	Then , the two third he danced with Miss King , and the two fourth with Maria Lucas , and the two fifth with Jane again , and the two sixth with Lizzy , and the _
Jane Bennet	“ I do not blame Jane , ” she continued , “ for Jane would have got Mr. Bingley if she could .
Jane Bennet	Mrs. Gardiner , to whom the chief of this news had been given before , in the course of Jane and Elizabeth ’s correspondence with her , made her sister a slight answer , and , in compassion to her nieces , turned the conversation .
Jane Bennet	“ It seems likely to have been a desirable match for Jane , ” said she .
Jane Bennet	It had better have happened to _ you _ , Lizzy ; you would have laughed yourself out of it sooner .
Jane Bennet	But do you think she would be prevailed on to go back with us ?
Jane Bennet	“ And _ that _ is quite impossible ; for he is now in the custody of his friend , and Mr. Darcy would no more suffer him to call on Jane in such a part of London !
Jane Bennet	But does not Jane correspond with his sister ?
Jane Bennet	_ She _ will not be able to help calling . ”
Jane Bennet	“ She will drop the acquaintance entirely . ” But , in spite of the certainty in which Elizabeth affected to place this point , as well as the still more interesting one of Bingley ’s being withheld from seeing Jane , she felt a solicitude on the subject which convinced her , on examination , that she did not consider it entirely hopeless .
Jane Bennet	It was possible , and sometimes she thought it probable , that his affection might be re - animated , and the influence of his friends successfully combated by the more natural influence of Jane ’s attractions .
Jane Bennet	“ So , Lizzy , ” said he , one day , “ your sister is crossed in love , I find .
Jane Bennet	When is your turn to come ?
Jane Bennet	You will hardly bear to be long outdone by Jane .
Jane Bennet	Now is your time .
Jane Bennet	Let Wickham be your man .
Jane Bennet	He is a pleasant fellow , and would jilt you creditably . ” “ Thank you , sir , but a less agreeable man would satisfy me .
Jane Bennet	We must not all expect Jane ’s good fortune . ”
Jane Bennet	“ True , ” said Mr. Bennet ; “ but it is a comfort to think that , whatever of that kind may befall you , you have an affectionate mother who will always make the most of it .
Jane Bennet	Poor Jane !
Jane Bennet	I am sorry for her , because , with her disposition , she may not get over it immediately .
Jane Bennet	But do you think she would be prevailed on to go back with us ?
Jane Bennet	“ I hope , ” added Mrs. Gardiner , “ that no consideration with regard to this young man will influence her .
Jane Bennet	We live in so different a part of town , all our connections are so different , and , as you well know , we go out so little , that it is very improbable they should meet at all , unless he really comes to see her
Jane Bennet	“ She will drop the acquaintance entirely . ” But , in spite of the certainty in which Elizabeth affected to place this point , as well as the still more interesting one of Bingley ’s being withheld from seeing Jane , she felt a solicitude on the subject which convinced her , on examination , that she did not consider it entirely hopeless .
Jane Bennet	Two days after Mr. Bennet ’s return , as Jane and Elizabeth were walking together in the shrubbery behind the house , they saw the housekeeper coming towards them , and concluding that she came to call them to their mother , went forward to meet her ; but instead of the expected summons , when they approached her , she said to Miss Bennet , “ I beg your pardon , madam , for interrupting you , but I was in hopes you might have got some good news from town , so I took the liberty of coming to ask . ”
Jane Bennet	Jane , who was not so light , nor so much in the habit of running as Elizabeth , soon lagged behind , while her sister , panting for breath , came up with him , and eagerly cried out,-- “ Oh , papa , what news ? what news ?
Jane Bennet	Jane now came up .
Jane Bennet	It is enough to know they are discovered : I have seen them both---- ” “ Then it is as I always hoped , ” cried Jane : “ they are married ! ” Elizabeth read on : “ I have seen them both .
Jane Bennet	“ Wickham is not so undeserving , then , as we have thought him , ” said her sister .
Jane Bennet	“ Let me write for you , ” said Jane , “ if you dislike the trouble yourself . ” “ I dislike it very much , ” he replied ; “ but it must be done . ” And so saying , he turned back with them , and walked towards the house .
Jane Bennet	my uncle ! ” cried Jane , “ what do you mean , sir ? ”
Jane Bennet	“ I comfort myself with thinking , ” replied Jane , “ that he certainly would not marry Lydia , if he had not a real regard for her .
Jane Bennet	“ We must endeavour to forget all that has passed on either side , ” said Jane : “ I hope and trust they will yet be happy .
Jane Bennet	His consenting to marry her is a proof , I will believe , that he is come to a right way of thinking .
Jane Bennet	Their mutual affection will steady them ; and I flatter myself they will settle so quietly , and live in so rational a manner , as may in time make their past imprudence forgotten . ”
Jane Bennet	“ Their conduct has been such , ” replied Elizabeth , “ as neither you , nor I , nor anybody , can ever forget .
Jane Bennet	As soon as Jane had read Mr. Gardiner ’s hope of Lydia ’s being soon married , her joy burst forth , and every following sentence added to its exuberance .
Jane Bennet	She was now in an irritation as violent from delight as she had ever been fidgety from alarm and vexation .
Jane Bennet	To know that her daughter would be married was enough .
Jane Bennet	She was disturbed by no fear for her felicity , nor humbled by any remembrance of her misconduct .
Jane Bennet	“ My dear , dear Lydia ! ” she cried : “ this is delightful indeed !
Jane Bennet	I shall see her again !
Jane Bennet	My good , kind brother ! I knew how it would be -- I knew he would manage everything .
Jane Bennet	How I long to see her ! and to see dear Wickham too !
Jane Bennet	I will write to my sister Gardiner about them directly .
Jane Bennet	Lizzy , my dear , run down to your father , and ask him how much he will give her .
Jane Bennet	Lizzy , my dear , run down to your father , and ask him how much he will give her .
Jane Bennet	Stay , stay , I will go myself .
Jane Bennet	I will put on my things in a moment .
Jane Bennet	My dear , dear Lydia !
Jane Bennet	Her eldest daughter endeavoured to give some relief to the violence of these transports , by leading her thoughts to the obligations which Mr. Gardiner ’s behaviour laid them all under .
Jane Bennet	If he had not had a family of his own , I and my children must have had all his money , you know ; and it is the first time we have ever had anything from him except a few presents .
Jane Bennet	My dear Jane , I am in such a flutter , that I am sure I ca n’t write ; so I will dictate , and you write for me .
Jane Bennet	We will settle with your father about the money afterwards ; but the things should be ordered immediately .
Jane Bennet	She was then proceeding to all the particulars of calico , muslin , and cambric , and would shortly have dictated some very plentiful orders , had not Jane , though with some difficulty , persuaded her to wait till her father was at leisure to be consulted . One day ’s delay , she observed , would be of small importance ; and her mother was too happy to be quite so obstinate as usual .
Jane Bennet	She was then proceeding to all the particulars of calico , muslin , and cambric , and would shortly have dictated some very plentiful orders , had not Jane , though with some difficulty , persuaded her to wait till her father was at leisure to be consulted . One day ’s delay , she observed , would be of small importance ; and her mother was too happy to be quite so obstinate as usual .
Jane Bennet	Other schemes , too , came into her head .
Jane Bennet	“ I will go to Meryton , ” said she , “ as soon as I am dressed , and tell the good , good news to my sister Philips .
Jane Bennet	And as I come back , I can call on Lady Lucas and Mrs. Long .
Jane Bennet	An airing would do me a great deal of good , I am sure .
Jane Bennet	Girls , can I do anything for you in Meryton ?
Jane Bennet	My dear Hill , have you heard the good news ?
Jane Bennet	Their sister ’s wedding - day arrived ; and Jane and Elizabeth felt for her probably more than she felt for herself .
Jane Bennet	Their arrival was dreaded by the elder Miss Bennets -- and Jane more especially , who gave Lydia the feelings which would have attended herself , had _ she _ been the culprit , and was wretched in the thought of what her sister must endure .
Jane Bennet	Their arrival was dreaded by the elder Miss Bennets -- and Jane more especially , who gave Lydia the feelings which would have attended herself , had _ she _ been the culprit , and was wretched in the thought of what her sister must endure .
Jane Bennet	She turned from sister to sister , demanding their congratulations ; and when at length they all sat down , looked eagerly round the room , took notice of some little alteration in it , and observed , with a laugh , that it was a great while since she had been there .
Jane Bennet	_ She _ blushed , and Jane blushed ; but
Jane Bennet	Her father lifted up his eyes , Jane was distressed , Elizabeth looked expressively at Lydia ; but she , who never heard nor saw anything of which she chose to be insensible , gaily continued,-- “ Oh , mamma , do the people hereabouts know I am married to - day ?
Jane Bennet	She then joined them soon enough to see Lydia , with anxious parade , walk up to her mother ’s right hand , and hear her say to her eldest sister,-- “ Ah , Jane , I take your place now , and you must go lower , because I am a married woman . ”
Jane Bennet	No one but Mrs. Bennet regretted that their stay would be so short ; and she made the most of the time by visiting about with her daughter , and having very frequent parties at home .
Jane Bennet	“ If it was to be a secret , ” said Jane , “ say not another word on the subject .
Jane Bennet	“ Thank you , ” said Lydia ; “ for if you did , I should certainly tell you all , and then Wickham would be so angry . ” On such encouragement to ask , Elizabeth was forced to put it out of her power , by running away .
Jane Bennet	Mr. Darcy had been at her sister ’s wedding .
