Character	Assertion
General Tilney	and it is a great comfort to find that she is not a poor helpless creature , but can shift very well for herself . ” Mr. Allen expressed himself on the occasion with the reasonable resentment of a sensible friend ; and Mrs. Allen thought his expressions quite good enough to be immediately made use of again by herself .
General Tilney	His wonder , his conjectures , and his explanations became in succession hers , with the addition of this single remark—“I really have not patience with the General”—to fill up every accidental pause .
General Tilney	And , “ I really have not patience with the General , ” was uttered twice after Mr. Allen left the room , without any relaxation of anger , or any material digression of thought .
General Tilney	Mr. Tilney drank tea with us , and I always thought him a great addition , he is so very agreeable .
General Tilney	I have a notion you danced with him , but am not quite sure .
General Tilney	Catherine could not answer ; and , after a short trial of other subjects , Mrs. Allen again returned to—“I really have not patience with the General !
General Tilney	such an agreeable , worthy man as he seemed to be !
General Tilney	His lodgings were taken the very day after he left them , Catherine .
General Tilney	The General , between his cocoa and his newspaper , had luckily no leisure for noticing her ; but to the other two her distress was equally visible .
General Tilney	It was there , it was on that day , that the General had made use of such expressions with regard to Henry and herself , had so spoken and so looked as to give her the most positive conviction of his actually wishing their marriage .
General Tilney	Yes , only ten days ago had he elated her by his pointed regard — had he even confused her by his too significant reference ! and now — what had she done , or what had she omitted to do , to merit such a change ?
General Tilney	The only offence against him of which she could accuse herself had been such as was scarcely possible to reach his knowledge .
General Tilney	To the General , of course , he would not dare to speak ; but to Eleanor — what might he not say to Eleanor about her ?
General Tilney	here , when the whole was unfolded , was an insult not to be overlooked , nor , for the first half hour , to be easily pardoned . Without suffering any romantic alarm , in the consideration of their daughter ’s long and lonely journey , Mr. and Mrs. Morland could not but feel that it might have been productive of much unpleasantness to her ; that it was what they could never have voluntarily suffered ; and that , in forcing her on such a measure , General Tilney had acted neither honourably nor feelingly — neither as a gentleman nor as a parent .
General Tilney	Why he had done it , what could have provoked him to such a breach of hospitality , and so suddenly turned all his partial regard for their daughter into actual ill will , was a matter which they were at least as far from divining as Catherine herself ; but it did not oppress them by any means so long ; and , after a due course of useless conjecture , that “ it was a strange business , and that he must be a very strange man , ” grew enough for all their indignation and wonder ; though Sarah indeed still indulged in the sweets of incomprehensibility , exclaiming and conjecturing with youthful ardour .
General Tilney	“ I can allow for his wishing Catherine away , when he recollected this engagement , ” said Sarah , “ but why not do it civilly ? ”
General Tilney	She could never forget Henry Tilney , or think of him with less tenderness than she did at that moment ; but he might forget her ; and in that case , to meet — !
General Tilney	“ She travelled all the way post by herself , and knew nothing of coming till Saturday night ; for General Tilney , from some odd fancy or other , all of a sudden grew tired of having her there , and almost turned her out of the house .
General Tilney	Very unfriendly , certainly ; and he must be a very odd man ; but we are so glad to have her amongst us again !
General Tilney	His wonder , his conjectures , and his explanations became in succession hers , with the addition of this single remark—“I really have not patience with the General”—to fill up every accidental pause .
General Tilney	And , “ I really have not patience with the General , ” was uttered twice after Mr. Allen left the room , without any relaxation of anger , or any material digression of thought .
General Tilney	Mr. Tilney drank tea with us , and I always thought him a great addition , he is so very agreeable .
General Tilney	I have a notion you danced with him , but am not quite sure .
General Tilney	Catherine could not answer ; and , after a short trial of other subjects , Mrs. Allen again returned to—“I really have not patience with the General !
General Tilney	such an agreeable , worthy man as he seemed to be !
General Tilney	Catherine had not loitered ; she was almost dressed , and her packing almost finished . The possibility of some conciliatory message from the General occurred to her as his daughter appeared .
General Tilney	Catherine was saved the embarrassment of attempting an answer by the entrance of the General , whose smiling compliments announced a happy state of mind , but whose gentle hint of sympathetic early rising did not advance her composure .
General Tilney	The elegance of the breakfast set forced itself on Catherine ’s notice when they were seated at table ; and , luckily , it had been the General ’s choice .
General Tilney	He was enchanted by her approbation of his taste , confessed it to be neat and simple , thought it right to encourage the manufacture of his country ; and for his part , to his uncritical palate , the tea was as well flavoured from the clay of Staffordshire , as from that of Dresden or Sêve .
General Tilney	The manufacture was much improved since that time ; he had seen some beautiful specimens when last in town , and had he not been perfectly without vanity of that kind , might have been tempted to order a new set . He trusted , however , that an opportunity might ere long occur of selecting one — though not for himself .
General Tilney	Catherine was probably the only one of the party who did not understand him .
General Tilney	“ This is a somewhat heavy call upon your brother ’s fortitude , ” observed the General to Eleanor .
General Tilney	I think it would be acknowledged by the most impartial eye to have many recommendations .
General Tilney	The house stands among fine meadows facing the south - east , with an excellent kitchen - garden in the same aspect ; the walls surrounding which I built and stocked myself about ten years ago , for the benefit of my son .
General Tilney	It is a family living , Miss Morland ; and the property in the place being chiefly my own , you may believe I take care that it shall not be a bad one .
General Tilney	Perhaps it may seem odd , that with only two younger children , I should think any profession necessary for him ; and certainly there are moments when we could all wish him disengaged from every tie of business .
General Tilney	But though I may not exactly make converts of you young ladies , I am sure your father , Miss Morland , would agree with me in thinking it expedient to give every young man some employment .
General Tilney	Even Frederick , my eldest son , you see , who will perhaps inherit as considerable a landed property as any private man in the county , has his profession .
General Tilney	” The imposing effect of this last argument was equal to his wishes .
General Tilney	Something had been said the evening before of her being shown over the house , and he now offered himself as her conductor ; and
General Tilney	though Catherine had hoped to explore it accompanied only by his daughter , it was a proposal of too much happiness in itself , under any circumstances , not to be gladly accepted ; for she had been already eighteen hours in the abbey , and had seen only a few of its rooms .
General Tilney	The netting - box , just leisurely drawn forth , was closed with joyful haste , and she was ready to attend him in a moment . “ And when they had gone over the house , he promised himself moreover the pleasure of accompanying her into the shrubberies and garden . ”
General Tilney	He was equally at her service .
General Tilney	Which did his daughter think would most accord with her fair friend ’s wishes ?
General Tilney	But he thought he could discern .
General Tilney	Yes , he certainly read in Miss Morland ’s eyes a judicious desire of making use of the present smiling weather .
General Tilney	He yielded implicitly , and would fetch his hat and attend them in a moment . ”
General Tilney	He left the room , and Catherine , with a disappointed , anxious face , began to speak of her unwillingness that he should be taking them out of doors against his own inclination , under a mistaken idea of pleasing her ; but she was stopped by Miss Tilney ’s saying , with a little confusion , “ I believe it will be wisest to take the morning while it is so fine ; and do not be uneasy on my father ’s account ; he always walks out at this time of day .
General Tilney	Could there be any unwillingness on the General ’s side to show her over the abbey ?
General Tilney	The proposal was his own .
General Tilney	And was not it odd that he should _ always _ take his walk so early ?
General Tilney	Neither her father nor Mr. Allen did so .
General Tilney	The General listened with assenting gratitude ; and it seemed as if his own estimation of Northanger had waited unfixed till that hour .
General Tilney	The kitchen - garden was to be next admired , and he led the way to it across a small portion of the park .
General Tilney	The number of acres contained in this garden was such as Catherine could not listen to without dismay , being more than double the extent of all Mr. Allen ’s , as well as her father ’s , including church - yard and orchard .
General Tilney	The General was flattered by her looks of surprise , which told him almost as plainly , as he soon forced her to tell him in words , that she had never seen any gardens at all equal to them before ; and he then modestly owned that , “ without any ambition of that sort himself — without any solicitude about it — he did believe them to be unrivalled in the kingdom .
General Tilney	If he had a hobby - horse , it was _ that _ .
General Tilney	He loved a garden .
General Tilney	Though careless enough in most matters of eating , he loved good fruit — or if he did not , his friends and children did .
General Tilney	There were great vexations , however , attending such a garden as his .
General Tilney	Mr. Allen , he supposed , must feel these inconveniences as well as himself . ”
General Tilney	Mr. Allen did not care about the garden , and never went into it . ”
General Tilney	With a triumphant smile of self - satisfaction , the General wished he could do the same , for he never entered his , without being vexed in some way or other , by its falling short of his plan .
General Tilney	“ How were Mr. Allen ’s succession - houses worked ? ” describing the nature of his own as they entered them .
General Tilney	“ Mr. Allen had only one small hot - house , which Mrs. Allen had the use of for her plants in winter , and there was a fire in it now and then .
General Tilney	“ He is a happy man ! ” said the General , with a look of very happy contempt .
General Tilney	Having taken her into every division , and led her under every wall , till she was heartily weary of seeing and wondering , he suffered the girls at last to seize the advantage of an outer door , and then expressing his wish to examine the effect of some recent alterations about the tea - house , proposed it as no unpleasant extension of their walk , if Miss Morland were not tired .
General Tilney	It was a narrow winding path through a thick grove of old Scotch firs ; and Catherine , struck by its gloomy aspect , and eager to enter it , could not , even by the General ’s disapprobation , be kept from stepping forward .
General Tilney	He perceived her inclination , and having again urged the plea of health in vain , was too polite to make further opposition .
General Tilney	He excused himself , however , from attending them : “ The rays of the sun were not too cheerful for him , and he would meet them by another course . ”
General Tilney	He turned away ; and Catherine was shocked to find how much her spirits were relieved by the separation . The shock , however , being less real than the relief , offered it no injury ; and she began to talk with easy gaiety of the delightful melancholy which such a grove inspired . “ I am particularly fond of this spot , ” said her companion , with a sigh .
General Tilney	Yet the General would not enter it . ”
General Tilney	The General certainly had been an unkind husband .
General Tilney	He did not love her walk : could he therefore have loved her ?
General Tilney	And besides , handsome as he was , there was a something in the turn of his features which spoke his not having behaved well to her . “ Her picture , I suppose , ” blushing at the consummate art of her own question , “ hangs in your father ’s room ? ” “ No ; it was intended for the drawing - room ; but my father was dissatisfied with the painting , and for some time it had no place .
General Tilney	Soon after her death I obtained it for my own , and hung it in my bed - chamber — where I shall be happy to show it you ; it is very like . ” Here was another proof .
General Tilney	A portrait — very like — of a departed wife , not valued by the husband !
General Tilney	he must have been dreadfully cruel to her !
General Tilney	Catherine attempted no longer to hide from herself the nature of the feelings which , in spite of all his attentions , he had previously excited ; and what had been terror and dislike before , was now absolute aversion .
General Tilney	his cruelty to such a charming woman made him odious to her .
General Tilney	She had often read of such characters , characters which Mr. Allen had been used to call unnatural and overdrawn ; but here was proof positive of the contrary .
General Tilney	She had just settled this point when the end of the path brought them directly upon the General ; and in spite of all her virtuous indignation , she found herself again obliged to walk with him , listen to him , and even to smile when he smiled .
General Tilney	began to walk with lassitude ; the General perceived it , and with a concern for her health , which seemed to reproach her for her opinion of him , was most urgent for returning with his daughter to the house .
General Tilney	He would follow them in a quarter of an hour .
General Tilney	Again they parted — but Eleanor was called back in half a minute to receive a strict charge against taking her friend round the abbey till his return .
General Tilney	This second instance of his anxiety to delay what she so much wished for struck Catherine as very remarkable .
General Tilney	An hour passed away before the General came in , spent , on the part of his young guest , in no very favourable consideration of his character .
General Tilney	At length he appeared ; and , whatever might have been the gloom of his meditations , he could still smile with _ them _ .
General Tilney	It was very noble — very grand — very charming!—was all that Catherine had to say , for her indiscriminating eye scarcely discerned the colour of the satin ; and all minuteness of praise , all praise that had much meaning , was supplied by the General
General Tilney	When the General had satisfied his own curiosity , in a close examination of every well - known ornament , they proceeded into the library , an apartment , in its way , of equal magnificence , exhibiting a collection of books , on which an humble man might have looked with pride .
General Tilney	It was some relief , however , that they were to return to the rooms in common use , by passing through a few of less importance , looking into the court , which , with occasional passages , not wholly unintricate , connected the different sides ; and she was further soothed in her progress by being told that she was treading what had once been a cloister , having traces of cells pointed out , and observing several doors that were neither opened nor explained to her — by finding herself successively in a billiard - room , and in the General ’s private apartment , without comprehending their connection , or being able to turn aright when she left them ; and lastly , by passing through a dark little room , owning Henry ’s authority , and strewed with his litter of books , guns , and greatcoats .
General Tilney	From the dining - room , of which , though already seen , and always to be seen at five o’clock , the General could not forgo the pleasure of pacing out the length , for the more certain information of Miss Morland , as to what she neither doubted nor cared for , they proceeded by quick communication to the kitchen — the ancient kitchen of the convent , rich in the massy walls and smoke of former days , and in the stoves and hot closets of the present .
General Tilney	The General ’s improving hand had not loitered here : every modern invention to facilitate the labour of the cooks had been adopted within this , their spacious theatre ; and , when the genius of others had failed , his own had often produced the perfection wanted .
General Tilney	His endowments of this spot alone might at any time have placed him high among the benefactors of the convent .
General Tilney	With the walls of the kitchen ended all the antiquity of the abbey ; the fourth side of the quadrangle having , on account of its decaying state , been removed by the General ’s father , and the present erected in its place .
General Tilney	had the General allowed it
General Tilney	they were surveying the last , the General , after slightly naming a few of the distinguished characters by whom they had at times been honoured , turned with a smiling countenance to Catherine , and ventured to hope that henceforward some of their earliest tenants might be “ our friends from Fullerton . ”
General Tilney	The gallery was terminated by folding doors , which Miss Tilney , advancing , had thrown open , and passed through , and seemed on the point of doing the same by the first door to the left , in another long reach of gallery , when the General , coming forwards , called her hastily , and , as Catherine thought , rather angrily back , demanding whither she were going?—And what was there more to be seen?—Had not Miss Morland already seen all that could be worth her notice?—And did she not suppose her friend might be glad of some refreshment after so much exercise ?
General Tilney	The General ’s evident desire of preventing such an examination was an additional stimulant .
General Tilney	what that something was , a short sentence of Miss Tilney ’s , as they followed the General at some distance downstairs , seemed to point out : “ I was going to take you into what was my mother ’s room — the room in which she died — ” were all her words ; but few as they were , they conveyed pages of intelligence to Catherine .
General Tilney	It was no wonder that the General should shrink from the sight of such objects as that room must contain ; a room in all probability never entered by him since the dreadful scene had passed , which released his suffering wife , and left him to the stings of conscience .
General Tilney	Catherine understood her : the General must be watched from home , before that room could be entered .
General Tilney	After an evening , the little variety and seeming length of which made her peculiarly sensible of Henry ’s importance among them , she was heartily glad to be dismissed ; though it was a look from the General not designed for her observation which sent his daughter to the bell .
General Tilney	In the high - arched passage , paved with stone , which already she had trodden with peculiar awe , she well remembered the doors of which the General had given no account .
General Tilney	The side of the quadrangle , in which she supposed the guilty scene to be acting , being , according to her belief , just opposite her own , it struck her that , if judiciously watched , some rays of light from the General ’s lamp might glimmer through the lower windows , as he passed to the prison of his wife ; and , twice before she stepped into bed , she stole gently from her room to the corresponding window in the gallery , to see if it appeared ; but all abroad was dark , and it must yet be too early . The various ascending noises convinced her that the servants must still be up .
General Tilney	31 Mr. and Mrs. Morland ’s surprise on being applied to by Mr. Tilney for their consent to his marrying their daughter was , for a few minutes , considerable , it having never entered their heads to suspect an attachment on either side ; but as nothing , after all , could be more natural than Catherine ’s being beloved , they soon learnt to consider it with only the happy agitation of gratified pride , and , as far as they alone were concerned , had not a single objection to start .
General Tilney	Thorpe , most happy to be on speaking terms with a man of General Tilney ’s importance , had been joyfully and proudly communicative ; and being at that time not only in daily expectation of Morland ’s engaging Isabella , but likewise pretty well resolved upon marrying Catherine himself , his vanity induced him to represent the family as yet more wealthy than his vanity and avarice had made him believe them .
General Tilney	Catherine , at any rate , heard enough to feel that in suspecting General Tilney of either murdering or shutting up his wife , she had scarcely sinned against his character , or magnified his cruelty .
General Tilney	while his parent so expressly forbade the connection , they could not allow themselves to encourage it . That the General should come forward to solicit the alliance , or that he should even very heartily approve it , they were not refined enough to make any parading stipulation ; but the decent appearance of consent must be yielded , and that once obtained — and their own hearts made them trust that it could not be very long denied — their willing approbation was instantly to follow .
General Tilney	His _ consent _ was all that they wished for .
General Tilney	They were no more inclined than entitled to demand his _ money _ .
General Tilney	Of a very considerable fortune , his son was , by marriage settlements , eventually secure ; his present income was an income of independence and comfort , and under every pecuniary view , it was a match beyond the claims of their daughter .
General Tilney	They felt and they deplored — but they could not resent it ; and they parted , endeavouring to hope that such a change in the General , as each believed almost impossible , might speedily take place , to unite them again in the fulness of privileged affection .
General Tilney	The means by which their early marriage was effected can be the only doubt : what probable circumstance could work upon a temper like the General ’s ?
General Tilney	The circumstance which chiefly availed was the marriage of his daughter with a man of fortune and consequence , which took place in the course of the summer — an accession of dignity that threw him into a fit of good humour , from which he did not recover till after Eleanor had obtained his forgiveness of Henry , and his permission for him “ to be a fool if he liked it ! ”
General Tilney	His unexpected accession to title and fortune had removed all his difficulties ; and never had the General loved his daughter so well in all her hours of companionship , utility , and patient endurance as when he first hailed her “ Your Ladyship ! ”
General Tilney	Her husband was really deserving of her ; independent of his peerage , his wealth , and his attachment , being to a precision the most charming young man in the world .
General Tilney	Concerning the one in question , therefore , I have only to add — aware that the rules of composition forbid the introduction of a character not connected with my fable — that this was the very gentleman whose negligent servant left behind him that collection of washing - bills , resulting from a long visit at Northanger , by which my heroine was involved in one of her most alarming adventures . The influence of the Viscount and Viscountess in their brother ’s behalf was assisted by that right understanding of Mr. Morland ’s circumstances which , as soon as the General would allow himself to be informed , they were qualified to give .
General Tilney	It taught him that he had been scarcely more misled by Thorpe ’s first boast of the family wealth than by his subsequent malicious overthrow of it ; that in no sense of the word were they necessitous or poor , and that Catherine would have three thousand pounds . This was so material an amendment of his late expectations that it greatly contributed to smooth the descent of his pride ; and by no means without its effect was the private intelligence , which he was at some pains to procure , that the Fullerton estate , being entirely at the disposal of its present proprietor , was consequently open to every greedy speculation .
General Tilney	On the strength of this , the General , soon after Eleanor ’s marriage , permitted his son to return to Northanger , and thence made him the bearer of his consent , very courteously worded in a page full of empty professions to Mr. Morland .
General Tilney	, it will not appear , after all the dreadful delays occasioned by the General ’s cruelty , that they were essentially hurt by it .
General Tilney	is to do pretty well ; and professing myself moreover convinced that the General ’s unjust interference , so far from being really injurious to their felicity , was perhaps rather conducive to it , by improving their knowledge of each other , and adding strength to their attachment , I leave it to be settled , by whomsoever it may concern , whether the tendency of this work be altogether to recommend parental tyranny , or reward filial disobedience .
General Tilney	On his return from Woodston , two days before , he had been met near the abbey by his impatient father , hastily informed in angry terms of Miss Morland ’s departure , and ordered to think of her no more .
General Tilney	The affrighted Catherine , amidst all the terrors of expectation , as she listened to this account , could not but rejoice in the kind caution with which Henry had saved her from the necessity of a conscientious rejection , by engaging her faith before he mentioned the subject ; and as he proceeded to give the particulars , and explain the motives of his father ’s conduct , her feelings soon hardened into even a triumphant delight .
General Tilney	The General had had nothing to accuse her of , nothing to lay to her charge , but her being the involuntary , unconscious object of a deception which his pride could not pardon , and which a better pride would have been ashamed to own .
General Tilney	She was guilty only of being less rich than he had supposed her to be .
General Tilney	Under a mistaken persuasion of her possessions and claims , he had courted her acquaintance in Bath , solicited her company at Northanger , and designed her for his daughter - in - law .
General Tilney	On discovering his error , to turn her from the house seemed the best , though to his feelings an inadequate proof of his resentment towards herself , and his contempt of her family .
General Tilney	John Thorpe had first misled him .
General Tilney	The General , perceiving his son one night at the theatre to be paying considerable attention to Miss Morland , had accidentally inquired of Thorpe if he knew more of her than her name .
General Tilney	, had ever since his introduction to Isabella been gradually increasing ; and by merely adding twice as much for the grandeur of the moment , by doubling what he chose to think the amount of Mr. Morland ’s preferment , trebling his private fortune , bestowing a rich aunt , and sinking half the children , he was able to represent the whole family to the General in a most respectable light .
General Tilney	For Catherine , however , the peculiar object of the General ’s curiosity , and his own speculations , he had yet something more in reserve , and the ten or fifteen thousand pounds which her father could give her would be a pretty addition to Mr. Allen ’s estate .
General Tilney	Her intimacy there had made him seriously determine on her being handsomely legacied hereafter ; and to speak of her therefore as the almost acknowledged future heiress of Fullerton naturally followed .
General Tilney	Upon such intelligence the General had proceeded ; for never had it occurred to him to doubt its authority .
General Tilney	Henry and Eleanor , perceiving nothing in her situation likely to engage their father ’s particular respect , had seen with astonishment the suddenness , continuance , and extent of his attention ; and though latterly , from some hints which had accompanied an almost positive command to his son of doing everything in his power to attach her , Henry was convinced of his father ’s believing it to be an advantageous connection , it was not till the late explanation at Northanger that they had the smallest idea of the false calculations which had hurried him on . That they were false , the General had learnt from the very person who had suggested them , from Thorpe himself , whom he had chanced to meet again in town , and who , under the influence of exactly opposite feelings , irritated by Catherine ’s refusal , and yet more by the failure of a very recent endeavour to accomplish a reconciliation between Morland and Isabella , convinced that they were separated forever , and spurning a friendship which could be no longer serviceable , hastened to contradict all that he had said before to the advantage of the Morlands — confessed himself to have been totally mistaken in his opinion of their circumstances and character , misled by the rhodomontade of his friend to believe his father a man of substance and credit , whereas the transactions of the two or three last weeks proved him to be neither ; for after coming eagerly forward on the first overture of a marriage between the families , with the most liberal proposals , he had , on being brought to the point by the shrewdness of the relator , been constrained to acknowledge himself incapable of giving the young people even a decent support . They were , in fact , a necessitous family ; numerous , too , almost beyond example ; by no means respected in their own neighbourhood , as he had lately had particular opportunities of discovering ; aiming at a style of life which their fortune could not warrant ; seeking to better themselves by wealthy connections ; a forward , bragging , scheming race . The terrified General pronounced the name of Allen with an inquiring look ; and here too Thorpe had learnt his error .
General Tilney	The General needed no more .
General Tilney	I leave it to my reader ’s sagacity to determine how much of all this it was possible for Henry to communicate at this time to Catherine , how much of it he could have learnt from his father , in what points his own conjectures might assist him , and what portion must yet remain to be told in a letter from James .
General Tilney	Henry , in having such things to relate of his father , was almost as pitiable as in their first avowal to himself .
General Tilney	Henry ’s indignation on hearing how Catherine had been treated , on comprehending his father ’s views , and being ordered to acquiesce in them , had been open and bold .
General Tilney	The General , accustomed on every ordinary occasion to give the law in his family , prepared for no reluctance but of feeling , no opposing desire that should dare to clothe itself in words , could ill brook the opposition of his son , steady as the sanction of reason and the dictate of conscience could make it .
General Tilney	But , in such a cause , his anger , though it must shock , could not intimidate Henry , who was sustained in his purpose by a conviction of its justice .
General Tilney	He steadily refused to accompany his father into Herefordshire , an engagement formed almost at the moment to promote the dismissal of Catherine , and as steadily declared his intention of offering her his hand .
General Tilney	The General was furious in his anger , and they parted in dreadful disagreement .
General Tilney	No sooner had she expressed her delight in Mr. Allen ’s lengthened stay than Miss Tilney told her of her father ’s having just determined upon quitting Bath by the end of another week . Here was a blow !
General Tilney	“ Yes , my father can seldom be prevailed on to give the waters what I think a fair trial .
General Tilney	He has been disappointed of some friends ’ arrival whom he expected to meet here , and as he is now pretty well , is in a hurry to get home .
General Tilney	“ I am very sorry for it , ” said Catherine dejectedly ; “ if I had known this before — ” “ Perhaps , ” said Miss Tilney in an embarrassed manner , “ you would be so good — it would make me very happy if — ” The entrance of her father put a stop to the civility , which Catherine was beginning to hope might introduce a desire of their corresponding .
General Tilney	After addressing her with his usual politeness , he turned to his daughter and said , “ Well , Eleanor , may I congratulate you on being successful in your application to your fair friend ? ” “ I was just beginning to make the request , sir , as you came in . ” “ Well , proceed by all means .
General Tilney	I know how much your heart is in it .
General Tilney	My daughter , Miss Morland , ” he continued , without leaving his daughter time to speak , “ has been forming a very bold wish .
General Tilney	A letter from my steward
General Tilney	tells me that my presence is wanted at home ; and being disappointed in my hope of seeing the Marquis of Longtown and General Courteney here , some of my very old friends , there is nothing to detain me longer in Bath .
General Tilney	I am almost ashamed to make the request , though its presumption would certainly appear greater to every creature in Bath than yourself .
General Tilney	— but not for the world would I pain it by open praise .
General Tilney	the kind intentions of his father fully explained .
General Tilney	A living , of which Mr. Morland was himself patron and incumbent , of about four hundred pounds yearly value , was to be resigned to his son as soon as he should be old enough to take it ; no trifling deduction from the family income , no niggardly assignment to one of ten children .
General Tilney	Catherine , whose expectations had been as unfixed as her ideas of her father ’s income , and whose judgment was now entirely led by her brother , felt equally well satisfied , and heartily congratulated Isabella on having everything so pleasantly settled .
General Tilney	“ I am very sure , ” said she , “ that my father has promised to do as much as he can afford . ”
General Tilney	“ I will write home directly , ” said she , “ and if they do not object , as I dare say they will not — ” General Tilney was not less sanguine , having already waited on her excellent friends in Pulteney Street , and obtained their sanction of his wishes .
General Tilney	“ Since they can consent to part with you , ” said he , “ we may expect philosophy from all the world . ”
Eleanor Tilney	Instead of finding herself improved in acquaintance with Miss Tilney
Eleanor Tilney	, from the intercourse of the day , she seemed hardly so intimate with her as before ; instead of seeing Henry Tilney to greater advantage than ever , in the ease of a family party , he had never said so little , nor been so little agreeable ; and , in spite of their father ’s great civilities to her — in spite of his thanks , invitations , and compliments — it had been a release to get away from him .
Eleanor Tilney	Such insolence of behaviour as Miss Tilney ’s she had never heard of in her life !
Eleanor Tilney	not to do the honours of her house with common good breeding !
Eleanor Tilney	to behave to her guest with such superciliousness !
Eleanor Tilney	hardly even to speak to her ! ”
Eleanor Tilney	“ But it was not so bad as that , Isabella ; there was no superciliousness ; she was very civil . ”
Eleanor Tilney	“ Oh , do n’t defend her !
Eleanor Tilney	Miss Tilney took pains to be near her , and Henry asked her to dance .
Eleanor Tilney	Catherine , without hesitation , replied that she was very sure Miss Thorpe did not mean to dance at all .
Eleanor Tilney	“ Well , then , I only meant that your attributing my brother ’s wish of dancing with Miss Thorpe to good nature alone convinced me of your being superior in good nature yourself to all the rest of the world . ”
Eleanor Tilney	When properly to relax is the trial of judgment ; and , without reference to my brother , I really think Miss Thorpe has by no means chosen ill in fixing on the present hour .
Eleanor Tilney	He listened to his father in silence , and attempted not any defence , which confirmed her in fearing that the inquietude of his mind , on Isabella ’s account , might , by keeping him long sleepless , have been the real cause of his rising late .
Eleanor Tilney	It was the first time of her being decidedly in his company , and she had hoped to be now able to form her opinion of him ; but she scarcely heard his voice while his father remained in the room ; and even afterwards , so much were his spirits affected , she could distinguish nothing but these words , in a whisper to Eleanor , “ How glad I shall be when you are all off .
Eleanor Tilney	At last , however , the door was closed upon the three females , and they set off at the sober pace in which the handsome , highly fed four horses of a gentleman usually perform a journey of thirty miles
Eleanor Tilney	“ I am always sorry to leave Eleanor . ”
Eleanor Tilney	“ Yes ; but besides your affection for her , you must be so fond of the abbey !
Eleanor Tilney	We shall not have to explore our way into a hall dimly lighted by the expiring embers of a wood fire — nor be obliged to spread our beds on the floor of a room without windows , doors , or furniture .
Eleanor Tilney	This ill - timed intruder was Miss Tilney ’s maid , sent by her mistress to be of use to Miss Morland ; and though Catherine immediately dismissed her , it recalled her to the sense of what she ought to be doing , and forced her , in spite of her anxious desire to penetrate this mystery , to proceed in her dressing without further delay .
Eleanor Tilney	She was gazing on it with the first blush of surprise when Miss Tilney , anxious for her friend ’s being ready , entered the room , and to the rising shame of having harboured for some minutes an absurd expectation , was then added the shame of being caught in so idle a search .
Eleanor Tilney	That is a curious old chest , is not it ? ” said Miss Tilney , as Catherine hastily closed it and turned away to the glass .
Eleanor Tilney	How it came to be first put in this room I know not , but I have not had it moved , because I thought it might sometimes be of use in holding hats and bonnets .
Eleanor Tilney	Tilney gently hinted her fear of being late ; and in half a minute they ran downstairs together , in an alarm not wholly unfounded , for General Tilney was pacing the drawing - room , his watch in his hand , and having , on the very instant of their entering , pulled the bell with violence , ordered “ Dinner to be on table _ directly ! _ ” Catherine trembled at the emphasis with which he spoke , and sat pale and breathless , in a most humble mood , concerned for his children , and detesting old chests ; and the General , recovering his politeness as he looked at her , spent the rest of his time in scolding his daughter for so foolishly hurrying her fair friend , who was absolutely out of breath from haste , when there was not the least occasion for hurry in the world : but Catherine could not at all get over the double distress of having involved her friend in a lecture and been a great simpleton herself , till they were happily seated at the dinner - table , when the General ’s complacent smiles , and a good appetite of her own , restored her to peace .
Eleanor Tilney	The evening passed without any further disturbance , and , in the occasional absence of General Tilney , with much positive cheerfulness .
Eleanor Tilney	It was only in his presence that Catherine felt the smallest fatigue from her journey ; and even then , even in moments of languor or restraint , a sense of general happiness preponderated , and she could think of her friends in Bath without one wish of being with them .
Eleanor Tilney	Thus wisely fortifying her mind , as she proceeded upstairs , she was enabled , especially on perceiving that Miss Tilney slept only two doors from her , to enter her room with a tolerably stout heart ; and her spirits were immediately assisted by the cheerful blaze of a wood fire .
Eleanor Tilney	She had left them for a few minutes to speak to Miss Tilney .
Eleanor Tilney	She had that moment settled with Miss Tilney to take their proposed walk to - morrow ; it was quite determined , and she would not , upon any account , retract .
Eleanor Tilney	I am engaged to Miss Tilney .
Eleanor Tilney	“ It would be so easy to tell Miss Tilney that you had just been reminded of a prior engagement , and must only beg to put off the walk till Tuesday . ”
Eleanor Tilney	She reproached her with having more affection for Miss Tilney , though she had known her so little a while , than for her best and oldest friends , with being grown cold and indifferent , in short , towards herself .
Eleanor Tilney	I have been to Miss Tilney , and made your excuses . ”
Eleanor Tilney	Left her this moment .
Eleanor Tilney	Told her you had sent me to say that , having just recollected a prior engagement of going to Clifton with us to - morrow , you could not have the pleasure of walking with her till Tuesday .
Eleanor Tilney	She said very well , Tuesday was just as convenient to her ; so there is an end of all our difficulties .
Eleanor Tilney	I must run after Miss Tilney directly and set her right . ”
Eleanor Tilney	When everything was settled , when Miss Tilney herself said that Tuesday would suit her as well , it was quite ridiculous , quite absurd , to make any further objection .
Eleanor Tilney	If I had thought it right to put it off , I could have spoken to Miss Tilney myself .
Eleanor Tilney	Setting her own inclination apart , to have failed a second time in her engagement to Miss Tilney , to have retracted a promise voluntarily made only five minutes before , and on a false pretence too , must have been wrong .
Eleanor Tilney	Her conviction of being right , however , was not enough to restore her composure ; till she had spoken to Miss Tilney she could not be at ease ; and quickening her pace when she got clear of the Crescent
