Character	Assertion
Jane Fairfax	"I have no reason to think ill of her -- not the least -- except that such extreme and perpetual cautiousness of word and manner , such a dread of giving a distinct idea about any body , is apt to suggest suspicions of there being something to conceal . "" He perfectly agreed with her : and after walking together so long , and thinking so much alike , Emma felt herself so well acquainted with him , that she could hardly believe it to be only their second meeting . He was not exactly what she had expected ; less of the man of the world in some of his notions , less of the spoiled child of fortune , therefore better than she had expected ."
Jane Fairfax	She was particularly struck by his manner of considering Mr. Elton 's house , which , as well as the church , he would go and look at , and would not join them in finding much fault with .
Jane Fairfax	They met readily and smiling , but with a consciousness which at first allowed little to be said ; and having all sat down again , there was for some time such a blank in the circle , that Emma began to doubt whether the wish now indulged , which she had long felt , of seeing Frank Churchill once more , and of seeing him with Jane , would yield its proportion of pleasure .
Jane Fairfax	""" Is not she looking well ? "" said he , turning his eyes towards Jane ."
Jane Fairfax	""" Better than she ever used to do?--You see how my father and Mrs. Weston doat upon her ."
Jane Fairfax	""" I have some hope , "" resumed he , "" of my uncle 's being persuaded to pay a visit at Randalls ; he wants to be introduced to her . When the Campbells are returned , we shall meet them in London , and continue there , I trust , till we may carry her northward.--But now , I am at such a distance from her -- is not it hard , Miss Woodhouse?-- Till this morning , we have not once met since the day of reconciliation . Do not you pity me ? """
Jane Fairfax	fair.--One can not call her fair .
Jane Fairfax	It is a most uncommon complexion , with her dark eye - lashes and hair-- a most distinguishing complexion !
Jane Fairfax	""" I have always admired her complexion , "" replied Emma , archly ; "" but do not I remember the time when you found fault with her for being so pale?-- When we first began to talk of her.--Have you quite forgotten ?"
Jane Fairfax	is a complete angel .
Jane Fairfax	Look at her .
Jane Fairfax	Is not she an angel in every gesture ?
Jane Fairfax	Observe the turn of her throat .
Jane Fairfax	Observe her eyes , as she is looking up at my father.-- You will be glad to hear ( inclining his head , and whispering seriously ) that my uncle means to give her all my aunt 's jewels .
Jane Fairfax	Will not it be beautiful in her dark hair ?
Jane Fairfax	"What are they saying about Mr. Perry?--Has he been here this morning?--And how does he travel now?--Has he set up his carriage ? "" Emma soon recollected , and understood him ; and while she joined in the laugh , it was evident from Jane 's countenance that she too was really hearing him , though trying to seem deaf ."
Jane Fairfax	""" I can never think of it without laughing.--She hears us , she hears us , Miss Woodhouse ."
Jane Fairfax	I see it in her cheek , her smile , her vain attempt to frown .
Jane Fairfax	Look at her .
Jane Fairfax	"Do not you see that , at this instant , the very passage of her own letter , which sent me the report , is passing under her eye-- that the whole blunder is spread before her -- that she can attend to nothing else , though pretending to listen to the others ? """
Jane Fairfax	He had a great deal to say in return , and very entertainingly ; but Emma 's feelings were chiefly with Jane , in the argument ; and on leaving Randalls , and falling naturally into a comparison of the two men , she felt , that pleased as she had been to see Frank Churchill , and really regarding him as she did with friendship , she had never been more sensible of Mr. Knightley 's high superiority of character .
Jane Fairfax	"You will allow me to bring Jane Fairfax ? "" "" I can not name a day , "" said he , "" till I have spoken to some others whom I would wish to meet you ."
Jane Fairfax	Well , I shall bring Jane with me-- Jane and her aunt.--The rest I leave to you .
Jane Fairfax	""" That 's quite unnecessary ; I see Jane every day:--but as you like ."
Jane Fairfax	And Jane will have such another .
Jane Fairfax	The thing would be for us all to come on donkeys , Jane , Miss Bates , and me -- and my caro sposo walking by .
Jane Fairfax	""" Such , for half an hour , was the conversation -- interrupted only once by Mrs. Weston , who came out , in her solicitude after her son - in - law , to inquire if he were come -- and she was a little uneasy.-- She had some fears of his horse . Seats tolerably in the shade were found ; and now Emma was obliged to overhear what Mrs. Elton and Jane Fairfax were talking of.-- A situation , a most desirable situation , was in question ."
Jane Fairfax	Delightful , charming , superior , first circles , spheres , lines , ranks , every thing -- and Mrs. Elton was wild to have the offer closed with immediately.--On her side , all was warmth , energy , and triumph -- and she positively refused to take her friend 's negative , though Miss Fairfax continued to assure her that she would not at present engage in any thing , repeating the same motives which she had been heard to urge before.-- Still Mrs. Elton insisted on being authorised to write an acquiescence by the morrow 's post.--How Jane could bear it at all , was astonishing to Emma.--She
Jane Fairfax	did look vexed , she did speak pointedly -- and at last , with a decision of action unusual to her , proposed a removal.--
Jane Fairfax	and his daughter resolved to remain with him , that Mrs. Weston might be persuaded away by her husband to the exercise and variety which her spirits seemed to need . Mr. Knightley had done all in his power for Mr. Woodhouse 's entertainment .
Jane Fairfax	"And the more sensibility you betray of their just horrors , the more I shall like you . "" Jane had not been gone a quarter of an hour , and they had only accomplished some views of St. Mark 's Place , Venice , when Frank Churchill entered the room ."
Jane Fairfax	With some there was great joy at the sight of Frank Churchill ; others took it very composedly ; but there was a very general distress and disturbance on Miss Fairfax 's disappearance being explained . That it was time for every body to go , concluded the subject ; and with a short final arrangement for the next day 's scheme , they parted .
Jane Fairfax	, however , Emma walked into the hall for the sake of a few moments ' free observation of the entrance and ground - plot of the house -- and was hardly there , when Jane Fairfax appeared , coming quickly in from the garden , and with a look of escape.-- Little expecting to meet Miss Woodhouse so soon , there was a start at first ; but Miss Woodhouse was the very person she was in quest of .
Jane Fairfax	Let my father 's servant go with you.--Let me order the carriage .
Jane Fairfax	XVII When the ladies returned to the drawing - room after dinner , Emma found it hardly possible to prevent their making two distinct parties;-- with so much perseverance in judging and behaving ill did Mrs. Elton engross Jane Fairfax and slight herself .
Jane Fairfax	If Jane repressed her for a little time , she soon began again ; and though much that passed between them was in a half - whisper , especially on Mrs. Elton 's side , there was no avoiding a knowledge of their principal subjects :
Jane Fairfax	"The post - office -- catching cold -- fetching letters -- and friendship , were long under discussion ; and to them succeeded one , which must be at least equally unpleasant to Jane -- inquiries whether she had yet heard of any situation likely to suit her , and professions of Mrs. Elton 's meditated activity . "" Here is April come ! "" said she , "" I get quite anxious about you ."
Jane Fairfax	""" But I have never fixed on June or any other month -- merely looked forward to the summer in general . """
Jane Fairfax	""" But have you really heard of nothing ? "" """
Jane Fairfax	"I have not even made any inquiry ; I do not wish to make any yet . "" """
Jane Fairfax	"my dear , we can not begin too early ; you are not aware of the difficulty of procuring exactly the desirable thing . """
Jane Fairfax	""" I not aware ! "" said Jane , shaking her head ; "" dear Mrs. Elton , who can have thought of it as I have done ?"
Jane Fairfax	""" But you have not seen so much of the world as I have . You do not know how many candidates there always are for the _ first _ situations ."
Jane Fairfax	You may imagine how desirable !
Jane Fairfax	Of all houses in the kingdom Mrs. Bragge 's is the one I would most wish to see you in .
Jane Fairfax	""" Colonel and Mrs. Campbell are to be in town again by midsummer , "" said Jane ."
Jane Fairfax	""" I must spend some time with them ; I am sure they will want it;--afterwards I may probably be glad to dispose of myself . But I would not wish you to take the trouble of making any inquiries at present . "" "" Trouble !"
Jane Fairfax	aye , I know your scruples .
Jane Fairfax	You are afraid of giving me trouble ; but I assure you , my dear Jane , the Campbells can hardly be more interested about you than I am .
Jane Fairfax	""" Thank you , but I would rather you did not mention the subject to her ; till the time draws nearer , I do not wish to be giving any body trouble . """
Jane Fairfax	""" But , my dear child , the time is drawing near ; here is April , and June , or say even July , is very near , with such business to accomplish before us ."
Jane Fairfax	Your inexperience really amuses me !
Jane Fairfax	"A situation such as you deserve , and your friends would require for you , is no everyday occurrence , is not obtained at a moment 's notice ; indeed , indeed , we must begin inquiring directly . "" "" Excuse me , ma'am , but this is by no means my intention ; I make no inquiry myself , and should be sorry to have any made by my friends ."
Jane Fairfax	When I am quite determined as to the time , I am not at all afraid of being long unemployed .
Jane Fairfax	my dear , human flesh !
Jane Fairfax	"You quite shock me ; if you mean a fling at the slave - trade , I assure you Mr. Suckling was always rather a friend to the abolition . "" "" I did not mean , I was not thinking of the slave - trade , "" replied Jane ; "" governess - trade , I assure you , was all that I had in view ; widely different certainly as to the guilt of those who carry it on ; but as to the greater misery of the victims , I do not know where it lies ."
Jane Fairfax	But I only mean to say that there are advertising offices , and that by applying to them I should have no doubt of very soon meeting with something that would do .
Jane Fairfax	""" Aye , _ that _ may suit your humble ideas of yourself;--I know what a modest creature you are ; but it will not satisfy your friends to have you taking up with any thing that may offer , any inferior , commonplace situation , in a family not moving in a certain circle , or able to command the elegancies of life ."
Jane Fairfax	""" You are very obliging ; but as to all that , I am very indifferent ; it would be no object to me to be with the rich ; my mortifications , I think , would only be the greater ; I should suffer more from comparison ."
Jane Fairfax	"A gentleman 's family is all that I should condition for . "" "" I know you , I know you ; you would take up with any thing ; but I shall be a little more nice , and I am sure the good Campbells will be quite on my side ; with your superior talents , you have a right to move in the first circle ."
Jane Fairfax	Your musical knowledge alone would entitle you to name your own terms , have as many rooms as you like , and mix in the family as much as you chose;--that is -- I do not know-- if you knew the harp , you might do all that , I am very sure ; but you sing as well as play;--yes , I really believe you might , even without the harp , stipulate for what you chose;--and you must and shall be delightfully , honourably and comfortably settled before the Campbells or I have any rest .
Jane Fairfax	""" You may well class the delight , the honour , and the comfort of such a situation together , "" said Jane , "" they are pretty sure to be equal ; however , I am very serious in not wishing any thing to be attempted at present for me . I am exceedingly obliged to you , Mrs. Elton , I am obliged to any body who feels for me , but I am quite serious in wishing nothing to be done till the summer ."
Jane Fairfax	For two or three months longer I shall remain where I am , and as I am .
Jane Fairfax	""" In this style she ran on ; never thoroughly stopped by any thing till Mr. Woodhouse came into the room ; her vanity had then a change of object , and Emma heard her saying in the same half - whisper to Jane , "" Here comes this dear old beau of mine , I protest!--Only think of his gallantry in coming away before the other men!--what a dear creature he is;--I assure you I like him excessively . I admire all that quaint , old - fashioned politeness ; it is much more to my taste than modern ease ; modern ease often disgusts me ."
Jane Fairfax	They were the first entitled , after Mrs. Weston and Emma , to be made happy;--from them he would have proceeded to Miss Fairfax , but she was so deep in conversation with John Knightley , that it would have been too positive an interruption ; and finding himself close to Mrs. Elton , and her attention disengaged , he necessarily began on the subject with her .
Jane Fairfax	But now she made the sudden resolution of not passing their door without going in -- observing , as she proposed it to Harriet , that , as well as she could calculate , they were just now quite safe from any letter from Jane Fairfax .
Jane Fairfax	She had not been prepared to have Jane Fairfax succeed Mr. Elton ; but he was actually hurried off by Miss Bates , she jumped away from him at last abruptly to the Coles , to usher in a letter from her niece .
Jane Fairfax	yes -- Mr. Elton , I understand -- certainly as to dancing-- Mrs. Cole was telling me that dancing at the rooms at Bath was-- Mrs. Cole was so kind as to sit some time with us , talking of Jane ; for as soon as she came in , she began inquiring after her , Jane is so very great a favourite there . Whenever she is with us , Mrs. Cole does not know how to shew her kindness enough ; and I must say that Jane deserves it as much as any body can .
Jane Fairfax	And so she began inquiring after her directly , saying , ` I know you can not have heard from Jane lately , because it is not her time for writing ; ' and when I immediately said , ` But indeed we have , we had a letter this very morning , ' I do not know that I ever saw any body more surprized . ` Have you , upon your honour ? ' said she ; ` well , that is quite unexpected .
Jane Fairfax	Do let me hear what she says . '
Jane Fairfax	""" Emma 's politeness was at hand directly , to say , with smiling interest-- "" Have you heard from Miss Fairfax so lately ?"
Jane Fairfax	"I hope she is well ? "" "" Thank you ."
Jane Fairfax	I was reading it to Mrs. Cole , and since she went away , I was reading it again to my mother , for it is such a pleasure to her-- a letter from Jane -- that she can never hear it often enough ; so I knew it could not be far off , and here it is , only just under my huswife -- and since you are so kind as to wish to hear what she says;--but , first of all , I really must , in justice to Jane , apologise for her writing so short a letter -- only two pages you see-- hardly two -- and in general she fills the whole paper and crosses half .
Jane Fairfax	Jane often says , when she is here , ` I am sure , grandmama , you must have had very strong eyes to see as you do -- and so much fine work as you have done too!--I only wish my eyes may last me as well . '
Jane Fairfax	""" All this spoken extremely fast obliged Miss Bates to stop for breath ; and Emma said something very civil about the excellence of Miss Fairfax 's handwriting ."
Jane Fairfax	"Ma'am , "" addressing her , "" do you hear what Miss Woodhouse is so obliging to say about Jane 's handwriting ? """
Jane Fairfax	"She was pondering , in the meanwhile , upon the possibility , without seeming very rude , of making her escape from Jane Fairfax 's letter , and had almost resolved on hurrying away directly under some slight excuse , when Miss Bates turned to her again and seized her attention . "" My mother 's deafness is very trifling you see -- just nothing at all ."
Jane Fairfax	But it is very remarkable that she should always hear Jane better than she does me . Jane speaks so distinct !
Jane Fairfax	""" Are you expecting Miss Fairfax here soon ? "" "" Oh yes ; next week . "" "" Indeed!--that must be a very great pleasure ."
Jane Fairfax	I am sure she will be as happy to see her friends at Highbury , as they can be to see her . Yes , Friday or Saturday ; she can not say which , because Colonel Campbell will be wanting the carriage himself one of those days .
Jane Fairfax	So very good of them to send her the whole way !
Jane Fairfax	Oh yes , Friday or Saturday next . That is what she writes about .
Jane Fairfax	"That is the reason of her writing out of rule , as we call it ; for , in the common course , we should not have heard from her before next Tuesday or Wednesday . "" "" Yes , so I imagined ."
Jane Fairfax	"I was afraid there could be little chance of my hearing any thing of Miss Fairfax to - day . "" "" So obliging of you ! No , we should not have heard , if it had not been for this particular circumstance , of her being to come here so soon . My mother is so delighted!--for she is to be three months with us at least ."
Jane Fairfax	They had not intended to go over till the summer , but she is so impatient to see them again -- for till she married , last October , she was never away from them so much as a week , which must make it very strange to be in different kingdoms , I was going to say , but however different countries , and so she wrote a very urgent letter to her mother -- or her father , I declare I do not know which it was , but we shall see presently in Jane 's letter -- wrote in Mr. Dixon 's name as well as her own , to press their coming over directly ,
Jane Fairfax	Jane has heard a great deal of its beauty ; from Mr. Dixon , I mean-- I do not know that she ever heard about it from any body else ; but it was very natural , you know , that he should like to speak of his own place while he was paying his addresses -- and as Jane used to be very often walking out with them -- for Colonel and Mrs. Campbell were very particular about their daughter 's not walking out often with only Mr. Dixon , for which I do not at all blame them ; of course she heard every thing he might be telling Miss Campbell about his own home in Ireland ; and I think she wrote us word that he had shewn them some drawings of the place , views that he had taken himself .
Jane Fairfax	"Jane was quite longing to go to Ireland , from his account of things . "" At this moment , an ingenious and animating suspicion entering Emma 's brain with regard to Jane Fairfax , this charming Mr. Dixon , and the not going to Ireland , she said , with the insidious design of farther discovery , "" You must feel it very fortunate that Miss Fairfax should be allowed to come to you at such a time ."
Jane Fairfax	Considering the very particular friendship between her and Mrs. Dixon , you could hardly have expected her to be excused from accompanying Colonel and Mrs. Campbell .
Jane Fairfax	The very thing that we have always been rather afraid of ; for we should not have liked to have her at such a distance from us , for months together -- not able to come if any thing was to happen .
Jane Fairfax	They want her ( Mr. and Mrs. Dixon ) excessively to come over with Colonel and Mrs. Campbell ; quite depend upon it ; nothing can be more kind or pressing than their _ joint _ invitation , Jane says , as you will hear presently ; Mr. Dixon does not seem in the least backward in any attention . He is a most charming young man .
Jane Fairfax	Ever since the service he rendered Jane at Weymouth , when they were out in that party on the water , and she , by the sudden whirling round of something or other among the sails , would have been dashed into the sea at once , and actually was all but gone , if he had not , with the greatest presence of mind , caught hold of her habit-- ( I can never think of it without trembling!)--But ever since we had the history of that day , I have been so fond of Mr. Dixon !
Jane Fairfax	""" But , in spite of all her friends ' urgency , and her own wish of seeing Ireland , Miss Fairfax prefers devoting the time to you and Mrs. Bates ? """
Jane Fairfax	""" Yes -- entirely her own doing , entirely her own choice ; and Colonel and Mrs. Campbell think she does quite right , just what they should recommend ; and indeed they particularly _ wish _ her to try her native air , as she has not been quite so well as usual lately . "" """
Jane Fairfax	Mrs. Dixon , I understand , has no remarkable degree of personal beauty ; is not , by any means , to be compared with Miss Fairfax .
Jane Fairfax	Miss Campbell always was absolutely plain -- but extremely elegant and amiable .
Jane Fairfax	""" Jane caught a bad cold , poor thing !"
Jane Fairfax	A long time , is not it , for a cold to hang upon her ?
Jane Fairfax	She never mentioned it before , because she would not alarm us . Just like her !
Jane Fairfax	so considerate!--But however , she is so far from well , that her kind friends the Campbells think she had better come home , and try an air that always agrees with her ; and they have no doubt that three or four months at Highbury will entirely cure her-- and it is certainly a great deal better that she should come here , than go to Ireland , if she is unwell .
Jane Fairfax	"Nobody could nurse her , as we should do . "" "" It appears to me the most desirable arrangement in the world ."
Jane Fairfax	""" And so she is to come to us next Friday or Saturday , and the Campbells leave town in their way to Holyhead the Monday following-- as you will find from Jane 's letter ."
Jane Fairfax	If it was not for the drawback of her illness -- but I am afraid we must expect to see her grown thin , and looking very poorly .
Jane Fairfax	I always make a point of reading Jane 's letters through to myself first , before I read them aloud to my mother , you know , for fear of there being any thing in them to distress her .
Jane Fairfax	Jane desired me to do it , so I always do : and so I began to - day with my usual caution ; but no sooner did I come to the mention of her being unwell , than I burst out , quite frightened , with ` Bless me !
Jane Fairfax	poor Jane is ill!'-- which my mother , being on the watch , heard distinctly , and was sadly
Jane Fairfax	If Jane does not get well soon , we will call in Mr. Perry . The expense shall not be thought of ; and though he is so liberal , and so fond of Jane that I dare say he would not mean to charge any thing for attendance , we could not suffer it to be so , you know . He has a wife and family to maintain , and is not to be giving away his time .
Jane Fairfax	Well , now I have just given you a hint of what Jane writes about , we will turn to her letter , and I am sure she tells her own story a great deal better than I can tell it for her .
Jane Fairfax	""" "" I am afraid we must be running away , "" said Emma , glancing at Harriet , and beginning to rise--""My father will be expecting us ."
Jane Fairfax	She regained the street -- happy in this , that though much had been forced on her against her will , though she had in fact heard the whole substance of Jane Fairfax 's letter , she had been able to escape the letter itself .
Jane Fairfax	Jane Fairfax.--
Jane Fairfax	Since her last conversation with Mrs. Weston and Mr. Knightley , she was more conscience - stricken about Jane Fairfax than she had often been.--Mr
Jane Fairfax	"He had said that Jane Fairfax received attentions from Mrs. Elton which nobody else paid her . "" This is very true , "" said she , "" at least as far as relates to me , which was all that was meant -- and it is very shameful.--Of the same age--"
Jane Fairfax	, he was talking to Miss Fairfax .
Jane Fairfax	Mrs. Elton , as elegant as lace and pearls could make her , he looked at in silence-- wanting only to observe enough for Isabella 's information -- but Miss Fairfax was an old acquaintance and a quiet girl , and he could talk to her . He had met her before breakfast as he was returning from a walk with his little boys , when it had been just beginning to rain .
Jane Fairfax	"It was natural to have some civil hopes on the subject , and he said , "" I hope you did not venture far , Miss Fairfax , this morning , or I am sure you must have been wet.--We scarcely got home in time ."
Jane Fairfax	I hope you turned directly .
Jane Fairfax	""" "" I went only to the post - office , "" said she , "" and reached home before the rain was much ."
Jane Fairfax	It is my daily errand .
Jane Fairfax	I always fetch the letters when I am here . It saves trouble , and is a something to get me out .
Jane Fairfax	"A walk before breakfast does me good . "" "" Not a walk in the rain , I should imagine . "" "" No , but it did not absolutely rain when I set out . """
Jane Fairfax	"Mr. John Knightley smiled , and replied , "" That is to say , you chose to have your walk , for you were not six yards from your own door when I had the pleasure of meeting you ; and Henry and John had seen more drops than they could count long before ."
Jane Fairfax	"When you have lived to my age , you will begin to think letters are never worth going through the rain for . "" There was a little blush , and then this answer , "" I must not hope to be ever situated as you are , in the midst of every dearest connexion , and therefore I can not expect that simply growing older should make me indifferent about letters . "" "" Indifferent !"
Jane Fairfax	"I can easily believe that letters are very little to you , much less than to me , but it is not your being ten years older than myself which makes the difference , it is not age , but situation . You have every body dearest to you always at hand , I , probably , never shall again ; and therefore till I have outlived all my affections , a post - office , I think , must always have power to draw me out , in worse weather than to - day . "" "" When I talked of your being altered by time , by the progress of years , "" said John Knightley , "" I meant to imply the change of situation which time usually brings . I consider one as including the other ."
Jane Fairfax	Time will generally lessen the interest of every attachment not within the daily circle -- but that is not the change I had in view for you .
Jane Fairfax	"As an old friend , you will allow me to hope , Miss Fairfax , that ten years hence you may have as many concentrated objects as I have . "" It was kindly said , and very far from giving offence ."
Jane Fairfax	"A pleasant "" thank you "" seemed meant to laugh it off , but a blush , a quivering lip , a tear in the eye , shewed that it was felt beyond a laugh . Her attention was now claimed by Mr. Woodhouse , who being , according to his custom on such occasions , making the circle of his guests , and paying his particular compliments to the ladies , was ending with her -- and with all his mildest urbanity , said , "" I am very sorry to hear , Miss Fairfax , of your being out this morning in the rain . Young ladies should take care of themselves.--"
Jane Fairfax	My dear , did you change your stockings ?
Jane Fairfax	""" "" Yes , sir , I did indeed ; and I am very much obliged by your kind solicitude about me . """
Jane Fairfax	""" My dear Miss Fairfax , young ladies are very sure to be cared for.-- I hope your good grand - mama and aunt are well ."
Jane Fairfax	You do us a great deal of honour to - day , I am sure .
Jane Fairfax	By this time , the walk in the rain had reached Mrs. Elton , and her remonstrances now opened upon Jane .
Jane Fairfax	""" My dear Jane , what is this I hear?--Going to the post - office in the rain!--This must not be , I assure you.--You sad girl , how could you do such a thing?--It"
Jane Fairfax	is a sign I was not there to take care of you .
Jane Fairfax	"Jane very patiently assured her that she had not caught any cold . """
Jane Fairfax	You really are a very sad girl , and do not know how to take care of yourself.--To the post - office indeed ! Mrs. Weston , did you ever hear the like ?
Jane Fairfax	Miss Fairfax , you must not run such risks.-- Liable as you have been to severe colds , indeed you ought to be particularly careful , especially at this time of year .
Jane Fairfax	Better wait an hour or two , or even half a day for your letters , than run the risk of bringing on your cough again .
Jane Fairfax	Now do not you feel that you had ?
Jane Fairfax	Yes , I am sure you are much too reasonable .
Jane Fairfax	"You look as if you would not do such a thing again . "" "" Oh !"
Jane Fairfax	"she _ shall _ _ not _ do such a thing again , "" eagerly rejoined Mrs. Elton ."
Jane Fairfax	""" We will not allow her to do such a thing again:""-- and nodding significantly--""there must be some arrangement made , there must indeed ."
Jane Fairfax	The man who fetches our letters every morning ( one of our men , I forget his name ) shall inquire for yours too and bring them to you . That will obviate all difficulties you know ; and from _ us _ I really think , my dear Jane , you can have no scruple to accept such an accommodation .
Jane Fairfax	""" You are extremely kind , "" said Jane ; "" but I can not give up my early walk ."
Jane Fairfax	I am advised to be out of doors as much as I can , I must walk somewhere , and the post - office is an object ; and upon my word , I have scarcely ever had a bad morning before .
Jane Fairfax	""" My dear Jane , say no more about it . The thing is determined , that is ( laughing affectedly ) as far as I can presume to determine any thing without the concurrence of my lord and master . You know , Mrs. Weston , you and I must be cautious how we express ourselves ."
Jane Fairfax	But I do flatter myself , my dear Jane , that my influence is not entirely worn out .
Jane Fairfax	"If I meet with no insuperable difficulties therefore , consider that point as settled . "" "" Excuse me , "" said Jane earnestly , "" I can not by any means consent to such an arrangement , so needlessly troublesome to your servant ."
Jane Fairfax	"If the errand were not a pleasure to me , it could be done , as it always is when I am not here , by my grandmama 's . "" "" Oh !"
Jane Fairfax	my dear ; but so much as Patty has
Jane Fairfax	"it is a kindness to employ our men . "" Jane looked as if she did not mean to be conquered ; but instead of answering , she began speaking again to Mr. John Knightley ."
Jane Fairfax	""" The post - office is a wonderful establishment ! "" said she.-- "" The regularity and despatch of it !"
Jane Fairfax	"If you want any farther explanation , "" continued he , smiling , "" they are paid for it ."
Jane Fairfax	Jane 's solicitude about fetching her own letters had not escaped Emma .
Jane Fairfax	She was quite determined not to utter a word that should hurt Jane Fairfax 's feelings ; and they followed the other ladies out of the room , arm in arm , with an appearance of good - will highly becoming to the beauty and grace of each .
Jane Fairfax	The Eltons walked together ; Mr. Knightley took charge of Miss Bates and Jane ; and Emma and Harriet belonged to Frank Churchill .
Jane Fairfax	Pass Mr. E. , Knightley , Jane , and myself .
Jane Fairfax	Come , Jane , take my other arm .
Jane Fairfax	Jane declined it , however , and the husband and wife walked off .
Jane Fairfax	""" Now , ma'am , "" said Jane to her aunt , "" shall we join Mrs. Elton ? "" "" If you please , my dear ."
Jane Fairfax	"How many a man has committed himself on a short acquaintance , and rued it all the rest of his life ! "" Miss Fairfax , who had seldom spoken before , except among her own confederates , spoke now ."
Jane Fairfax	"""--She was stopped by a cough ."
Jane Fairfax	"Frank Churchill turned towards her to listen . "" You were speaking , "" said he , gravely ."
Jane Fairfax	She recovered her voice .
Jane Fairfax	""" I was only going to observe , that though such unfortunate circumstances do sometimes occur both to men and women , I can not imagine them to be very frequent ."
Jane Fairfax	A hasty and imprudent attachment may arise-- but there is generally time to recover from it afterwards . I would
Jane Fairfax	Jane Fairfax had already quitted Highbury , and was restored to the comforts of her beloved home with the Campbells.--The Mr. Churchills were also in town ; and they were only waiting for November .
Jane Fairfax	""" But Miss Bates and Miss Fairfax ! "" said Mr. Weston , looking about ."
Jane Fairfax	Miss Bates and Miss Fairfax , escorted by the two gentlemen , walked into the room ; and Mrs. Elton seemed to think it as much her duty as Mrs. Weston 's to receive them .
Jane Fairfax	Frank Churchill returned to his station by Emma ; and as soon as Miss Bates was quiet , she found herself necessarily overhearing the discourse of Mrs. Elton and Miss Fairfax , who were standing a little way behind her.--He was thoughtful .
Jane Fairfax	""" I have no doubt of its being our carriage with Miss Bates and Jane ."
Jane Fairfax	And Jane declares-- Well!--(as soon as she was within the door ) Well !
Jane Fairfax	Nothing wanting . Could not have imagined it.--So well lighted up!-- Jane , Jane , look!--did you ever see any thing ?
Jane Fairfax	Jane and I quite ready .
Jane Fairfax	Mrs. Elton had most kindly sent Jane a note , or we should have been.--
Jane Fairfax	There were three others , Jane says , which they hesitated about some time .
Jane Fairfax	My dear Jane , are you sure you did not wet your feet?--It was but a drop or two , but I am so afraid:--but Mr. Frank Churchill was so extremely-- and there was a mat to step upon -- I shall never forget his extreme politeness.--Oh !
Jane Fairfax	Does not she , Jane?--Do not we often talk of Mr. Frank Churchill?-- Ah !
Jane Fairfax	This is meeting quite in fairy - land!-- Such a transformation!--Must not compliment , I know ( eyeing Emma most complacently)--that would be rude -- but upon my word , Miss Woodhouse , you do look -- how do you like Jane 's hair?--You are a judge.-- She did it all herself .
Jane Fairfax	Quite wonderful how she does her hair!--
Jane Fairfax	"After a good many compliments to Jane on her dress and look , compliments very quietly and properly taken , Mrs. Elton was evidently wanting to be complimented herself-- and it was , "" How do you like my gown?--How do you like my trimming?-- How has Wright done my hair?""--with many other relative questions , all answered with patient politeness ."
Jane Fairfax	""" At this moment Frank began talking so vigorously , that Emma could not but imagine he had overheard his own praises , and did not want to hear more;--and the voices of the ladies were drowned for a while , till another suspension brought Mrs. Elton 's tones again distinctly forward.--Mr . Elton had just joined them , and his wife was exclaiming , "" Oh ! you have found us out at last , have you , in our seclusion?-- I was this moment telling Jane , I thought you would begin to be impatient for tidings of us ."
Jane Fairfax	""" Jane!""--repeated Frank Churchill , with a look of surprize and displeasure.-- "" That is easy -- but Miss Fairfax does not disapprove it , I suppose . """
Jane Fairfax	""" Jane , Jane , my dear Jane , where are you?--Here is your tippet ."
Jane Fairfax	, indeed you must .
Jane Fairfax	Excellent dancing indeed!-- Yes , my dear , I ran home , as I said I should , to help grandmama to bed , and got back again , and nobody missed me.--I
Jane Fairfax	Grandmama was quite well , had a charming evening with Mr. Woodhouse , a vast deal of chat , and backgammon.--Tea was made downstairs , biscuits and baked apples and wine before she came away : amazing luck in some of her throws : and she inquired a great deal about you , how you were amused , and who were your partners . ` Oh ! ' said I , ` I shall not forestall Jane ; I left her dancing with Mr. George Otway ; she will love to tell you all about it herself to - morrow : her first partner was Mr. Elton ,
Jane Fairfax	I do not know who will ask her next , perhaps Mr. William Cox .
Jane Fairfax	Jane on one arm , and me on the other!--Stop , stop , let us stand a little back , Mrs. Elton is going ; dear Mrs. Elton , how elegant she looks!--Beautiful lace!--Now we all follow in her train .
Jane Fairfax	Two steps , Jane , take care of the two steps .
Jane Fairfax	I never saw any thing equal to the comfort and style -- Candles everywhere.--I was telling you of your grandmama , Jane,--There was a little disappointment.-- The baked apples and biscuits , excellent in their way , you know ; but there was a delicate fricassee of sweetbread and some asparagus brought in at first , and good Mr. Woodhouse , not thinking the asparagus quite boiled enough , sent it all out again .
Jane Fairfax	Anywhere , so that Jane is not in a draught . Where _ I _ sit is of no consequence .
Jane Fairfax	An unpretending , single - minded , artless girl-- infinitely to be preferred by any man of sense and taste to such a woman as Mrs. Elton .
Jane Fairfax	", he was expressing the next morning , being at Hartfield again on business with Mr. Woodhouse , his approbation of the whole ; not so openly as he might have done had her father been out of the room , but speaking plain enough to be very intelligible to Emma . He had been used to think her unjust to Jane , and had now great pleasure in marking an improvement . "" A very pleasant evening , "" he began , as soon as Mr. Woodhouse had been talked into what was necessary , told that he understood , and the papers swept away;--""particularly pleasant . You and Miss Fairfax gave us some very good music ."
