Character	Assertion
Sir Thomas Bertram	But I believe ” ( seeing Fanny looked distressed ) “ it must be at some other time .
Sir Thomas Bertram	True enough , he had once seen Fanny dance ; and it was equally true that he would now have answered for her gliding about with quiet , light elegance , and in admirable time ; but , in fact , he could not for the life of him recall what her dancing had been , and rather took it for granted that she had been present than remembered anything about her .
Sir Thomas Bertram	He passed , however , for an admirer of her dancing ; and Sir Thomas , by no means displeased , prolonged the conversation on dancing in general , and was so well engaged in describing the balls of Antigua , and listening to what his nephew could relate of the different modes of dancing which had fallen within his observation , that he had not heard his carriage announced , and was first called to the knowledge of it by the bustle of Mrs. Norris .
Sir Thomas Bertram	I can not bear to keep good old Wilcox waiting .
Sir Thomas Bertram	My dear Sir Thomas , we have settled it that the carriage should come back for you , and Edmund and William . ” Sir Thomas could not dissent , as it had been his own arrangement , previously communicated to his wife and sister ; but _ that _ seemed forgotten by Mrs. Norris , who must fancy that she settled it all herself .
Sir Thomas Bertram	Fanny ’s last feeling in the visit was disappointment : for the shawl which Edmund was quietly taking from the servant to bring and put round her shoulders was seized by Mr. Crawford ’s quicker hand , and she was obliged to be indebted to his more prominent attention .
Sir Thomas Bertram	Sir Thomas in the house !
Sir Thomas Bertram	at the moment of her appearance , Frederick was listening with looks of devotion to Agatha ’s narrative , and pressing her hand to his heart ; and as soon as she could notice this , and see that , in spite of the shock of her words , he still kept his station and retained her sister ’s hand , her wounded heart swelled again with injury , and looking as red as she had been white before , she turned out of the room , saying , “ _ I _ need not be afraid of appearing before him .
Sir Thomas Bertram	were no sooner through the door than Henry Crawford undertook to answer the anxious inquiry , and , encouraging him by all means to pay his respects to Sir Thomas without delay , sent him after the others with delighted haste . Fanny was left with only the Crawfords and Mr. Yates .
Sir Thomas Bertram	on Sir Thomas ’s affection was much too humble to give her any idea of classing herself with his children , she was glad to remain behind and gain a little breathing - time .
Sir Thomas Bertram	She was nearly fainting : all her former habitual dread of her uncle was returning , and with it compassion for him and for almost every one of the party on the development before him , with solicitude on Edmund ’s account indescribable .
Sir Thomas Bertram	The ruin of the play was to them a certainty : they felt the total destruction of the scheme to be inevitably at hand ; while Mr. Yates considered it only as a temporary interruption , a disaster for the evening , and could even suggest the possibility of the rehearsal being renewed after tea , when the bustle of receiving Sir Thomas were over , and he might be at leisure to be amused by it .
Sir Thomas Bertram	he preferred remaining where he was , that he might pay his respects to the old gentleman handsomely since he _ was _ come ; and besides , he did not think it would be fair by the others to have everybody run away .
Sir Thomas Bertram	” Fanny was just beginning to collect herself , and to feel that if she staid longer behind it might seem disrespectful , when this point was settled , and being commissioned with the brother and sister ’s apology , saw them preparing to go as she quitted the room herself to perform the dreadful duty of appearing before her uncle .
Sir Thomas Bertram	Sir Thomas was at that moment looking round him , and saying , “ But where is Fanny ?
Sir Thomas Bertram	Why do not I see my little Fanny?”—and on perceiving her , came forward with a kindness which astonished and penetrated her , calling her his dear Fanny , kissing her affectionately , and observing with decided pleasure how much she was grown !
Sir Thomas Bertram	He had never been so kind , so _ very _ kind to her in his life .
Sir Thomas Bertram	His manner seemed changed , his voice was quick from the agitation of joy ; and all that had been awful in his dignity seemed lost in tenderness .
Sir Thomas Bertram	He led her nearer the light and looked at her again — inquired particularly after her health , and then , correcting himself , observed that he need not inquire ,
Sir Thomas Bertram	A fine blush having succeeded the previous paleness of her face , he was justified in his belief of her equal improvement in health and beauty .
Sir Thomas Bertram	He inquired next after her family , especially William : and his kindness altogether was such as made her reproach herself for loving him so little , and thinking his return a misfortune ; and when , on having courage to lift her eyes to his face , she saw that he was grown thinner , and had the burnt , fagged , worn look of fatigue and a hot climate , every tender feeling was increased , and she was miserable in considering how much unsuspected vexation was probably ready to burst on him .
Sir Thomas Bertram	Sir Thomas was indeed the life of the party , who at his suggestion now seated themselves round the fire .
Sir Thomas Bertram	He had the best right to be the talker ; and the delight of his sensations in being again in his own house , in the centre of his family , after such a separation , made him communicative and chatty in a very unusual degree ; and he was ready to give every information as to his voyage , and answer every question of his two sons almost before it was put .
Sir Thomas Bertram	His business in Antigua had latterly been prosperously rapid , and he came directly from Liverpool , having had an opportunity of making his passage thither in a private vessel , instead of waiting for the packet ; and all the little particulars of his proceedings and events , his arrivals and departures , were most promptly delivered , as he sat by Lady Bertram and looked with heartfelt satisfaction on the faces around him — interrupting himself more than once , however , to remark on his good fortune in finding them all at home — coming unexpectedly as he did — all collected together exactly as he could have wished , but dared not depend on .
Sir Thomas Bertram	There was nothing disagreeable in Mr. Rushworth ’s appearance , and Sir Thomas was liking him already .
Sir Thomas Bertram	By not one of the circle was he listened to with such unbroken , unalloyed enjoyment as by his wife , who was really extremely happy to see him , and whose feelings were so warmed by his sudden arrival as to place her nearer agitation than she had been for the last twenty years .
Sir Thomas Bertram	It was so agreeable to her to see him again , and hear him talk , to have her ear amused and her whole comprehension filled by his narratives , that she began particularly to feel how dreadfully she must have missed him , and how impossible it would have been for her to bear a lengthened absence .
Sir Thomas Bertram	Not that _ she _ was incommoded by many fears of Sir Thomas ’s disapprobation when the present state of his house should be known , for her judgment had been so blinded that , except by the instinctive caution with which she had whisked away Mr. Rushworth ’s pink satin cloak as her brother - in - law entered , she could hardly be said to shew any sign of alarm ; but she was vexed by the _ manner _ of his return .
Sir Thomas Bertram	Instead of being sent for out of the room , and seeing him first , and having to spread the happy news through the house , Sir Thomas , with a very reasonable dependence , perhaps , on the nerves of his wife and children , had sought no confidant but the butler , and had been following him almost instantaneously into the drawing - room .
Sir Thomas Bertram	Mrs. Norris felt herself defrauded of an office on which she had always depended , whether his arrival or his death were to be the thing unfolded ; and was now trying to be in a bustle without having anything to bustle about , and labouring to be important where nothing
Sir Thomas Bertram	Would Sir Thomas have consented to eat , she might have gone to the housekeeper with troublesome directions , and insulted the footmen with injunctions of despatch ; but Sir Thomas resolutely declined all dinner : he would take nothing , nothing till tea came — he would rather wait for tea .
Sir Thomas Bertram	Still Mrs. Norris was at intervals urging something different ; and in the most interesting moment of his passage to England , when the alarm of a French privateer was at the height , she burst through his recital with the proposal of soup .
Sir Thomas Bertram	“ Sure , my dear Sir Thomas , a basin of soup would be a much better thing for you than tea .
Sir Thomas Bertram	Sir Thomas could not be provoked .
Sir Thomas Bertram	“ Still the same anxiety for everybody ’s comfort , my dear Mrs. Norris , ” was his answer .
Sir Thomas Bertram	“ But indeed I would rather have nothing but tea . ”
Sir Thomas Bertram	She carried this point , and Sir Thomas ’s narrative proceeded .
Sir Thomas Bertram	His immediate communications were exhausted , and it seemed enough to be looking joyfully around him , now at one , now at another of the beloved circle ; but the pause was not long : in the elation of her spirits Lady Bertram became talkative , and what were the sensations of her children upon hearing her say , “ How do you think the young people have been amusing themselves lately , Sir
Sir Thomas Bertram	“ Indeed ! and what have you been acting ? ”
Sir Thomas Bertram	they ’ll tell you all about it . ”
Sir Thomas Bertram	You will hear enough of it to - morrow , sir .
Sir Thomas Bertram	The first day I went over Mansfield Wood , and Edmund took the copses beyond Easton , and we brought home six brace between us , and might each have killed six times as many , but
Sir Thomas Bertram	we respect your pheasants , sir , I assure you , as much as you could desire .
Sir Thomas Bertram	I do not think you will find your woods by any means worse stocked than they were .
Sir Thomas Bertram	I hope you will take a day ’s sport there yourself , sir , soon .
Sir Thomas Bertram	For the present the danger was over , and Fanny ’s sick feelings subsided ; but when tea was soon afterwards brought in , and Sir Thomas , getting up , said that he found that he could not be any longer in the house without just looking into his own dear room
Sir Thomas Bertram	He was gone before anything had been said to prepare him for the change he must find there ; and a pause of alarm followed his disappearance .
Sir Thomas Bertram	Edmund was the first to speak — “ Something must be done , ” said he .
Sir Thomas Bertram	“ I will go and fetch him .
Sir Thomas Bertram	He will be no bad assistant when it all comes out . ” To the theatre he went , and reached it just in time to witness the
Sir Thomas Bertram	meeting of his father and his friend
Sir Thomas Bertram	Sir Thomas had been a good deal surprised to find candles burning in his room ; and on casting his eye round it , to see other symptoms of recent habitation and a general air of confusion in the furniture .
Sir Thomas Bertram	struck him especially , but he had scarcely more than time to feel astonished at all this , before there were sounds from the billiard - room to astonish him still farther .
Sir Thomas Bertram	Some one was talking there in a very loud accent ; he did not know the voice — more than talking — almost hallooing .
Sir Thomas Bertram	He stepped to the door , rejoicing at that moment in having the means of immediate communication , and , opening it , found himself on the stage of a theatre , and opposed to a ranting young man , who appeared likely to knock him down backwards .
Sir Thomas Bertram	At the very moment of Yates perceiving Sir Thomas , and giving perhaps the very best start he had ever given in the whole course of his rehearsals , Tom Bertram entered at the other end of the room ; and never had he found greater difficulty in keeping his countenance .
Sir Thomas Bertram	His father ’s looks of solemnity and amazement on this his first appearance on any stage , and the gradual metamorphosis of the impassioned Baron Wildenheim into the well - bred and easy Mr. Yates , making his bow and apology to Sir Thomas Bertram , was such an exhibition , such a piece of true acting , as he would not have lost upon any account .
Sir Thomas Bertram	It would be the last — in all probability — the last scene on that stage ; but he was sure there could not be a finer .
Sir Thomas Bertram	Sir Thomas received Mr. Yates with all the appearance of cordiality which was due to his own character , but was really as far from pleased with the necessity of the acquaintance as with the manner of its commencement .
Sir Thomas Bertram	Mr. Yates ’s family and connexions were sufficiently known to him to render his introduction as the “ particular friend , ” another of the hundred particular friends of his son , exceedingly unwelcome ; and it needed all the felicity of being again at home , and all the forbearance it could supply , to save Sir Thomas from anger on finding himself thus bewildered in his own house , making part of a ridiculous exhibition in the midst of theatrical nonsense , and forced in so untoward a moment to admit the acquaintance of a young man whom he felt sure of disapproving , and whose easy indifference and volubility in the course of the first five minutes seemed to mark him the most at home of the two .
Sir Thomas Bertram	Tom understood his father ’s thoughts , and heartily wishing he might be always as well disposed to give them but partial expression , began to see , more clearly than he had ever done before , that there might be some ground of offence , that there might be some reason for the glance his father gave towards the ceiling and stucco of the room ; and that when he inquired with mild gravity after the fate of the billiard - table , he was not proceeding beyond a very allowable curiosity .
Sir Thomas Bertram	A few minutes were enough for such unsatisfactory sensations on each side ; and Sir Thomas having exerted himself so far as to speak a few words of calm approbation in reply to an eager appeal of Mr. Yates , as to the happiness of the arrangement , the three gentlemen returned to the drawing - room together , Sir Thomas with an increase of gravity which was not lost on all
Sir Thomas Bertram	“ I come from your theatre , ” said he composedly , as he sat down ; “ I found myself in it rather unexpectedly .
Sir Thomas Bertram	Its vicinity to my own room — but in every respect , indeed , it took me by surprise , as I had not the smallest suspicion of your acting having assumed so serious a character .
Sir Thomas Bertram	It appears a neat job , however , as far as I could judge by candlelight , and does my friend Christopher Jackson credit . ”
Sir Thomas Bertram	And then he would have changed the subject , and sipped his coffee in peace over domestic matters of a calmer hue ; but Mr. Yates , without discernment to catch Sir Thomas ’s meaning , or diffidence , or delicacy , or discretion enough to allow him to lead the discourse while he mingled among the others with the least obtrusiveness himself , would keep him on the topic of the theatre , would torment him with questions and remarks relative to it , and finally would make him hear the whole history of
Sir Thomas Bertram	his disappointment at Ecclesford
Sir Thomas Bertram	Sir Thomas listened most politely , but found much to offend his ideas of decorum , and confirm his ill - opinion of Mr. Yates ’s habits of thinking , from the beginning to the end of the story ; and when it was over , could give him no other assurance of sympathy than what a slight bow conveyed .
Sir Thomas Bertram	“ My friend Yates brought the infection from Ecclesford , and it spread — as those things always spread , you know , sir — the faster , probably , from _ your _ having so often encouraged the sort of thing in us formerly .
Sir Thomas Bertram	Mr. Yates took the subject from his friend as soon as possible , and immediately gave Sir Thomas an account of what they had done and were doing : told him of the gradual increase of their views , the happy conclusion of their first difficulties , and present promising state of affairs ; relating everything with so blind an interest as made him not only totally unconscious of the uneasy movements of many of his friends as they sat , the change of countenance , the fidget , the hem ! of unquietness , but prevented him even from seeing the expression of the face on which his own eyes were fixed — from seeing Sir Thomas ’s dark brow contract as he looked with inquiring earnestness at his daughters and Edmund , dwelling particularly on the latter , and speaking a language , a remonstrance , a reproof , which _ he _ felt at his heart .
Sir Thomas Bertram	Not less acutely was it felt by Fanny , who had edged back her chair behind her aunt ’s end of the sofa , and , screened from notice herself , saw all that was passing before her . Such a look of reproach at Edmund from his father she could never have expected to witness ; and to feel that it was in any degree deserved was an aggravation indeed .
Sir Thomas Bertram	Sir Thomas ’s look implied , “ On your judgment , Edmund , I depended ; what have you been about ? ”
Sir Thomas Bertram	She knelt in spirit to her uncle , and her bosom swelled to utter , “ Oh , not to _ him _ !
Sir Thomas Bertram	Look so to all the others , but not to _ him _ ! ”
Sir Thomas Bertram	“ To own the truth , Sir Thomas , we were in the middle of a rehearsal when you arrived this evening .
Sir Thomas Bertram	Our company is now so dispersed , from the Crawfords being gone home , that nothing more can be done to - night ; but if you will give us the honour of your company to - morrow evening , I should not be afraid of the result .
Sir Thomas Bertram	We bespeak your indulgence , you understand , as young performers ; we bespeak your indulgence . ” “ My indulgence shall be given , sir , ” replied Sir Thomas gravely , “ but without any other rehearsal . ”
Sir Thomas Bertram	Sir Thomas did not quite understand this , and looked with some surprise at the speaker .
Sir Thomas Bertram	Sir Thomas looked again , and then replied with an approving smile , “ I am happy to find our sentiments on this subject so much the same .
Sir Thomas Bertram	It gives me sincere satisfaction .
Sir Thomas Bertram	That I should be cautious and quick - sighted , and feel many scruples which my children do _ not _ feel , is perfectly natural ; and equally so that my value for domestic tranquillity , for a home which shuts out noisy pleasures , should much exceed theirs .
Sir Thomas Bertram	But at your time of life to feel all this , is a most favourable circumstance for yourself , and for everybody connected with you ; and I am sensible of the importance of having an ally of such weight .
Sir Thomas Bertram	Sir Thomas meant to be giving Mr. Rushworth ’s opinion in better words than he could find himself .
Sir Thomas Bertram	He was aware that he must not expect a genius in Mr. Rushworth ; but as a well - judging , steady young man , with better notions than his elocution would do justice to , he intended to value him very highly .
Sir Thomas Bertram	Mr. Rushworth hardly knew what to do with so much meaning ; but by looking , as he really felt , most exceedingly pleased with Sir Thomas ’s good opinion , and saying scarcely anything , he did his best towards preserving that good opinion a little longer .
Sir Thomas Bertram	She had found a seat , where in excessive trembling she was enduring all these fearful thoughts , while the other three , no longer under any restraint , were giving vent to their feelings of vexation , lamenting over such an unlooked - for premature arrival as a most untoward event , and without mercy wishing poor Sir Thomas had been twice as long on his passage , or were still in Antigua . The Crawfords were more warm on the subject than Mr. Yates , from better understanding the family , and judging more clearly of the mischief that must ensue .
Sir Thomas Bertram	When Sir Thomas comes , I dare say he will be in for some borough , but there has been nobody to put him in the way of doing anything yet .
Sir Thomas Bertram	“ Sir Thomas is to achieve many mighty things when he comes home , ” said Mary , after a pause .
Sir Thomas Bertram	Everything seems to depend upon Sir Thomas ’s return . ”
Sir Thomas Bertram	“ You will find his consequence very just and reasonable when you see him in his family , I assure you .
Sir Thomas Bertram	I do not think we do so well without him .
Sir Thomas Bertram	He has a fine dignified manner , which suits the head of such a house , and keeps everybody in their place .
Sir Thomas Bertram	Lady Bertram seems more of a cipher now than when he is at home ; and nobody else can keep Mrs. Norris in order .
Sir Thomas Bertram	Edmund , between his theatrical and his real part , between Miss Crawford ’s claims and his own conduct , between love and consistency , was equally unobservant ; and Mrs. Norris was too busy in contriving and directing the general little matters of the company , superintending their various dresses with economical expedient , for which nobody thanked her , and saving , with delighted integrity , half a crown here and there to the absent Sir Thomas , to have leisure for watching the behaviour , or guarding the happiness of his daughters .
Sir Thomas Bertram	“ My dear Fanny , you feel these things a great deal too much .
Sir Thomas Bertram	I am most happy that you like the chain , and that it should be here in time for to - morrow ; but your thanks are far beyond the occasion .
Sir Thomas Bertram	Believe me , I have no pleasure in the world superior to that of contributing to yours .
Sir Thomas Bertram	No , I can safely say , I have no pleasure so complete , so unalloyed .
Sir Thomas Bertram	No , my dear Fanny , upon no account .
Sir Thomas Bertram	“ She must not suppose it not wanted , not acceptable , at least : and its having been originally her brother ’s gift makes no difference ; for as she was not prevented from offering , nor you from taking it on that account , it ought not to prevent you from keeping it .
Sir Thomas Bertram	“ For one night , Fanny , for only one night , if it _ be _ a sacrifice ; I am sure you will , upon consideration , make that sacrifice rather than give pain to one who has been so studious of your comfort .
Sir Thomas Bertram	Miss Crawford ’s attentions to you have been — not more than you were justly entitled to — I am the last person to think that _ could _ _ be _ , but they have been invariable ; and to be returning them with what must have something the _ air _ of ingratitude , though I know it could never have the _ meaning _ , is not in your nature , I am sure .
Sir Thomas Bertram	This is my advice .
Sir Thomas Bertram	I would not have the shadow of a coolness between the two whose intimacy I have been observing with the greatest pleasure , and in whose characters there is so much general resemblance in true generosity and natural delicacy as to make the few slight differences , resulting principally from situation , no reasonable hindrance to a perfect friendship .
Sir Thomas Bertram	She would endeavour to be rational , and to deserve the right of judging of Miss Crawford ’s character , and the privilege of true solicitude for him by a sound intellect and an honest heart . She had all the heroism of principle , and was determined to do her duty ; but having also many of the feelings of youth and nature , let her not be much wondered at , if , after making all these good resolutions on the side of self - government , she seized the scrap of paper on which Edmund had begun writing to her , as a treasure beyond all her hopes , and reading with the tenderest emotion these words , “ My very dear Fanny , you must do me the favour to accept ” locked it up with the chain , as the dearest part of the gift .
Sir Thomas Bertram	Thursday , predestined to hope and enjoyment , came ; and opened with more kindness to Fanny than such self - willed , unmanageable days often volunteer , for soon after breakfast a very friendly note was brought from Mr. Crawford to William , stating that as he found himself obliged to go to London on the morrow for a few days , he could not help trying to procure a companion ; and therefore hoped that if William could make up his mind to leave Mansfield half a day earlier than had been proposed , he would accept a place in his carriage .
Sir Thomas Bertram	Mr. Crawford meant to be in town by his uncle ’s accustomary late dinner - hour , and William was invited to dine with him at the Admiral ’s .
Sir Thomas Bertram	The proposal was a very pleasant one to William himself , who enjoyed the idea of travelling post with four horses , and such a good - humoured , agreeable friend ; and , in likening it to going up with despatches , was saying at once everything in favour of its happiness and dignity which his imagination could suggest ; and Fanny , from a different motive , was exceedingly pleased ; for the original plan was that William should go up by the mail from Northampton the following night , which would not have allowed him an hour ’s rest before he must have got into a Portsmouth coach ; and though this offer of Mr. Crawford ’s would rob her of many hours of his company , she was too happy in having William spared from the fatigue of such a journey , to think of anything else .
Sir Thomas Bertram	Sir Thomas approved of it for another reason .
Sir Thomas Bertram	His nephew ’s introduction to Admiral Crawford might be of service .
Sir Thomas Bertram	The Admiral , he believed , had interest .
Sir Thomas Bertram	To dance without much observation or any extraordinary fatigue , to have strength and partners for about half the evening , to dance a little with Edmund , and not a great deal with Mr. Crawford , to see William enjoy himself , and be able to keep away from her aunt Norris , was the height of her ambition , and seemed to comprehend her greatest possibility of happiness .
Sir Thomas Bertram	My uncle meant it so . ”
Sir Thomas Bertram	You see how it is ; and could tell me , perhaps better than I could tell you , how and why I am vexed .
Sir Thomas Bertram	Let me talk to you a little .
Sir Thomas Bertram	I have been pained by her manner this morning , and can not get the better of it .
Sir Thomas Bertram	I know her disposition to be as sweet and faultless as your own , but the influence of her former companions makes her seem — gives to her conversation , to her professed opinions , sometimes a tinge of wrong .
Sir Thomas Bertram	She does not _ think _ evil , but she speaks it , speaks it in playfulness ; and though I know it to be playfulness , it grieves me to the soul .
Sir Thomas Bertram	They have injured the finest mind ; for sometimes , Fanny , I own to you , it does appear more than manner : it appears as if the mind itself was tainted . ”
Sir Thomas Bertram	Since the first joy from Mr. Crawford ’s note to William had worn away , she had been in a state absolutely the reverse ; there had been no comfort around , no hope within her .
Sir Thomas Bertram	Mr. Crawford had , as he foretold , been very punctual , and short and pleasant had been the meal .
Sir Thomas Bertram	After seeing William to the last moment , Fanny walked back to the breakfast - room with a very saddened heart to grieve over the melancholy change ; and there her uncle kindly left her to cry in peace , conceiving , perhaps , that the deserted chair of each young man might exercise her tender enthusiasm , and that the remaining cold pork bones and mustard in William ’s plate might but divide
Sir Thomas Bertram	with the broken egg - shells in Mr. Crawford ’s
Sir Thomas Bertram	She sat and cried _ con _ _ amore _ as her uncle intended , but it was _ con _ _ amore _ fraternal and no other .
Sir Thomas Bertram	; she had forgot to ask Sir Thomas what it could be . ” And these were her longest speeches and clearest communications : the rest was only a languid “ Yes , yes ; very well ; did you ?
Sir Thomas Bertram	The cards were brought , and Fanny played at cribbage with her aunt till bedtime ; and as Sir Thomas was reading to himself , no sounds were heard in the room for the next two hours beyond the reckonings of the game—“And _ that _ makes thirty - one ; four in hand and eight in crib .
Sir Thomas Bertram	You are to deal , ma’am ; shall I deal for you ? ” Fanny thought and thought again of the difference which twenty - four hours had made in that room , and all that part of the house .
Sir Thomas Bertram	she was thankful that she could now sit in the same room with her uncle , hear his voice , receive his questions , and even answer them , without such wretched feelings as she had formerly known . “ We miss our two young men , ” was Sir Thomas ’s observation on both the first and second day , as they formed their very reduced circle after dinner ; and in consideration of Fanny ’s swimming eyes , nothing more was said on the first day than to drink their good health ; but on the second it led to something farther .
Sir Thomas Bertram	“ And there is no reason to suppose , ” added Sir Thomas , “ but that his visits to us may now be tolerably frequent .
Sir Thomas Bertram	This wish was levelled principally at Julia , who had just applied for permission to go to town with Maria ; and as Sir Thomas thought it best for each daughter that the permission should be granted , Lady Bertram , though in her own good - nature she would not have prevented it , was lamenting the change it made in the prospect of Julia ’s return , which would otherwise have taken place about this time .
Sir Thomas Bertram	followed on Sir Thomas ’s side , tending to reconcile his wife to the arrangement .
Sir Thomas Bertram	Lady Bertram agreed to it all with a calm “ Yes ” ; and at the end of a quarter of an hour ’s silent consideration spontaneously observed , “ Sir Thomas , I have been thinking — and I am very glad we took Fanny
Sir Thomas Bertram	Sir Thomas immediately improved this compliment by adding , “ Very true . We shew Fanny what a good girl we think her by praising her to her face , she is now a very valuable companion .
Sir Thomas Bertram	Sir Thomas paused , half smiled , glanced at his niece , and then gravely replied , “ She will never leave us , I hope , till invited to some other home that may reasonably promise her greater happiness than she knows here . ” “ And _ that _ is not very likely to be , Sir Thomas .
Sir Thomas Bertram	He could not have devised anything more likely to raise his consequence than this week ’s absence , occurring as it did at the very time of her brother ’s going away , of William Price ’s going too , and completing the sort of general break - up of a party which had been so animated .
Sir Thomas Bertram	His friend Mr. Owen had sisters ; he might find them attractive .
Sir Thomas Bertram	“ He did not , the only time he went to see Mr. Owen before .
Sir Thomas Bertram	Who could write chat to Sir Thomas ?
Sir Thomas Bertram	Mr. Crawford gone , Sir Thomas ’s next object was that he should be missed ; and he entertained great hope that his niece would find a blank in the loss of those attentions which at the time she had felt , or fancied , an evil .
Sir Thomas Bertram	She had tasted of consequence in its most flattering form ; and he did hope that the loss of it , the sinking again into nothing , would awaken very wholesome regrets in her mind .
Sir Thomas Bertram	He watched her with this idea ; but he could hardly tell with what success .
Sir Thomas Bertram	He hardly knew whether there were any difference in her spirits or not .
Sir Thomas Bertram	She was always so gentle and retiring that her emotions were beyond his discrimination .
Sir Thomas Bertram	He did not understand her : he felt that he did not ; and therefore applied to Edmund to tell him how she stood affected on the present occasion , and whether she were more or less happy than she had been .
Sir Thomas Bertram	Edmund did not discern any symptoms of regret , and thought his father a little unreasonable in supposing the first three or four days could produce any .
Sir Thomas Bertram	But as such were Fanny ’s persuasions , she suffered very much from them , and could never speak of Miss Crawford without pain . Sir Thomas , meanwhile , went on with his own hopes and his own observations , still feeling a right , by all his knowledge of human nature , to expect to see the effect of the loss of power and consequence on his niece ’s spirits , and the past attentions of the lover producing a craving for their return ; and he was soon afterwards able to account for his not yet completely and indubitably seeing all this , by the prospect of another visitor , whose approach he could allow to be quite enough to support the spirits he was watching .
Sir Thomas Bertram	So reasoned Edmund , till his father made him the confidant of a scheme which placed Fanny ’s chance of seeing the second lieutenant of H.M.S. Thrush in all his glory in another light .
Sir Thomas Bertram	It had occurred to Sir Thomas , in one of his dignified musings , as a right and desirable measure ; but before he absolutely made up his mind , he consulted his son .
Sir Thomas Bertram	This was enough to determine Sir Thomas ; and a decisive “ then so it shall be ” closed that stage of the business ; Sir Thomas retiring
Sir Thomas Bertram	from it with some feelings of satisfaction , and views of good over and above what he had communicated to his son
Sir Thomas Bertram	; for his prime motive in sending her away had very little to do with the propriety of her seeing her parents again , and nothing at all with any idea of making her happy .
Sir Thomas Bertram	He certainly wished her to go willingly , but he as certainly wished her to be heartily sick of home before her visit ended ; and that a little abstinence from the elegancies and luxuries of Mansfield Park would bring her mind into a sober state , and incline her to a juster estimate of the value of that home of greater permanence , and equal comfort , of which she had the offer .
Sir Thomas Bertram	It was a medicinal project upon his niece ’s understanding , which he must consider as at present diseased .
Sir Thomas Bertram	Her father ’s house would , in all probability , teach her the value of a good income ; and he trusted that she would be the wiser and happier woman , all her life , for the experiment he had devised . Had Fanny been at all addicted to raptures
Sir Thomas Bertram	, she must have had a strong attack of them when she first understood what was intended , when her uncle first made her the offer of visiting the parents , and brothers , and sisters , from whom she had been divided almost half her life ; of returning for a couple of months to the scenes of her infancy , with William for the protector and companion of her journey , and the
Sir Thomas Bertram	She was of use to no one else ; but _ there _ she might be missed to a degree that she did not like to think of ; and that part of the arrangement was , indeed , the hardest for Sir Thomas to accomplish , and what only _ he _ could have accomplished at all
Sir Thomas Bertram	But he was master at Mansfield Park .
Sir Thomas Bertram	When he had really resolved on any measure , he could always carry it through ; and now by dint of long talking on the subject , explaining and dwelling on the duty of Fanny ’s sometimes seeing her family
Sir Thomas Bertram	, he did induce his wife to let her go ; obtaining it rather from submission , however , than conviction , for Lady
Sir Thomas Bertram	was convinced of very little more than that Sir Thomas thought Fanny ought to go , and therefore that she must .
Sir Thomas Bertram	, in the impartial flow of her own meditations , unbiased by his bewildering statements , she could not acknowledge any necessity for Fanny ’s ever going near a father and mother who had done without her so long , while she was so useful to herself .
Sir Thomas Bertram	And as to the not missing her , which under Mrs. Norris ’s discussion was the point attempted to be proved , she set herself very steadily against admitting any such thing . Sir Thomas had appealed to her reason , conscience , and dignity .
Sir Thomas Bertram	He called it a sacrifice , and demanded it of her goodness and self - command as such .
Sir Thomas Bertram	“ I do not know how it is , ” said he ; “ but we seem to want some of your nice ways and orderliness at my father ’s .
Sir Thomas Bertram	By the time Mrs. Price ’s answer arrived , there remained but a very few days more to be spent at Mansfield ; and for part of one of those days the young travellers were in a good deal of alarm on the subject of their journey , for when the mode of it came to be talked of , and Mrs. Norris found that all her anxiety to save her brother - in - law ’s money was vain , and that in spite of her wishes and hints for a less expensive conveyance of Fanny , they were to travel post ; when she saw Sir Thomas actually give William notes for the purpose , she was struck with the idea of there being room for a third in the carriage , and suddenly seized with a strong inclination to go with them , to go and see her poor dear sister Price .
Sir Thomas Bertram	that she could not possibly be spared from Mansfield Park at present ; that she was a great deal too necessary to Sir Thomas and Lady Bertram for her to be able to answer it to herself to leave them even for a week , and therefore must certainly sacrifice every other pleasure to that of being useful to them .
Sir Thomas Bertram	He had intended , about this time , to be going to London ; but he could not leave his father and mother just when everybody else of most importance to their comfort was leaving them ; and with an effort , felt but not boasted of , he delayed for a week or two longer a journey which he was looking forward to with the hope of its fixing his happiness for ever .
Sir Thomas Bertram	how you did tremble when Sir Thomas first had you put on ! ”
Sir Thomas Bertram	The being left with her sister and nephew , and all the house under her care , had been an advantage entirely thrown away
Sir Thomas Bertram	Had Fanny accepted Mr. Crawford this could not have happened .
Sir Thomas Bertram	Lady Bertram did not think deeply , but , guided by Sir Thomas , she thought justly on all important points ; and she saw , therefore , in all its enormity , what had happened , and neither endeavoured herself , nor required Fanny to advise her , to think little of guilt and infamy .
Sir Thomas Bertram	Her aunt was no very methodical narrator , but with the help of some letters to and from Sir Thomas , and what she already knew herself , and could reasonably combine , she was soon able to understand quite as much as she wished of the circumstances attending the story .
Sir Thomas Bertram	Mrs. Rushworth had gone , for the Easter holidays , to Twickenham , with a family whom she had just grown intimate with : a family of lively , agreeable manners , and probably of morals and discretion to suit , for to _ their _ house Mr. Crawford had constant access at all times .
Sir Thomas Bertram	His having been in the same neighbourhood Fanny already knew .
