Character	Assertion
Edward Ferrars	"As soon as Elinor had finished it , she performed what she concluded to be its writer 's real design , by placing it in the hands of Mrs. Jennings , who read it aloud with many comments of satisfaction and praise . "" Very well indeed!--how prettily she writes!--aye , that was quite proper to let him be off if he would ."
Edward Ferrars	That was just like Lucy.--Poor soul !
Edward Ferrars	I wish I COULD get him a living , with all my heart.--She calls me dear Mrs. Jennings , you see .
Edward Ferrars	"Mrs. Jennings was delighted with her gratitude , and only wondered that after hearing such a sentence , the Colonel should be able to take leave of them , as he immediately did , with the utmost sang - froid , and go away without making her any reply!--She had not thought her old friend could have made so indifferent a suitor . What had really passed between them was to this effect . "" I have heard , "" said he , with great compassion , "" of the injustice your friend Mr. Ferrars has suffered from his family ; for if I understand the matter right , he has been entirely cast off by them for persevering in his engagement with a very deserving young woman.-- Have I been rightly informed?--Is it so?-- "" Elinor told him that it was ."
Edward Ferrars	I have seen Mr. Ferrars two or three times in Harley Street , and am much pleased with him . He is not a young man with whom one can be intimately acquainted in a short time , but I have seen enough of him to wish him well for his own sake , and as a friend of yours , I wish it still more .
Edward Ferrars	I understand that he intends to take orders .
Edward Ferrars	Will you be so good as to tell him that the living of Delaford , now just vacant , as I am informed by this day 's post , is his , if he think it worth his acceptance -- but THAT , perhaps , so unfortunately circumstanced as he is now , it may be nonsense to appear to doubt ; I only wish it were more valuable.--
Edward Ferrars	""" The smallness of the house , "" said she , "" I can not imagine any inconvenience to them , for it will be in proportion to their family and income . "" By which the Colonel was surprised to find that SHE was considering Mr. Ferrars 's marriage as the certain consequence of the presentation ; for he did not suppose it possible that Delaford living could supply such an income , as anybody in his style of life would venture to settle on-- and he said so ."
Edward Ferrars	""" This little rectory CAN do no more than make Mr. Ferrars comfortable as a bachelor ; it can not enable him to marry ."
Edward Ferrars	If , however , by an unforeseen chance it should be in my power to serve him farther , I must think very differently of him from what I now do , if I am not as ready to be useful to him then as I sincerely wish I could be at present .
Edward Ferrars	What I am now doing indeed , seems nothing at all , since it can advance him so little towards what must be his principal , his only object of happiness .
Edward Ferrars	They will tell me I should write to the Doctor , to get Edward the curacy of his new living .
Edward Ferrars	I write to the Doctor , indeed ! '
Edward Ferrars	Margaret returned , and the family were again all restored to each other , again quietly settled at the cottage ; and if not pursuing their usual studies with quite so much vigour as when they first came to Barton , at least planning a vigorous prosecution of them in future . Elinor grew impatient for some tidings of Edward .
Edward Ferrars	She had heard nothing of him since her leaving London , nothing new of his plans , nothing certain even of his present abode . Some letters had passed between her and her brother , in consequence of Marianne 's illness ; and in the first of John 's , there had been this sentence:--
Edward Ferrars	""" We know nothing of our unfortunate Edward , and can make no enquiries on so prohibited a subject , but conclude him to be still at Oxford ; "" which was all the intelligence of Edward afforded her by the correspondence , for his name was not even mentioned in any of the succeeding letters ."
Edward Ferrars	She was not doomed , however , to be long in ignorance of his measures .
Edward Ferrars	She recognised the whole of Lucy in the message , and was very confident that Edward would never come near them .
Edward Ferrars	"And in all probability you will see your brother , and whatever may be his faults , or the faults of his wife , when I consider whose son he is , I can not bear to have you so wholly estranged from each other . "" "" Though with your usual anxiety for our happiness , "" said Elinor , "" you have been obviating every impediment to the present scheme which occurred to you , there is still one objection which , in my opinion , can not be so easily removed . "" Marianne 's countenance sunk . "" And what , "" said Mrs. Dashwood , "" is my dear prudent Elinor going to suggest ?"
Edward Ferrars	"I have no such scruples , and I am sure I could put up with every unpleasantness of that kind with very little effort . "" Elinor could not help smiling at this display of indifference towards the manners of a person , to whom she had often had difficulty in persuading Marianne to behave with tolerable politeness ; and resolved within herself , that if her sister persisted in going , she would go likewise , as she did not think it proper that Marianne should be left to the sole guidance of her own judgment , or that Mrs. Jennings should be abandoned to the mercy of Marianne for all the comfort of her domestic hours . To this determination she was the more easily reconciled , by recollecting that Edward Ferrars , by Lucy 's account , was not to be in town before February ; and that their visit , without any unreasonable abridgement , might be previously finished . "" I will have you BOTH go , "" said Mrs. Dashwood ; "" these objections are nonsensical ."
Edward Ferrars	"You will have much pleasure in being in London , and especially in being together ; and if Elinor would ever condescend to anticipate enjoyment , she would foresee it there from a variety of sources ; she would , perhaps , expect some from improving her acquaintance with her sister - in - law 's family . "" Elinor had often wished for an opportunity of attempting to weaken her mother 's dependence on the attachment of Edward and herself , that the shock might be less when the whole truth were revealed , and now on this attack , though almost hopeless of success , she forced herself to begin her design by saying , as calmly as she could , "" I like Edward Ferrars very much , and shall always be glad to see him ; but as to the rest of the family , it is a matter of perfect indifference to me , whether I am ever known to them or not . """
Edward Ferrars	"You know very well that my opinion would have no weight with you , unless it were on the side of your wishes . "" "" Indeed you wrong me , "" replied Lucy , with great solemnity ; "" I know nobody of whose judgment I think so highly as I do of yours ; and I do really believe , that if you was to say to me , ' I advise you by all means to put an end to your engagement with Edward Ferrars , it will be more for the happiness of both of you , ' I should resolve upon doing it immediately . """
Edward Ferrars	To be sure , your brother and sister will ask you to come to them .
Edward Ferrars	"You will have much pleasure in being in London , and especially in being together ; and if Elinor would ever condescend to anticipate enjoyment , she would foresee it there from a variety of sources ; she would , perhaps , expect some from improving her acquaintance with her sister - in - law 's family . "" Elinor had often wished for an opportunity of attempting to weaken her mother 's dependence on the attachment of Edward and herself , that the shock might be less when the whole truth were revealed , and now on this attack , though almost hopeless of success , she forced herself to begin her design by saying , as calmly as she could , "" I like Edward Ferrars very much , and shall always be glad to see him ; but as to the rest of the family , it is a matter of perfect indifference to me , whether I am ever known to them or not . """
Edward Ferrars	"Elinor blushed for the insincerity of Edward 's future wife , and replied , "" This compliment would effectually frighten me from giving any opinion on the subject had I formed one ."
Edward Ferrars	"But I only go for the sake of seeing Edward . He will be there in February , otherwise London would have no charms for me ; I have not spirits for it . """
Edward Ferrars	Elinor was soon called to the card - table by the conclusion of the first rubber , and the confidential discourse of the two ladies was therefore at an end , to which both of them submitted without any reluctance , for nothing had been said on either side to make them dislike each other less than they had done before ; and Elinor sat down to the card table with the melancholy persuasion that Edward was not only without affection for the person who was to be his wife ; but that he had not even the chance of being tolerably happy in marriage , which sincere affection on HER side would have given , for self - interest alone could induce a woman to keep a man to an engagement , of which she seemed so thoroughly aware that he was weary . From this time the subject was never revived by Elinor , and when entered on by Lucy , who seldom missed an opportunity of introducing it , and was particularly careful to inform her confidante , of her happiness whenever she received a letter from Edward , it was treated by the former with calmness and caution , and dismissed as soon as civility would allow ; for she felt such conversations to be an indulgence which Lucy did not deserve , and which were dangerous to herself .
Edward Ferrars	49 Unaccountable , however , as the circumstances of his release might appear to the whole family , it was certain that Edward was free ; and to what purpose that freedom would be employed was easily pre - determined by all;--for
Edward Ferrars	after experiencing the blessings of ONE imprudent engagement , contracted without his mother 's consent , as he had already done for more than four years , nothing less could be expected of him in the failure of THAT , than the immediate contraction of another .
Edward Ferrars	His errand at Barton , in fact , was a simple one .
Edward Ferrars	It was only to ask Elinor to marry him;--and considering that he was not altogether inexperienced in such a question , it might be strange that he should feel so uncomfortable in the present case as he really did , so much in need of encouragement and fresh air .
Edward Ferrars	How soon he had walked himself into the proper resolution , however , how soon an opportunity of exercising it occurred , in what manner he expressed himself , and how he was received , need not be particularly told .
Edward Ferrars	This only need be said;--that when they all sat down to table at four o'clock , about three hours after his arrival , he had secured his lady , engaged her mother 's consent , and was not only in the rapturous profession of the lover , but , in the reality of reason and truth , one of the happiest of men .
Edward Ferrars	His situation indeed was more than commonly joyful . He had more than the ordinary triumph of accepted love to swell his heart , and raise his spirits .
Edward Ferrars	He was released without any reproach to himself , from an entanglement which had long formed his misery , from a woman whom he had long ceased to love;-- and elevated at once to that security with another , which he must have thought of almost with despair , as soon as he had learnt to consider it with desire .
Edward Ferrars	He was brought , not from doubt or suspense , but from misery to happiness;--and the change was openly spoken in such a genuine , flowing , grateful cheerfulness , as his friends had never witnessed in him before . His heart was now open to Elinor , all its weaknesses , all its errors confessed , and his first boyish attachment to Lucy treated with all the philosophic dignity of twenty - four .
Edward Ferrars	""" It was a foolish , idle inclination on my side , "" said he , "" the consequence of ignorance of the world-- and want of employment ."
Edward Ferrars	Had my brother given me some active profession when I was removed at eighteen from the care of Mr. Pratt , I think --
Edward Ferrars	nay , I am sure , it would never have happened ; for though I left Longstaple with what I thought , at the time , a most unconquerable preference for his niece , yet had I then had any pursuit , any object to engage my time and keep me at a distance from her for a few months , I should very soon have outgrown the fancied attachment , especially by mixing more with the world , as in such case I must have done
Edward Ferrars	But instead of having any thing to do , instead of having any profession chosen for me , or being allowed to chuse any myself , I returned home to be completely idle ; and for the first twelvemonth afterwards I had not even the nominal employment , which belonging to the university would have given me ; for I was not entered at Oxford till I was nineteen . I had therefore nothing in the world to do , but to fancy myself in love ; and as my mother did not make my home in every respect comfortable , as I had no friend , no companion in my brother , and disliked new acquaintance , it was not unnatural for me to be very often at Longstaple , where I always felt myself at home , and was always sure of a welcome ; and accordingly I spent the greatest part of my time there from eighteen to nineteen : Lucy appeared everything that was amiable and obliging . She was pretty too -- at least I thought so THEN ; and I had seen so little of other women , that I could make no comparisons , and see no defects .
Edward Ferrars	"Considering everything , therefore , I hope , foolish as our engagement was , foolish as it has since in every way been proved , it was not at the time an unnatural or an inexcusable piece of folly . "" The change which a few hours had wrought in the minds and the happiness of the Dashwoods , was such -- so great -- as promised them all , the satisfaction of a sleepless night ."
Edward Ferrars	Mrs. Dashwood , too happy to be comfortable , knew not how to love Edward , nor praise Elinor enough , how to be enough thankful for his release without wounding his delicacy , nor how at once to give them leisure for unrestrained conversation together , and yet enjoy , as she wished , the sight and society of both .
Edward Ferrars	Comparisons would occur -- regrets would arise;--and her joy , though sincere as her love for her sister , was of a kind to give her neither spirits nor language . But Elinor -- how are HER feelings to be described?--From the moment of learning that Lucy was married to another , that Edward was free , to the moment of his justifying the hopes which had so instantly followed , she was every thing by turns but tranquil .
Edward Ferrars	But when the second moment had passed , when she found every doubt , every solicitude removed , compared her situation with what so lately it had been,--saw him honourably released from his former engagement , saw him instantly profiting by the release , to address herself and declare an affection as tender , as constant as she had ever supposed it to be,--she was oppressed , she was overcome by her own felicity;-- and happily disposed as is the human mind to be easily familiarized with any change for the better , it required several hours to give sedateness to her spirits , or any degree of tranquillity to her heart . Edward was now fixed at the cottage at least for a week;--for whatever other claims might be made on him , it was impossible that less than a week should be given up to the enjoyment of Elinor 's company , or suffice to say half that was to be said of the past , the present , and the future;--for though a very few hours spent in the hard labor of incessant talking will despatch more subjects than can really be in common between any two rational creatures , yet with lovers it is different .
Edward Ferrars	How they could be thrown together , and by what attraction Robert could be drawn on to marry a girl , of whose beauty she had herself heard him speak without any admiration,--a girl too already engaged to his brother , and on whose account that brother had been thrown off by his family -- it was beyond her comprehension to make out .
Edward Ferrars	Edward could only attempt an explanation by supposing , that , perhaps , at first accidentally meeting , the vanity of the one had been so worked on by the flattery of the other , as to lead by degrees to all the rest .
Edward Ferrars	Elinor remembered what Robert had told her in Harley Street , of his opinion of what his own mediation in his brother 's affairs might have done , if applied to in time .
Edward Ferrars	She repeated it to Edward .
Edward Ferrars	""" THAT was exactly like Robert,""--was his immediate observation.--""And THAT , "" he presently added , "" might perhaps be in HIS head when the acquaintance between them first began . And Lucy perhaps at first might think only of procuring his good offices in my favour ."
Edward Ferrars	""" How long it had been carrying on between them , however , he was equally at a loss with herself to make out ; for at Oxford , where he had remained for choice ever since his quitting London , he had had no means of hearing of her but from herself , and her letters to the very last were neither less frequent , nor less affectionate than usual ."
Edward Ferrars	Not the smallest suspicion , therefore , had ever occurred to prepare him for what followed;--and when at last it burst on him in a letter from Lucy herself , he had been for some time , he believed , half stupified between the wonder , the horror , and the joy of such a deliverance .
Edward Ferrars	He put the letter into Elinor 's hands .
Edward Ferrars	I have burnt all your letters , and will return your picture the first opportunity .
Edward Ferrars	Please to destroy my scrawls -- but the ring with my hair you are very welcome to keep .
Edward Ferrars	""" I will not ask your opinion of it as a composition , "" said Edward.--""For worlds would not I have had a letter of hers seen by YOU in former days.--In a sister it is bad enough , but in a wife!--how I have blushed over"
Edward Ferrars	I believe I may say that since the first half year of our foolish -- business -- this is the only letter I ever received from her , of which the substance made me any amends for the defect of the style .
Edward Ferrars	The independence she settled on Robert , through resentment against you , has put it in his power to make his own choice ; and she has actually been bribing one son with a thousand a - year , to do the very deed which she disinherited the other for intending to do .
Edward Ferrars	She will hardly be less hurt , I suppose , by Robert 's marrying Lucy , than she would have been by your marrying her .
Edward Ferrars	""" "" She will be more hurt by it , for Robert always was her favourite.--She will be more hurt by it , and on the same principle will forgive him much sooner ."
Edward Ferrars	""" In what state the affair stood at present between them , Edward knew not , for no communication with any of his family had yet been attempted by him . He had quitted Oxford within four and twenty hours after Lucy 's letter arrived , and with only one object before him , the nearest road to Barton , had had no leisure to form any scheme of conduct , with which that road did not hold the most intimate connection ."
Edward Ferrars	He could do nothing till he were assured of his fate with Miss Dashwood ; and by his rapidity in seeking THAT fate , it is to be supposed , in spite of the jealousy with which he had once thought of Colonel Brandon , in spite of the modesty with which he rated his own deserts , and the politeness with which he talked of his doubts , he did not , upon the whole , expect a very cruel reception . It was his business , however , to say that he DID , and he said it very prettily . What he might say on the subject a twelvemonth after , must be referred to the imagination of husbands and wives . That Lucy had certainly meant to deceive , to go off with a flourish of malice against him in her message by Thomas , was perfectly clear to Elinor ; and Edward himself , now thoroughly enlightened on her character , had no scruple in believing her capable of the utmost meanness of wanton ill - nature . Though his eyes had been long opened , even before his acquaintance with Elinor began , to her ignorance and a want of liberality in some of her opinions-- they had been equally imputed , by him , to her want of education ; and till her last letter reached him , he had always believed her to be a well - disposed , good - hearted girl , and thoroughly attached to himself .
Edward Ferrars	Nothing but such a persuasion could have prevented his putting an end to an engagement , which , long before the discovery of it laid him open to his mother 's anger , had been a continual source of disquiet and regret to him .
Edward Ferrars	""" I thought it my duty , "" said he , "" independent of my feelings , to give her the option of continuing the engagement or not , when I was renounced by my mother , and stood to all appearance without a friend in the world to assist me . In such a situation as that , where there seemed nothing to tempt the avarice or the vanity of any living creature , how could I suppose , when she so earnestly , so warmly insisted on sharing my fate , whatever it might be , that any thing but the most disinterested affection was her inducement ? And even now , I can not comprehend on what motive she acted , or what fancied advantage it could be to her , to be fettered to a man for whom she had not the smallest regard , and who had only two thousand pounds in the world ."
Edward Ferrars	She could not foresee that Colonel Brandon would give me a living .
Edward Ferrars	""" No ; but she might suppose that something would occur in your favour ; that your own family might in time relent . And at any rate , she lost nothing by continuing the engagement , for she has proved that it fettered neither her inclination nor her actions . The connection was certainly a respectable one , and probably gained her consideration among her friends ; and , if nothing more advantageous occurred , it would be better for her to marry YOU than be single . """
Edward Ferrars	"Edward was , of course , immediately convinced that nothing could have been more natural than Lucy 's conduct , nor more self - evident than the motive of it . Elinor scolded him , harshly as ladies always scold the imprudence which compliments themselves , for having spent so much time with them at Norland , when he must have felt his own inconstancy . "" Your behaviour was certainly very wrong , "" said she ; "" because -- to say nothing of my own conviction , our relations were all led away by it to fancy and expect WHAT , as you were THEN situated , could never be . """
Edward Ferrars	"He could only plead an ignorance of his own heart , and a mistaken confidence in the force of his engagement . """
Edward Ferrars	I was simple enough to think , that because my FAITH was plighted to another , there could be no danger in my being with you ; and that the consciousness of my engagement was to keep my heart as safe and sacred as my honour .
Edward Ferrars	I felt that I admired you , but I told myself it was only friendship ; and till I began to make comparisons between yourself and Lucy , I did not know how far I was got .
Edward Ferrars	After that , I suppose , I WAS wrong in remaining so much in Sussex , and the arguments with which I reconciled myself to the expediency of it , were no better than
Edward Ferrars	"these:--The danger is my own ; I am doing no injury to anybody but myself . """
Edward Ferrars	"Elinor smiled , and shook her head . Edward heard with pleasure of Colonel Brandon 's being expected at the Cottage , as he really wished not only to be better acquainted with him , but to have an opportunity of convincing him that he no longer resented his giving him the living of Delaford--""Which , at present , "" said he , "" after thanks so ungraciously delivered as mine were on the occasion , he must think I have never forgiven him for offering . "" NOW he felt astonished himself that he had never yet been to the place . But so little interest had be taken in the matter , that he owed all his knowledge of the house , garden , and glebe , extent of the parish , condition of the land , and rate of the tithes , to Elinor herself , who had heard so much of it from Colonel Brandon , and heard it with so much attention , as to be entirely mistress of the subject . One question after this only remained undecided , between them , one difficulty only was to be overcome ."
Edward Ferrars	They were brought together by mutual affection , with the warmest approbation of their real friends ; their intimate knowledge of each other seemed to make their happiness certain -- and they only wanted something to live upon . Edward had two thousand pounds , and Elinor one , which , with Delaford living , was all that they could call their own ; for it was impossible that Mrs. Dashwood should advance anything ; and they were neither of them quite enough in love to think that three hundred and fifty pounds a - year would supply them with the comforts of life .
Edward Ferrars	Edward was not entirely without hopes of some favourable change in his mother towards him ; and on THAT he rested for the residue of their income .
Edward Ferrars	But Elinor had no such dependence ; for since Edward would still be unable to marry Miss Morton , and his chusing herself had been spoken of in Mrs. Ferrars 's flattering language as only a lesser evil than his chusing Lucy Steele , she feared that Robert 's offence would serve no other purpose than to enrich Fanny .
Edward Ferrars	About four days after Edward 's arrival Colonel Brandon appeared , to complete Mrs. Dashwood 's satisfaction , and to give her the dignity of having , for the first time since her living at Barton , more company with her than her house would hold .
Edward Ferrars	Edward was allowed to retain the privilege of first comer , and Colonel Brandon therefore walked every night to his old quarters at the Park ; from whence he usually returned in the morning , early enough to interrupt the lovers ' first tete - a - tete before breakfast .
Edward Ferrars	A three weeks ' residence at Delaford , where , in his evening hours at least , he had little to do but to calculate the disproportion between thirty - six and seventeen , brought him to Barton in a temper of mind which needed all the improvement in Marianne 's looks , all the kindness of her welcome , and all the encouragement of her mother 's language , to make it cheerful .
Edward Ferrars	Among such friends , however , and such flattery , he did revive .
Edward Ferrars	No rumour of Lucy 's marriage had yet reached him:--he knew nothing of what had passed ; and the first hours of his visit were consequently spent in hearing and in wondering .
Edward Ferrars	Every thing was explained to him by Mrs. Dashwood , and he found fresh reason to rejoice in what he had done for Mr. Ferrars , since eventually it promoted the interest of Elinor . It would be needless to say , that the gentlemen advanced in the good opinion of each other , as they advanced in each other 's acquaintance , for it could not be otherwise . Their resemblance in good principles and good sense , in disposition and manner of thinking , would probably have been sufficient to unite them in friendship , without any other attraction ; but their being in love with two sisters , and two sisters fond of each other , made that mutual regard inevitable and immediate , which might otherwise have waited the effect of time and judgment .
Edward Ferrars	Poor Mr. Edward !
Edward Ferrars	I can not get him out of my head , but you must send for him to Barton , and Miss Marianne must try to comfort him
Edward Ferrars	.
Edward Ferrars	Robert 's offence was unpardonable , but Lucy 's was infinitely worse .
Edward Ferrars	Neither of them were ever again to be mentioned to Mrs. Ferrars ; and even , if she might hereafter be induced to forgive her son , his wife should never be acknowledged as her daughter , nor be permitted to appear in her presence .
Edward Ferrars	The secrecy with which everything had been carried on between them , was rationally treated as enormously heightening the crime , because , had any suspicion of it occurred to the others , proper measures would have been taken to prevent the marriage ; and he called on Elinor to join with him in regretting that Lucy 's engagement with Edward had not rather been fulfilled , than that she should thus be the means of spreading misery farther in the family.--
Edward Ferrars	"He thus continued : "" Mrs. Ferrars has never yet mentioned Edward 's name , which does not surprise us ; but , to our great astonishment , not a line has been received from him on the occasion ."
Edward Ferrars	Perhaps , however , he is kept silent by his fear of offending , and I shall , therefore , give him a hint , by a line to Oxford , that his sister and I both think a letter of proper submission from him , addressed perhaps to Fanny , and by her shewn to her mother , might not be taken amiss ; for we all know the tenderness of Mrs. Ferrars 's heart , and that she wishes for nothing so much as to be on good terms with her children .
Edward Ferrars	""" This paragraph was of some importance to the prospects and conduct of Edward ."
Edward Ferrars	It determined him to attempt a reconciliation , though not exactly in the manner pointed out by their brother and sister .
Edward Ferrars	""" A letter of proper submission ! "" repeated he ; "" would they have me beg my mother 's pardon for Robert 's ingratitude to HER , and breach of honour to ME?--I can make no submission -- I am grown neither humble nor penitent by what has passed.--I am grown very happy ; but that would not interest.--I know of no submission that IS proper for me to make ."
Edward Ferrars	""" "" You may certainly ask to be forgiven , "" said Elinor , "" because you have offended;--and I should think you might NOW venture so far as to profess some concern for having ever formed the engagement which drew on you your mother 's anger . """
Edward Ferrars	"He agreed that he might . "" And when she has forgiven you , perhaps a little humility may be convenient while acknowledging a second engagement , almost as imprudent in HER eyes as the first . "" He had nothing to urge against it , but still resisted the idea of a letter of proper submission ; and therefore , to make it easier to him , as he declared a much greater willingness to make mean concessions by word of mouth than on paper , it was resolved that , instead of writing to Fanny , he should go to London , and personally intreat her good offices in his favour.-- "" And if they really DO interest themselves , "" said Marianne , in her new character of candour , "" in bringing about a reconciliation , I shall think that even John and Fanny are not entirely without merit . "" After a visit on Colonel Brandon 's side of only three or four days , the two gentlemen quitted Barton together.-- They were to go immediately to Delaford , that Edward might have some personal knowledge of his future home , and assist his patron and friend in deciding on what improvements were needed to it ; and from thence , after staying there a couple of nights , he was to proceed on his journey to town ."
Edward Ferrars	After a proper resistance on the part of Mrs. Ferrars , just so violent and so steady as to preserve her from that reproach which she always seemed fearful of incurring , the reproach of being too amiable , Edward was admitted to her presence , and pronounced to be again her son .
Edward Ferrars	For many years of her life she had had two sons ; but the crime and annihilation of Edward a few weeks ago , had robbed her of one ; the similar annihilation of Robert had left her for a fortnight without any ; and now , by the resuscitation of Edward , she had one again .
Edward Ferrars	In spite of his being allowed once more to live , however , he did not feel the continuance of his existence secure , till he had revealed his present engagement ; for the publication of that circumstance , he feared , might give a sudden turn to his constitution , and carry him off as rapidly as before . With apprehensive caution therefore it was revealed , and he was listened to with unexpected calmness . Mrs. Ferrars at first reasonably endeavoured to dissuade him from marrying Miss Dashwood , by every argument in her power;--told him , that in Miss Morton he would have a woman of higher rank and larger fortune;-- and enforced the assertion , by observing that Miss Morton was the daughter of a nobleman with thirty thousand pounds , while Miss Dashwood was only the daughter of a private gentleman with no more than THREE ; but when she found that , though perfectly admitting the truth of her representation , he was by no means inclined to be guided by it , she judged it wisest , from the experience of the past , to submit -- and therefore , after such an ungracious delay as she owed to her own dignity , and as served to prevent every suspicion of good - will , she issued her decree of consent to the marriage of Edward and Elinor . What she would engage to do towards augmenting their income was next to be considered ; and here it plainly appeared , that though Edward was now her only son , he was by no means her eldest ; for while Robert was inevitably endowed with a thousand pounds a - year , not the smallest objection was made against Edward 's taking orders for the sake of two hundred and fifty at the utmost ; nor was anything promised either for the present or in future , beyond the ten thousand pounds , which had been given with Fanny .
Edward Ferrars	It was as much , however , as was desired , and more than was expected , by Edward and Elinor ; and Mrs. Ferrars herself , by her shuffling excuses , seemed the only person surprised at her not giving more .
Edward Ferrars	With an income quite sufficient to their wants thus secured to them , they had nothing to wait for after Edward was in possession of the living , but the readiness of the house , to which Colonel Brandon , with an eager desire for the accommodation of Elinor , was making considerable improvements ; and after waiting some time for their completion , after experiencing , as usual , a thousand disappointments and delays from the unaccountable dilatoriness of the workmen , Elinor , as usual , broke through the first positive resolution of not marrying till every thing was ready , and the ceremony took place in Barton church early in the autumn .
Edward Ferrars	Mrs. Jennings 's prophecies , though rather jumbled together , were chiefly fulfilled ; for she was able to visit Edward and his wife in their Parsonage by Michaelmas , and she found in Elinor and her husband , as she really believed , one of the happiest couples in the world .
Edward Ferrars	Instead of talking of Edward , they came gradually to talk only of Robert,--a subject on which he had always more to say than on any other , and in which she soon betrayed an interest even equal to his own ; and in short , it became speedily evident to both , that he had entirely supplanted his brother .
Edward Ferrars	He was proud of his conquest , proud of tricking Edward , and very proud of marrying privately without his mother 's consent . What immediately followed is known .
Edward Ferrars	They passed some months in great happiness at Dawlish ; for she had many relations and old acquaintances to cut -- and he drew several plans for magnificent cottages;-- and from thence returning to town , procured the forgiveness of Mrs. Ferrars , by the simple expedient of asking it , which , at Lucy 's instigation , was adopted .
Edward Ferrars	and gratitude for the unkindness she was treated with , procured her in time the haughty notice which overcame her by its graciousness , and led soon afterwards , by rapid degrees , to the highest state of affection and influence . Lucy became as necessary to Mrs. Ferrars , as either Robert or Fanny ; and while Edward was never cordially forgiven for having once intended to marry her , and Elinor , though superior to her in fortune and birth , was spoken of as an intruder , SHE was in every thing considered , and always openly acknowledged , to be a favourite child .
Edward Ferrars	What Edward had done to forfeit the right of eldest son , might have puzzled many people to find out ; and what Robert had done to succeed to it , might have puzzled them still more .
Edward Ferrars	It was an arrangement , however , justified in its effects , if not in its cause ; for nothing ever appeared in Robert 's style of living or of talking to give a suspicion of his regretting the extent of his income , as either leaving his brother too little , or bringing himself too much;--and if Edward might be judged from the ready discharge of his duties in every particular , from an increasing attachment to his wife and his home , and from the regular cheerfulness of his spirits , he might be supposed no less contented with his lot , no less free from every wish of an exchange .
Edward Ferrars	Precious as was the company of her daughter to her , she desired nothing so much as to give up its constant enjoyment to her valued friend ; and to see Marianne settled at the mansion - house was equally the wish of Edward and Elinor . They each felt his sorrows , and their own obligations , and Marianne , by general consent , was to be the reward of all . With such a confederacy against her -- with a knowledge so intimate of his goodness -- with a conviction of his fond attachment to herself , which at last , though long after it was observable to everybody else -- burst on her -- what could she do ?
Margaret Dashwood	The high downs which invited them from almost every window of the cottage to seek the exquisite enjoyment of air on their summits , were a happy alternative when the dirt of the valleys beneath shut up their superior beauties ; and towards one of these hills did Marianne and Margaret one memorable morning direct their steps , attracted by the partial sunshine of a showery sky , and unable longer to bear the confinement which the settled rain of the two preceding days had occasioned .
Margaret Dashwood	""" Is there a felicity in the world , "" said Marianne , "" superior to this?--Margaret , we will walk here at least two hours . """
Margaret Dashwood	Margaret agreed , and they pursued their way against the wind , resisting it with laughing delight for about twenty minutes longer , when suddenly the clouds united over their heads , and a driving rain set full in their face.-- Chagrined and surprised , they were obliged , though unwillingly , to turn back , for no shelter was nearer than their own house .
Margaret Dashwood	Marianne had at first the advantage , but a false step brought her suddenly to the ground ; and Margaret , unable to stop herself to assist her , was involuntarily hurried along , and reached the bottom in safety . A gentleman carrying a gun , with two pointers playing round him , was passing up the hill and within a few yards of Marianne , when her accident happened .
Margaret Dashwood	The gentleman offered his services ; and perceiving that her modesty declined what her situation rendered necessary , took her up in his arms without farther delay , and carried her down the hill . Then passing through the garden , the gate of which had been left open by Margaret , he bore her directly into the house , whither Margaret was just arrived , and quitted not his hold till he had seated her in a chair in the parlour . Elinor and her mother rose up in amazement at their entrance , and while the eyes of both were fixed on him with an evident wonder and a secret admiration which equally sprung from his appearance , he apologized for his intrusion by relating its cause , in a manner so frank and so graceful that his person , which was uncommonly handsome , received additional charms from his voice and expression .
Margaret Dashwood	""" I wish , "" said Margaret , striking out a novel thought , "" that somebody would give us all a large fortune apiece ! """
Margaret Dashwood	""" Oh dear ! "" cried Margaret , "" how happy I should be ! I wonder what I should do with it ! """
Margaret Dashwood	Marianne looked as if she had no doubt on that point .
Margaret Dashwood	"I thought of nothing but whether it might not be Colonel Brandon come back again ; so I said to Sir John , I do think I hear a carriage ; perhaps it is Colonel Brandon come back again""-- Elinor was obliged to turn from her , in the middle of her story , to receive the rest of the party ; Lady Middleton introduced the two strangers ; Mrs. Dashwood and Margaret came down stairs at the same time , and they all sat down to look at one another , while Mrs. Jennings continued her story as she walked through the passage into the parlour , attended by Sir John ."
Margaret Dashwood	The shock of Colonel Brandon 's errand at Barton had been much softened to Mrs. Dashwood by her own previous alarm ; for so great was her uneasiness about Marianne , that she had already determined to set out for Cleveland on that very day , without waiting for any further intelligence , and had so far settled her journey before his arrival , that the Careys were then expected every moment to fetch Margaret away , as her mother was unwilling to take her where there might be infection .
Margaret Dashwood	Margaret , the other sister , was a good - humored , well - disposed girl ; but as she had already imbibed a good deal of Marianne 's romance , without having much of her sense , she did not , at thirteen , bid fair to equal her sisters at a more advanced period of life .
Margaret Dashwood	Margaret returned , and the family were again all restored to each other , again quietly settled at the cottage ; and if not pursuing their usual studies with quite so much vigour as when they first came to Barton , at least planning a vigorous prosecution of them in future . Elinor grew impatient for some tidings of Edward .
