Character	Assertion
Captain Wentworth	Captain Wentworth was on the watch for them , and a chaise and four in waiting , stationed for their convenience in the lowest part of the street ; but his evident surprise and vexation at the substitution of one sister for the other , the change in his countenance , the astonishment , the expressions begun and suppressed , with which Charles was listened to , made but a mortifying reception of Anne ; or must at least convince her that she was valued only as she could be useful to Louisa .
Captain Wentworth	He had handed them both in , and placed himself between them ; and in this manner , under these circumstances , full of astonishment and emotion to Anne , she quitted Lyme .
Captain Wentworth	He was devoted to Henrietta ; always turning towards her ; and when he spoke at all , always with the view of supporting her hopes and raising her spirits . In general , his voice and manner were studiously calm .
Captain Wentworth	Once only , when she had been grieving over the last ill - judged , ill - fated walk to the Cobb , bitterly lamenting that it ever had been thought of , he burst forth , as if wholly overcome--
Captain Wentworth	""" Do n't talk of it , do n't talk of it , "" he cried ."
Captain Wentworth	""" Oh God ! that I had not given way to her at the fatal moment !"
Captain Wentworth	Had I done as I ought ! But so eager and so resolute !
Captain Wentworth	Anne wondered whether it ever occurred to him now , to question the justness of his own previous opinion as to the universal felicity and advantage of firmness of character ; and whether it might not strike him that , like all other qualities of the mind , it should have its proportions and limits . She thought it could scarcely escape him to feel that a persuadable temper might sometimes be as much in favour of happiness as a very resolute character .
Captain Wentworth	It was growing quite dusk , however , before they were in the neighbourhood of Uppercross , and there had been total silence among them for some time , Henrietta leaning back in the corner , with a shawl over her face , giving the hope of her having cried herself to sleep ; when , as they were going up their last hill , Anne found herself all at once addressed by Captain Wentworth .
Captain Wentworth	"In a low , cautious voice , he said : -- "" I have been considering what we had best do ."
Captain Wentworth	I have been thinking whether you had not better remain in the carriage with her , while I go in and break it to Mr and Mrs Musgrove .
Captain Wentworth	"Do you think this is a good plan ? "" She did : he was satisfied , and said no more . But the remembrance of the appeal remained a pleasure to her , as a proof of friendship , and of deference for her judgement , a great pleasure ; and when it became a sort of parting proof , its value did not lessen ."
Captain Wentworth	When the distressing communication at Uppercross was over , and he had seen the father and mother quite as composed as could be hoped , and the daughter all the better for being with them , he announced his intention of returning in the same carriage to Lyme ; and when the horses were baited , he was off .
Captain Wentworth	The intervals of sense and consciousness were believed to be stronger . Every report agreed in Captain Wentworth 's appearing fixed in Lyme .
Captain Wentworth	Lady Russell had not been arrived five minutes the day before , when a full account of the whole had burst on her ; but still it must be talked of , she must make enquiries , she must regret the imprudence , lament the result , and Captain Wentworth 's name must be mentioned by both .
Captain Wentworth	She could not speak the name , and look straight forward to Lady Russell 's eye , till she had adopted the expedient of telling her briefly what she thought of the attachment between him and Louisa .
Captain Wentworth	When this was told , his name distressed her no longer .
Captain Wentworth	Lady Russell had only to listen composedly , and wish them happy , but internally her heart revelled in angry pleasure , in pleased contempt , that the man who at twenty - three had seemed to understand somewhat of the value of an Anne Elliot , should , eight years afterwards , be charmed by a Louisa Musgrove .
Captain Wentworth	The sad accident at Lyme was soon the prevailing topic , and on comparing their latest accounts of the invalid , it appeared that each lady dated her intelligence from the same hour of yestermorn ; that Captain Wentworth had been in Kellynch yesterday ( the first time since the accident ) , had brought Anne the last note , which she had not been able to trace the exact steps of ; had staid a few hours and then returned again to Lyme , and without any present intention of quitting it any more . He had enquired after her , she found , particularly ; had expressed his hope of Miss Elliot 's not being the worse for her exertions , and had spoken of those exertions as great . This was handsome , and gave her more pleasure than almost anything else could have done . As to the sad catastrophe itself , it could be canvassed only in one style by a couple of steady , sensible women , whose judgements had to work on ascertained events ; and it was perfectly decided that it had been the consequence of much thoughtlessness and much imprudence ; that its effects were most alarming , and that it was frightful to think , how long Miss Musgrove 's recovery might yet be doubtful , and how liable she would still remain to suffer from the concussion hereafter !
Captain Wentworth	"The Admiral wound it up summarily by exclaiming-- "" Ay , a very bad business indeed ."
Captain Wentworth	"This is breaking a head and giving a plaster , truly ! "" Admiral Croft 's manners were not quite of the tone to suit Lady Russell , but they delighted Anne ."
Captain Wentworth	"His goodness of heart and simplicity of character were irresistible . "" Now , this must be very bad for you , "" said he , suddenly rousing from a little reverie , "" to be coming and finding us here ."
Captain Wentworth	I had not recollected it before , I declare , but it must be very bad .
Captain Wentworth	"Get up and go over all the rooms in the house if you like it . "" "" Another time , Sir , I thank you , not now ."
Captain Wentworth	"But , "" ( checking himself ) , "" you will not think it a good place , for yours were always kept in the butler 's room ."
Captain Wentworth	Ay , so it always is , I believe .
Captain Wentworth	"We have made very few changes either , "" continued the Admiral , after thinking a moment ."
Captain Wentworth	You will tell Sir Walter what we have done , and that Mr Shepherd thinks it the greatest improvement the house ever had . Indeed , I must do ourselves the justice to say , that the few alterations we have made have been all very much for the better . My wife should have the credit of them , however .
Captain Wentworth	I have done very little besides sending away some of the large looking - glasses from my dressing - room , which was your father 's .
Captain Wentworth	"A very good man , and very much the gentleman I am sure : but I should think , Miss Elliot , "" ( looking with serious reflection ) , "" I should think he must be rather a dressy man for his time of life ."
Captain Wentworth	So I got Sophy to lend me a hand , and we soon shifted their quarters ; and now I am quite snug , with my little shaving glass in one corner , and another great thing that I never go near .
Captain Wentworth	"Anne , amused in spite of herself , was rather distressed for an answer , and the Admiral , fearing he might not have been civil enough , took up the subject again , to say-- "" The next time you write to your good father , Miss Elliot , pray give him my compliments and Mrs Croft 's , and say that we are settled here quite to our liking , and have no fault at all to find with the place ."
Captain Wentworth	The breakfast - room chimney smokes a little , I grant you , but it is only when the wind is due north and blows hard , which may not happen three times a winter .
Captain Wentworth	Pray say so , with my compliments .
Captain Wentworth	Lady Russell and Mrs Croft were very well pleased with each other : but the acquaintance which this visit began was fated not to proceed far at present ; for when it was returned , the Crofts announced themselves to be going away for a few weeks , to visit their connexions in the north of the county , and probably might not be at home again before Lady Russell would be removing to Bath . So ended all danger to Anne of meeting Captain Wentworth at Kellynch Hall , or of seeing him in company with her friend .
Captain Wentworth	Captain Wentworth was come to Kellynch as to a home , to stay as long as he liked , being as thoroughly the object of the Admiral 's fraternal kindness as of his wife 's .
Captain Wentworth	He had intended , on first arriving , to proceed very soon into Shropshire , and visit the brother settled in that country , but the attractions of Uppercross induced him to put this off .
Captain Wentworth	There was so much of friendliness , and of flattery , and of everything most bewitching in his reception there ; the old were so hospitable , the young so agreeable , that he could not but resolve to remain where he was , and take all the charms and perfections of Edward 's wife upon credit a little longer .
Captain Wentworth	It was soon Uppercross with him almost every day .
Captain Wentworth	The Musgroves could hardly be more ready to invite than he to come , particularly in the morning , when he had no companion at home , for the Admiral and Mrs Croft were generally out of doors together , interesting themselves in their new possessions , their grass , and their sheep , and dawdling about in a way not endurable to a third person , or driving out in a gig , lately added to their establishment .
Captain Wentworth	Hitherto there had been but one opinion of Captain Wentworth among the Musgroves and their dependencies . It was unvarying , warm admiration everywhere ; but this intimate footing was not more than established , when a certain Charles Hayter returned among them , to be a good deal disturbed by it , and to think Captain Wentworth very much in the way . Charles Hayter was the eldest of all the cousins , and a very amiable , pleasing young man , between whom and Henrietta there had been a considerable appearance of attachment previous to Captain Wentworth 's introduction . He was in orders ; and having a curacy in the neighbourhood , where residence was not required , lived at his father 's house , only two miles from Uppercross .
Captain Wentworth	A short absence from home had left his fair one unguarded by his attentions at this critical period , and when he came back he had the pain of finding very altered manners , and of seeing Captain Wentworth .
Captain Wentworth	The two families had always been on excellent terms , there being no pride on one side , and no envy on the other , and only such a consciousness of superiority in the Miss Musgroves , as made them pleased to improve their cousins . Charles 's attentions to Henrietta had been observed by her father and mother without any disapprobation .
Captain Wentworth	""" It would not be a great match for her ; but if Henrietta liked him,""-- and Henrietta did seem to like him ."
Captain Wentworth	Henrietta fully thought so herself , before Captain Wentworth came ; but from that time Cousin Charles had been very much forgotten .
Captain Wentworth	Which of the two sisters was preferred by Captain Wentworth was as yet quite doubtful , as far as Anne 's observation reached .
Captain Wentworth	Henrietta was perhaps the prettiest , Louisa had the higher spirits ; and she knew not now , whether the more gentle or the more lively character were most likely to attract him .
Captain Wentworth	"Mr and Mrs Musgrove , either from seeing little , or from an entire confidence in the discretion of both their daughters , and of all the young men who came near them , seemed to leave everything to take its chance . There was not the smallest appearance of solicitude or remark about them in the Mansion - house ; but it was different at the Cottage : the young couple there were more disposed to speculate and wonder ; and Captain Wentworth had not been above four or five times in the Miss Musgroves ' company , and Charles Hayter had but just reappeared , when Anne had to listen to the opinions of her brother and sister , as to which was the one liked best . Charles gave it for Louisa , Mary for Henrietta , but quite agreeing that to have him marry either could be extremely delightful . Charles "" had never seen a pleasanter man in his life ; and from what he had once heard Captain Wentworth himself say , was very sure that he had not made less than twenty thousand pounds by the war ."
Captain Wentworth	Here was a fortune at once ; besides which , there would be the chance of what might be done in any future war ; and he was sure Captain Wentworth was as likely a man to distinguish himself as any officer in the navy .
Captain Wentworth	it would be a capital match for either of his sisters .
Captain Wentworth	""" Dear me ! If he should rise to any very great honours ! If he should ever be made a baronet !"
Captain Wentworth	Sir Frederick and Lady Wentworth !
Captain Wentworth	It suited Mary best to think Henrietta the one preferred on the very account of Charles Hayter , whose pretensions she wished to see put an end to . She looked down very decidedly upon the Hayters , and thought it would be quite a misfortune to have the existing connection between the families renewed -- very sad for herself and her children .
Captain Wentworth	""" You know , "" said she , "" I can not think him at all a fit match for Henrietta ; and considering the alliances which the Musgroves have made , she has no right to throw herself away ."
Captain Wentworth	I do not think any young woman has a right to make a choice that may be disagreeable and inconvenient to the principal part of her family , and be giving bad connections to those who have not been used to them . And , pray , who is Charles Hayter ?
Captain Wentworth	""" Her husband , however , would not agree with her here ; for besides having a regard for his cousin , Charles Hayter was an eldest son , and he saw things as an eldest son himself . "" Now you are taking nonsense , Mary , "" was therefore his answer ."
Captain Wentworth	""" It would not be a great match for Henrietta , but Charles has"
Captain Wentworth	a very fair chance , through the Spicers , of getting something from the Bishop in the course of a year or two ; and you will please to remember , that he is the eldest son ; whenever my uncle dies , he steps into very pretty property .
Captain Wentworth	The estate at Winthrop is not less than two hundred and fifty acres , besides the farm near Taunton , which is some of the best land in the country . I grant you , that any of them but Charles would be a very shocking match for Henrietta , and indeed it could not be ; he is the only one that could be possible ; but he is a very good - natured , good sort of a fellow ; and whenever Winthrop comes into his hands , he will make a different sort of place of it , and live in a very different sort of way ; and with that property , he will never be a contemptible man -- good , freehold property .
Captain Wentworth	"; Henrietta might do worse than marry Charles Hayter ; and if she has him , and Louisa can get Captain Wentworth , I shall be very well satisfied . """
Captain Wentworth	""" Charles may say what he pleases , "" cried Mary to Anne , as soon as he was out of the room , "" but it would be shocking to have Henrietta marry Charles Hayter ; a very bad thing for her , and still worse for me ; and therefore it is very much to be wished that Captain Wentworth may soon put him quite out of her head , and I have very little doubt"
Captain Wentworth	that he has .
Captain Wentworth	She took hardly any notice of Charles Hayter yesterday .
Captain Wentworth	And as to Captain Wentworth 's liking Louisa as well as Henrietta , it is nonsense to say so ; for he certainly does like Henrietta a great deal the best .
Captain Wentworth	But Charles is so positive !
Captain Wentworth	"I wish you had been with us yesterday , for then you might have decided between us ; and I am sure you would have thought as I did , unless you had been determined to give it against me . "" A dinner at Mr Musgrove 's had been the occasion when all these things should have been seen by Anne ; but she had staid at home , under the mixed plea of a headache of her own , and some return of indisposition in little Charles . She had thought only of avoiding Captain Wentworth ; but an escape from being appealed to as umpire was now added to the advantages of a quiet evening ."
Captain Wentworth	As to Captain Wentworth 's views , she deemed it of more consequence that he should know his own mind early enough not to be endangering the happiness of either sister , or impeaching his own honour , than that he should prefer Henrietta to Louisa , or Louisa to Henrietta . Either of them would , in all probability , make him an affectionate , good - humoured wife .
Captain Wentworth	With regard to Charles Hayter , she had delicacy which must be pained by any lightness of conduct in a well - meaning young woman , and a heart to sympathize in any of the sufferings it occasioned ; but if Henrietta found herself mistaken in the nature of her feelings , the alternation could not be understood too soon . Charles Hayter had met with much to disquiet and mortify him in his cousin 's behaviour . She had too old a regard for him to be so wholly estranged as might in two meetings extinguish every past hope , and leave him nothing to do but to keep away from Uppercross : but there was such a change as became very alarming , when such a man as Captain Wentworth was to be regarded as the probable cause .
Captain Wentworth	He had been absent only two Sundays , and when they parted , had left her interested , even to the height of his wishes , in his prospect of soon quitting his present curacy , and obtaining that of Uppercross instead . It had then seemed the object nearest her heart , that Dr Shirley , the rector , who for more than forty years had been zealously discharging all the duties of his office , but was now growing too infirm for many of them , should be quite fixed on engaging a curate ; should make his curacy quite as good as he could afford , and should give Charles Hayter the promise of it . The advantage of his having to come only to Uppercross , instead of going six miles another way ; of his having , in every respect , a better curacy ; of his belonging to their dear Dr Shirley , and of dear , good Dr Shirley 's being relieved from the duty which he could no longer get through without most injurious fatigue , had been a great deal , even to Louisa , but had been almost everything to Henrietta . When he came back , alas !
Captain Wentworth	"Louisa could not listen at all to his account of a conversation which he had just held with Dr Shirley : she was at a window , looking out for Captain Wentworth ; and even Henrietta had at best only a divided attention to give , and seemed to have forgotten all the former doubt and solicitude of the negotiation . """
Captain Wentworth	"It did not appear to me that -- in short , you know , Dr Shirley must have a curate , and you had secured his promise . Is he coming , Louisa ? """
Captain Wentworth	One morning , very soon after the dinner at the Musgroves , at which Anne had not been present , Captain Wentworth walked into the drawing - room at the Cottage , where were only herself and the little invalid Charles , who was lying on the sofa .
Captain Wentworth	"The surprise of finding himself almost alone with Anne Elliot , deprived his manners of their usual composure : he started , and could only say , "" I thought the Miss Musgroves had been here : Mrs Musgrove told me I should find them here , "" before he walked to the window to recollect himself , and feel how he ought to behave . "" They are up stairs with my sister : they will be down in a few moments , I dare say , "" had been Anne 's reply , in all the confusion that was natural ; and if the child had not called her to come and do something for him , she would have been out of the room the next moment , and released Captain Wentworth as well as herself ."
Captain Wentworth	"He continued at the window ; and after calmly and politely saying , "" I hope the little boy is better , "" was silent ."
Captain Wentworth	She hoped , on turning her head , to see the master of the house ; but it proved to be one much less calculated for making matters easy -- Charles Hayter , probably not at all better pleased by the sight of Captain Wentworth than Captain Wentworth had been by the sight of Anne .
Captain Wentworth	"She only attempted to say , "" How do you do ?"
Captain Wentworth	Will you not sit down ?
Captain Wentworth	"The others will be here presently . "" Captain Wentworth , however , came from his window , apparently not ill - disposed for conversation ; but Charles Hayter soon put an end to his attempts by seating himself near the table , and taking up the newspaper ; and Captain Wentworth returned to his window ."
Captain Wentworth	"There being nothing to eat , he could only have some play ; and as his aunt would not let him tease his sick brother , he began to fasten himself upon her , as she knelt , in such a way that , busy as she was about Charles , she could not shake him off . She spoke to him , ordered , entreated , and insisted in vain . Once she did contrive to push him away , but the boy had the greater pleasure in getting upon her back again directly . "" Walter , "" said she , "" get down this moment ."
Captain Wentworth	You are extremely troublesome .
Captain Wentworth	"I am very angry with you . "" "" Walter , "" cried Charles Hayter , "" why do you not do as you are bid ?"
Captain Wentworth	Do not you hear your aunt speak ?
Captain Wentworth	"Come to me , Walter , come to cousin Charles . "" But not a bit did Walter stir ."
Captain Wentworth	In another moment , however , she found herself in the state of being released from him ; some one was taking him from her , though he had bent down her head so much , that his little sturdy hands were unfastened from around her neck , and he was resolutely borne away , before she knew that Captain Wentworth had done it .
Captain Wentworth	Her sensations on the discovery made her perfectly speechless . She could not even thank him . She could only hang over little Charles , with most disordered feelings .
Captain Wentworth	It was evident that Charles Hayter was not well inclined towards Captain Wentworth .
Captain Wentworth	"She had a strong impression of his having said , in a vext tone of voice , after Captain Wentworth 's interference , "" You ought to have minded me , Walter ; I told you not to teaze your aunt ; "" and could comprehend his regretting that Captain Wentworth should do what he ought to have done himself ."
Captain Wentworth	But neither Charles Hayter 's feelings , nor anybody 's feelings , could interest her , till she had a little better arranged her own . She was ashamed of herself , quite ashamed of being so nervous , so overcome by such a trifle ; but so it was , and it required a long application of solitude and reflection to recover her .
Louisa Musgrove	Anne had soon been in company with all the four together often enough to have an opinion , though too wise to acknowledge as much at home , where she knew it would have satisfied neither husband nor wife ; for while she considered Louisa to be rather the favourite , she could not but think , as far as she might dare to judge from memory and experience , that Captain Wentworth was not in love with either .
Louisa Musgrove	Charles Hayter seemed aware of being slighted , and yet Henrietta had sometimes the air of being divided between them .
Louisa Musgrove	It was Mary 's hope and belief that he had received a positive dismissal from Henrietta , and her husband lived under the constant dependence of seeing him to - morrow . Anne could only feel that Charles Hayter was wise .
Louisa Musgrove	He was more engaged with Louisa than with Henrietta .
Louisa Musgrove	Louisa certainly put more forward for his notice than her sister .
Louisa Musgrove	This distinction appeared to increase , and there was one speech of Louisa 's which struck her .
Louisa Musgrove	"You make the most of it , I know , "" cried Louisa , "" but if it were really so , I should do just the same in her place . If I loved a man , as she loves the Admiral , I would always be with him , nothing should ever separate us , and I would rather be overturned by him , than driven safely by anybody else . "" It was spoken with enthusiasm . "" Had you ? "" cried he , catching the same tone ; "" I honour you ! """
Louisa Musgrove	"Well now , I think we had better turn back ; I am excessively tired . "" Henrietta , conscious and ashamed , and seeing no cousin Charles walking along any path , or leaning against any gate , was ready to do as Mary wished ; but "" No ! "" said Charles Musgrove , and "" No , no ! "" cried Louisa more eagerly , and taking her sister aside , seemed to be arguing the matter warmly ."
Louisa Musgrove	After a little succession of these sort of debates and consultations , it was settled between Charles and his two sisters , that he and Henrietta should just run down for a few minutes , to see their aunt and cousins , while the rest of the party waited for them at the top of the hill .
Louisa Musgrove	"Louisa seemed the principal arranger of the plan ; and , as she went a little way with them , down the hill , still talking to Henrietta , Mary took the opportunity of looking scornfully around her , and saying to Captain Wentworth-- "" It is very unpleasant , having such connexions ! But , I assure you , I have never been in the house above twice in my life . "" She received no other answer , than an artificial , assenting smile , followed by a contemptuous glance , as he turned away , which Anne perfectly knew the meaning of ."
Louisa Musgrove	The brow of the hill , where they remained , was a cheerful spot : Louisa returned ; and Mary , finding a comfortable seat for herself on the step of a stile , was very well satisfied so long as the others all stood about her ; but when Louisa drew Captain Wentworth away , to try for a gleaning of nuts in an adjoining hedge - row , and they were gone by degrees quite out of sight and sound , Mary was happy no longer
Louisa Musgrove	; she quarrelled with her own seat , was sure Louisa had got a much better somewhere , and nothing could prevent her from going to look for a better also . She turned through the same gate , but could not see them .
Louisa Musgrove	Mary sat down for a moment , but it would not do ; she was sure Louisa had found a better seat somewhere else , and she would go on
Louisa Musgrove	Anne , really tired herself , was glad to sit down ; and she very soon heard Captain Wentworth and Louisa in the hedge - row , behind her , as if making their way back along the rough , wild sort of channel , down the centre .
Louisa Musgrove	Louisa 's voice was the first distinguished .
Louisa Musgrove	She seemed to be in the middle of some eager speech .
Louisa Musgrove	When I have made up my mind , I have made it ; and Henrietta seemed entirely to have made up hers to call at Winthrop to - day ; and yet , she was as near giving it up , out of nonsensical complaisance !
Louisa Musgrove	""" She would have turned back then , but for you ? "" "" She would indeed ."
Louisa Musgrove	""" "" Happy for her , to have such a mind as yours at hand !"
Louisa Musgrove	""" He had done , and was unanswered . It would have surprised Anne if Louisa could have readily answered such a speech : words of such interest , spoken with such serious warmth !"
Louisa Musgrove	She could imagine what Louisa was feeling .
Louisa Musgrove	"While she remained , a bush of low rambling holly protected her , and they were moving on . Before they were beyond her hearing , however , Louisa spoke again . "" Mary is good - natured enough in many respects , "" said she ; "" but she does sometimes provoke me excessively , by her nonsense and pride -- the Elliot pride ."
Louisa Musgrove	I suppose you know he wanted to marry Anne ?
Louisa Musgrove	"After a moment 's pause , Captain Wentworth said-- "" Do you mean that she refused him ? """
Louisa Musgrove	""" I do not exactly know , for Henrietta and I were at school at the time ; but I believe about a year before he married Mary ."
Louisa Musgrove	I wish she had accepted him . We should all have liked her a great deal better ; and papa and mamma always think it was her great friend Lady Russell 's doing , that she did not .
Louisa Musgrove	Her spirits wanted the solitude and silence which only numbers could give . Charles and Henrietta returned , bringing , as may be conjectured , Charles Hayter with them .
Louisa Musgrove	The minutiae of the business Anne could not attempt to understand ; even Captain Wentworth did not seem admitted to perfect confidence here ; but that there had been a withdrawing on the gentleman 's side , and a relenting on the lady 's , and that they were now very glad to be together again , did not admit a doubt . Henrietta looked a little ashamed , but very well pleased;-- Charles Hayter exceedingly happy : and they were devoted to each other almost from the first instant of their all setting forward for Uppercross . Everything now marked out Louisa for Captain Wentworth ; nothing could be plainer ; and where many divisions were necessary , or even where they were not , they walked side by side nearly as much as the other two .
Louisa Musgrove	The invitation was general , and generally declined . The Miss Musgroves were not at all tired , and Mary was either offended , by not being asked before any of the others , or what Louisa called the Elliot pride could not endure to make a third in a one horse chaise .
Louisa Musgrove	Captain Wentworth talked of going there again himself , it was only seventeen miles from Uppercross ; though November , the weather was by no means bad ; and , in short , Louisa , who was the most eager of the eager , having formed the resolution to go , and besides the pleasure of doing as she liked , being now armed with the idea of merit in maintaining her own way , bore down all the wishes of her father and mother for putting it off till summer ; and to Lyme they were to go -- Charles , Mary , Anne , Henrietta , Louisa , and Captain Wentworth .
Louisa Musgrove	They were by no means tired of wondering and admiring ; and not even Louisa seemed to feel that they had parted with Captain Wentworth long , when they saw him coming after them , with three companions , all well known already , by description , to be Captain and Mrs Harville , and a Captain Benwick , who was staying with them .
Louisa Musgrove	"when they quitted the house ; and Louisa , by whom she found herself walking , burst forth into raptures of admiration and delight on the character of the navy ; their friendliness , their brotherliness , their openness , their uprightness ; protesting that she was convinced of sailors having more worth and warmth than any other set of men in England ; that they only knew how to live , and they only deserved to be respected and loved . They went back to dress and dine ; and so well had the scheme answered already , that nothing was found amiss ; though its being "" so entirely out of season , "" and the "" no thoroughfare of Lyme , "" and the "" no expectation of company , "" had brought many apologies from the heads of the inn ."
Louisa Musgrove	I regard Louisa Musgrove as a very amiable , sweet - tempered girl , and not deficient in understanding , but Benwick is something more .
Louisa Musgrove	He is a clever man , a reading man ; and I confess , that I do consider his attaching himself to her with some surprise . Had it been the effect of gratitude , had he learnt to love her , because he believed her to be preferring him , it would have been another thing . But I have no reason to suppose it so .
Louisa Musgrove	Fanny Harville was a very superior creature , and his attachment to her was indeed attachment .
Louisa Musgrove	"A man does not recover from such a devotion of the heart to such a woman . He ought not ; he does not . "" Either from the consciousness , however , that his friend had recovered , or from other consciousness , he went no farther ; and Anne who , in spite of the agitated voice in which the latter part had been uttered , and in spite of all the various noises of the room , the almost ceaseless slam of the door , and ceaseless buzz of persons walking through , had distinguished every word , was struck , gratified , confused , and beginning to breathe very quick , and feel an hundred things in a moment . It was impossible for her to enter on such a subject ; and yet , after a pause , feeling the necessity of speaking , and having not the smallest wish for a total change , she only deviated so far as to say-- "" You were a good while at Lyme , I think ? "" "" About a fortnight . I could not leave it till Louisa 's doing well was quite ascertained ."
Louisa Musgrove	She would not have been obstinate if I had not been weak .
Louisa Musgrove	Their interesting , almost too interesting conversation must be broken up for a time , but slight was the penance compared with the happiness which brought it on ! She had learnt , in the last ten minutes , more of his feelings towards Louisa , more of all his feelings than she dared to think of ; and she gave herself up to the demands of the party , to the needful civilities of the moment , with exquisite , though agitated sensations .
Louisa Musgrove	His opinion of Louisa Musgrove 's inferiority , an opinion which he had seemed solicitous to give , his wonder at Captain Benwick , his feelings as to a first , strong attachment ; sentences begun which he could not finish , his half averted eyes and more than half expressive glance , all , all declared that he had a heart returning to her at least ; that anger , resentment , avoidance , were no more ; and that they were succeeded , not merely by friendship and regard , but by the tenderness of the past . Yes , some share of the tenderness of the past . She could not contemplate the change as implying less .
Louisa Musgrove	14 Though Charles and Mary had remained at Lyme much longer after Mr and Mrs Musgrove 's going than Anne conceived they could have been at all wanted , they were yet the first of the family to be at home again ; and as soon as possible after their return to Uppercross they drove over to the Lodge . They had left Louisa beginning to sit up ; but her head , though clear , was exceedingly weak , and her nerves susceptible to the highest extreme of tenderness ; and though she might be pronounced to be altogether doing very well , it was still impossible to say when she might be able to bear the removal home ; and her father and mother , who must return in time to receive their younger children for the Christmas holidays , had hardly a hope of being allowed to bring her with them . They had been all in lodgings together .
Louisa Musgrove	As Louisa improved , he had improved , and he was now quite a different creature from what he had been the first week .
Louisa Musgrove	He had not seen Louisa ; and was so extremely fearful of any ill consequence to her from an interview , that he did not press for it at all ; and , on the contrary , seemed to have a plan of going away for a week or ten days , till her head was stronger .
Louisa Musgrove	Henrietta remained with Louisa ; but all the rest of the family were again in their usual quarters .
Louisa Musgrove	Though neither Henrietta , nor Louisa , nor Charles Hayter , nor Captain Wentworth were there , the room presented as strong a contrast as could be wished to the last state she had seen it in .
Louisa Musgrove	Anne , judging from her own temperament , would have deemed such a domestic hurricane a bad restorative of the nerves , which Louisa 's illness must have so greatly shaken .
Louisa Musgrove	Louisa was now recovering apace .
Louisa Musgrove	Her mother could even think of her being able to join their party at home , before her brothers and sisters went to school again .
Louisa Musgrove	Mrs Harville , her children , and Captain Benwick , remained with Mr Musgrove and Louisa at Uppercross .
Louisa Musgrove	Anne 's only surprise was , that affairs should be in forwardness enough for Henrietta 's wedding - clothes to be talked of . She had imagined such difficulties of fortune to exist there as must prevent the marriage from being near at hand ; but she learned from Charles that , very recently , ( since Mary 's last letter to herself ) , Charles Hayter had been applied to by a friend to hold a living for a youth who could not possibly claim it under many years ; and that on the strength of his present income , with almost a certainty of something more permanent long before the term in question , the two families had consented to the young people 's wishes , and that their marriage was likely to take place in a few months , quite as soon as Louisa 's .
Louisa Musgrove	"Your father and mother seem so totally free from all those ambitious feelings which have led to so much misconduct and misery , both in young and old . I hope you think Louisa perfectly recovered now ? "" He answered rather hesitatingly , "" Yes , I believe I do ; very much recovered ; but she is altered ; there is no running or jumping about , no laughing or dancing ; it is quite different . If one happens only to shut the door a little hard , she starts and wriggles like a young dab - chick in the water ; and Benwick sits at her elbow , reading verses , or whispering to her , all day long ."
Louisa Musgrove	It was a heartiness , and a warmth , and a sincerity which Anne delighted in the more , from the sad want of such blessings at home . She was entreated to give them as much of her time as possible , invited for every day and all day long , or rather claimed as part of the family ; and , in return , she naturally fell into all her wonted ways of attention and assistance , and on Charles 's leaving them together , was listening to Mrs Musgrove 's history of Louisa , and to Henrietta 's of herself , giving opinions on business , and recommendations to shops ; with intervals of every help which Mary required , from altering her ribbon to settling her accounts ; from finding her keys , and assorting her trinkets , to trying to convince her that she was not ill - used by anybody ; which Mary , well amused as she generally was , in her station at a window overlooking the entrance to the Pump Room , could not but have her moments of imagining .
Louisa Musgrove	It was three weeks since she had heard at all . She only knew that Henrietta was at home again ; and that Louisa , though considered to be recovering fast , was still in Lyme ; and she was thinking of them all very intently one evening , when a thicker letter than usual from Mary was delivered to her ; and , to quicken the pleasure and surprise , with Admiral and Mrs Croft 's compliments .
Louisa Musgrove	Between ourselves , I think it a great pity Henrietta did not remain at Lyme as long as Louisa ; it would have kept her a little out of his way .
Louisa Musgrove	The carriage is gone to - day , to bring Louisa and the Harvilles to - morrow .
Louisa Musgrove	I kept my letter open , that I might send you word how Louisa bore her journey , and now I am extremely glad I did , having a great deal to add .
Louisa Musgrove	But now for Louisa .
Louisa Musgrove	She and the Harvilles came on Tuesday very safely , and in the evening we went to ask her how she did , when we were rather surprised not to find
Louisa Musgrove	as well as the Harvilles ; and what do you think was the reason ? Neither more nor less than his being in love with Louisa , and not choosing to venture to Uppercross till he had had an answer from Mr Musgrove ; for it was all settled between him and her before she came away , and he had written to her father by Captain Harville . True , upon my honour !
Louisa Musgrove	Mrs Musgrove protests solemnly that she knew nothing of the matter . We are all very well pleased , however , for though it is not equal to her marrying Captain Wentworth , it is infinitely better than Charles Hayter ; and Mr Musgrove has written his consent , and Captain Benwick is expected to - day
Louisa Musgrove	Mrs Harville says her husband feels a good deal on his poor sister 's account ; but , however , Louisa is a great favourite with both .
Louisa Musgrove	Indeed , Mrs Harville and I quite agree that we love her the better for having nursed her .
Louisa Musgrove	Charles wonders what Captain Wentworth will say ; but if you remember , I never thought him attached to Louisa ; I never could see anything of it .
Louisa Musgrove	Certainly not a great match for Louisa Musgrove , but a million times better than marrying among the Hayters .
Louisa Musgrove	Captain Benwick and Louisa Musgrove !
